year,month,averageTemperature,totalPrecipitation,averageSnowCover
1958,1,0.729,51.6,119.0
1958,2,3.732,107.3,137.0
1958,3,1.365,21.5,6.0
1958,4,6.67,54.2,13.0
1958,5,15.094,72.1,0.0
1958,6,16.027,56.2,0.0
1958,7,18.455,136.1,0.0
1958,8,18.426,75.0,0.0
1958,9,15.93,51.2,0.0
1958,10,9.277,56.8,0.0
1958,11,4.693,33.2,0.0
1958,12,3.303,46.1,0.0
1959,1,0.874,54.6,201.0
1959,2,1.457,1.3,0.0
1959,3,7.913,31.7,0.0
1959,4,10.9,37.6,0.0
1959,5,13.765,65.2,0.0
1959,6,17.133,52.5,0.0
1959,7,20.661,51.0,0.0
1959,8,18.106,55.5,0.0
1959,9,15.833,5.8,0.0
1959,10,9.939,58.8,0.0
1959,11,3.687,19.8,0.0
1959,12,3.445,17.5,0.0
1960,1,0.984,31.1,70.0
1960,2,2.686,43.7,14.0
1960,3,6.406,36.7,0.0
1960,4,9.443,17.1,0.0
1960,5,14.068,87.9,0.0
1960,6,17.737,56.6,0.0
1960,7,16.248,89.6,0.0
1960,8,16.848,117.3,0.0
1960,9,13.163,22.7,0.0
1960,10,9.91,81.2,0.0
1960,11,7.183,50.9,0.0
1960,12,1.652,30.0,2.0
1961,1,0.761,47.9,44.0
1961,2,5.889,31.4,0.0
1961,3,7.671,16.6,0.0
1961,4,11.98,47.3,0.0
1961,5,11.368,79.6,0.0
1961,6,16.46,105.8,0.0
1961,7,16.397,65.1,0.0
1961,8,17.381,72.0,0.0
1961,9,17.98,41.8,0.0
1961,10,11.577,14.6,0.0
1961,11,4.49,21.6,2.0
1961,12,1.258,43.6,10.0
1962,1,2.319,46.5,29.0
1962,2,0.993,34.0,66.0
1962,3,1.623,53.0,9.0
1962,4,9.723,32.2,0.0
1962,5,10.945,77.3,0.0
1962,6,15.85,85.7,0.0
1962,7,16.716,61.4,0.0
1962,8,18.542,59.7,0.0
1962,9,14.18,42.1,0.0
1962,10,9.968,6.8,0.0
1962,11,2.833,17.3,57.0
1962,12,-2.668,45.4,40.0
1963,1,-5.961,11.7,112.0
1963,2,-4.525,18.9,249.0
1963,3,4.516,58.8,43.0
1963,4,10.2,36.7,0.0
1963,5,12.839,25.3,0.0
1963,6,16.297,122.2,0.0
1963,7,18.877,67.1,0.0
1963,8,16.835,112.0,0.0
1963,9,15.1,21.2,0.0
1963,10,8.8,41.0,0.0
1963,11,8.313,79.9,0.0
1963,12,-3.365,0.8,23.0
1964,1,-2.755,24.4,25.0
1964,2,2.393,29.5,7.0
1964,3,2.716,78.8,35.0
1964,4,10.503,36.0,0.0
1964,5,15.11,47.9,0.0
1964,6,18.217,40.0,0.0
1964,7,20.748,10.5,0.0
1964,8,17.761,49.2,0.0
1964,9,15.3,34.4,0.0
1964,10,8.123,22.1,0.0
1964,11,6.063,84.2,0.0
1964,12,1.068,6.5,31.0
1965,1,2.252,65.1,20.0
1965,2,-1.575,19.6,31.0
1965,3,4.445,51.2,84.0
1965,4,7.813,86.6,0.0
1965,5,12.229,139.1,0.0
1965,6,16.617,107.0,0.0
1965,7,16.294,154.9,0.0
1965,8,16.152,66.9,0.0
1965,9,13.167,88.6,0.0
1965,10,9.039,3.7,0.0
1965,11,3.273,87.3,45.0
1965,12,4.235,74.6,4.0
1966,1,-1.455,31.9,35.0
1966,2,7.225,30.6,0.0
1966,3,4.245,45.3,3.0
1966,4,10.953,36.6,0.0
1966,5,13.987,81.7,0.0
1966,6,17.59,87.4,0.0
1966,7,16.097,88.7,0.0
1966,8,16.19,172.3,0.0
1966,9,14.703,38.9,0.0
1966,10,12.284,34.2,0.0
1966,11,2.413,22.5,2.0
1966,12,3.094,77.2,4.0
1967,1,1.403,28.3,54.0
1967,2,4.054,30.2,5.0
1967,3,6.5,47.0,2.0
1967,4,8.0,34.5,1.0
1967,5,13.526,70.3,0.0
1967,6,15.53,65.6,0.0
1967,7,20.045,81.9,0.0
1967,8,17.39,119.0,0.0
1967,9,14.33,59.6,0.0
1967,10,12.555,26.9,0.0
1967,11,3.873,41.0,0.0
1967,12,0.065,44.7,26.0
1968,1,-0.119,63.8,149.0
1968,2,2.566,33.0,4.0
1968,3,5.861,25.0,3.0
1968,4,10.33,121.0,11.0
1968,5,12.042,70.8,0.0
1968,6,16.28,91.9,0.0
1968,7,16.906,78.4,0.0
1968,8,16.294,198.1,0.0
1968,9,13.813,128.2,0.0
1968,10,11.148,45.0,0.0
1968,11,3.687,25.0,34.0
1968,12,-1.145,15.1,49.0
1969,1,1.342,45.7,285.0
1969,2,-0.625,39.1,200.0
1969,3,3.865,31.3,1.0
1969,4,8.243,49.1,4.0
1969,5,14.581,64.7,0.0
1969,6,14.783,120.5,0.0
1969,7,19.345,42.7,0.0
