year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1958,9.507,761.3,3,37,0,78,10,32
1959,10.365,451.3,7,53,0,76,7,20
1960,9.708,664.8,0,20,0,65,13,17
1961,10.277,587.3,3,35,0,60,16,12
1962,8.455,561.4,4,37,0,99,25,39
1963,8.218,595.6,3,26,0,104,56,69
1964,9.611,463.5,19,51,1,90,28,26
1965,8.729,944.6,2,18,1,86,18,50
1966,9.78,747.3,3,28,0,68,13,15
1967,9.812,649.0,7,36,0,75,15,28
1968,8.984,895.3,1,19,0,92,28,26
1969,8.92,587.3,5,36,0,94,37,76
1970,9.053,694.8,1,32,0,92,23,50
1971,9.563,500.8,11,41,1,74,19,49
1972,8.774,620.9,4,22,0,77,16,19
1973,9.19,596.1,4,41,0,94,17,34
1974,9.994,700.1,4,21,0,35,0,2
1975,9.815,626.6,6,41,0,65,8,11
1976,9.804,552.4,17,45,1,74,19,24
1977,9.918,656.6,1,25,0,52,5,17
1978,8.889,866.2,0,19,0,72,26,48
1979,9.453,590.7,3,36,0,63,18,34
1980,9.012,539.4,2,25,1,75,23,21
1981,9.674,671.3,3,39,1,85,12,51
1982,10.027,722.0,3,51,1,60,19,30
1983,10.171,696.1,11,61,2,74,13,34
1984,9.152,615.6,7,27,0,86,9,30
1985,9.095,586.6,6,42,0,93,40,61
1986,9.473,777.6,4,46,1,72,26,53
1987,9.13,743.6,3,35,2,88,27,49
1988,10.451,809.6,4,33,1,53,5,25
1989,10.759,535.4,7,51,1,64,9,3
1990,10.821,775.4,9,39,1,51,7,15
1991,9.989,455.8,10,53,2,83,16,16
1992,10.758,782.9,15,53,2,51,10,11
1993,10.156,723.7,3,40,0,70,19,18
1994,11.516,702.1,12,51,1,35,3,4
1995,10.303,737.2,12,44,1,63,17,22
1996,8.853,698.9,3,28,0,101,31,22
1997,10.514,550.8,10,52,0,58,14,25
1998,10.663,689.4,11,39,1,65,18,17
1999,10.867,745.9,7,52,0,54,16,41
2000,11.382,620.2,6,50,0,37,11,7
2001,10.677,692.2,14,49,1,72,12,0
2002,11.001,861.0,8,40,1,47,16,0
2003,11.296,491.5,28,93,9,81,12,0
2004,10.433,616.4,16,45,0,76,7,0
2005,10.393,630.3,11,49,1,78,25,0
2006,10.911,573.1,16,60,3,77,13,0
2007,11.157,622.2,5,52,1,42,6,0
2008,10.693,650.6,7,48,1,65,2,12
2009,10.605,789.6,8,48,1,65,19,29
2010,9.449,704.2,12,43,2,93,41,76
2011,11.25,600.5,9,60,2,55,10,12
2012,10.802,653.8,16,55,2,53,19,28
2013,10.08,881.2,11,43,3,80,20,37
2014,11.831,671.9,8,42,0,22,2,4
2015,11.686,500.5,27,58,10,51,2,3
2016,10.874,693.9,13,56,0,56,4,11
2017,11.129,634.1,17,60,2,60,15,10
2018,12.175,522.1,29,95,2,58,8,5
2019,11.586,652.2,18,62,2,48,6,16
2020,11.965,498.5,17,66,2,47,1,0
2021,10.426,662.2,4,47,1,58,7,29
2022,12.264,590.7,30,83,1,49,8,8
2023,12.355,673.6,20,88,6,49,4,8
2024,5.729,94.9,0,0,0,17,5,10
