endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-28;5;44;0;6
1952-10-28;13;48;1;26
1953-10-28;5;49;0;22
1954-10-28;2;31;0;36
1955-10-28;1;30;0;26
1956-10-28;1;35;0;37
1957-10-28;9;34;0;11
1958-10-28;null;null;null;null
1959-10-28;4;42;0;14
1960-10-28;2;30;0;17
1961-10-28;5;47;0;11
1962-10-28;7;47;0;18
1963-10-28;7;34;0;43
1964-10-28;8;47;0;29
1965-10-28;5;30;0;27
1966-10-28;3;38;0;18
1967-10-28;5;43;0;10
1968-10-28;0;39;0;13
1969-10-28;7;42;0;17
1970-10-28;1;42;0;22
1971-10-28;9;42;0;24
1972-10-28;5;34;0;14
1973-10-28;3;53;0;12
1974-10-28;6;32;1;2
1975-10-28;1;51;0;1
1976-10-28;7;53;0;8
1977-10-28;3;47;0;5
1978-10-28;1;36;0;16
1979-10-28;4;54;0;16
1980-10-28;5;35;0;15
1981-10-28;7;49;1;20
1982-10-28;4;54;0;14
1983-10-28;13;72;2;8
1984-10-28;4;29;1;9
1985-10-28;10;52;0;29
1986-10-28;9;67;1;28
1987-10-28;10;56;0;27
1988-10-28;11;53;0;0
1989-10-28;4;47;0;6
1990-10-28;9;52;0;2
1991-10-28;6;58;0;10
1992-10-28;21;68;3;9
1993-10-28;9;61;0;14
1994-10-28;31;68;3;4
1995-10-28;17;57;1;9
1996-10-28;6;43;0;35
1997-10-28;1;48;0;17
1998-10-28;10;49;1;9
1999-10-28;4;42;0;12
2000-10-28;9;61;0;6
2001-10-28;12;57;0;9
2002-10-28;9;53;2;15
2003-10-28;29;91;1;22
2004-10-28;4;46;0;11
2005-10-28;8;47;1;21
2006-10-28;15;55;2;31
2007-10-28;8;57;1;2
2008-10-28;12;57;1;2
2009-10-28;5;46;0;25
2010-10-28;15;44;2;26
2011-10-28;11;54;0;14
2012-10-28;15;62;0;18
2013-10-28;19;58;3;23
2014-10-28;9;43;0;0
2015-10-28;32;64;2;3
2016-10-28;9;66;1;5
2017-10-28;15;68;2;17
2018-10-28;16;78;0;13
2019-10-28;18;71;1;11
2020-10-28;9;59;0;2
2021-10-28;10;57;0;12
2022-10-28;17;74;1;1
2023-10-28;25;76;3;7
2024-10-28;17;72;0;7
