year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1865,8.411,273.0,0,0,0,365,365,0
1866,8.495,519.2,0,0,0,365,365,0
1867,7.155,582.6,0,0,0,365,365,0
1868,9.381,311.1,0,0,0,366,366,0
1869,8.439,328.3,0,0,0,365,365,0
1870,3.494,96.4,0,0,0,151,151,0
1871,6.983,330.0,0,0,0,365,365,0
1872,9.968,452.6,0,0,0,335,335,0
1873,8.799,489.8,0,0,0,365,365,0
1874,8.656,379.5,0,0,0,365,365,0
1875,7.966,526.6,0,0,0,365,365,0
1876,6.596,502.6,0,0,0,366,366,0
1877,8.289,629.0,0,0,0,365,365,0
1878,9.056,391.4,0,0,0,365,365,0
1879,6.962,420.0,0,0,0,365,365,0
1880,8.676,594.9,0,0,0,366,366,0
1881,7.189,403.6,0,0,0,365,365,0
1882,8.772,472.0,0,0,0,365,365,0
1883,8.154,400.1,0,0,0,365,365,0
1884,9.007,420.9,0,0,0,366,366,0
1885,7.838,393.8,0,0,0,365,365,0
1886,7.846,402.0,0,0,0,365,365,0
1887,7.551,386.2,0,9,0,230,222,0
1888,6.61,628.4,0,4,0,116,37,57
1889,7.577,511.9,0,6,0,101,34,13
1890,7.528,511.4,0,1,0,98,30,47
1891,7.493,676.0,0,1,0,96,25,38
1892,7.042,424.9,0,9,0,107,31,68
1893,7.53,539.9,0,5,0,82,25,57
1894,8.27,532.3,0,7,0,51,15,17
1895,7.241,601.7,0,9,0,113,39,82
1896,7.99,508.6,0,12,0,80,17,14
1897,7.678,533.5,0,6,0,69,25,39
1898,8.242,630.3,0,5,0,47,0,9
1899,8.145,431.7,0,7,0,65,19,14
1900,7.987,553.2,0,13,0,77,17,28
1901,7.806,552.7,1,12,0,93,34,45
1902,6.739,611.3,0,6,0,94,29,42
1903,8.504,539.3,1,11,0,47,12,15
1904,8.25,465.5,2,13,0,59,20,18
1905,8.258,514.7,1,14,1,60,14,9
1906,8.704,485.3,3,19,0,70,14,24
1907,7.822,477.7,0,8,0,82,27,24
1908,7.775,469.3,0,10,0,94,16,8
1909,7.442,484.0,0,4,0,97,20,30
1910,8.835,481.7,2,7,0,57,5,12
1911,9.197,438.0,2,29,0,56,3,1
1912,7.855,617.3,0,9,0,59,24,16
1913,8.948,486.1,0,9,0,53,10,6
1914,9.364,634.8,3,19,0,39,10,9
1915,7.658,437.5,4,12,0,86,15,18
1916,8.442,547.0,0,3,0,54,8,7
1917,7.823,403.8,6,35,0,104,34,36
1918,8.498,503.4,2,9,0,72,6,9
1919,7.392,512.9,2,15,0,103,22,14
1920,8.587,478.3,2,14,0,72,13,2
1921,9.208,519.6,13,42,1,57,10,3
1922,7.234,636.7,5,19,0,84,29,15
1923,7.7,526.7,7,16,0,79,18,1
1924,7.634,551.3,0,8,0,104,36,2
1925,8.812,535.5,5,19,1,63,17,8
1926,8.845,715.1,0,11,0,48,15,2
1927,8.144,708.6,0,12,0,69,28,13
1928,8.226,692.8,0,10,0,70,8,2
1929,7.326,414.0,1,20,0,95,49,60
1930,8.745,554.2,2,18,0,67,7,2
1931,7.819,646.8,1,11,0,104,23,24
