year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,8.677,0.0,7,23,1,77,60,0
1948,10.248,0.0,5,13,0,40,13,0
1949,10.531,0.0,1,10,0,35,6,0
1950,10.03,0.0,0,11,0,38,12,0
1951,9.562,511.8,2,15,0,52,9,25
1952,9.311,533.5,2,10,0,54,6,15
1953,10.276,433.9,1,18,0,45,9,18
1954,8.612,564.7,1,4,0,59,28,36
1955,8.778,486.4,0,8,0,75,25,51
1956,8.214,468.0,0,3,0,69,29,38
1957,9.82,451.2,1,9,0,39,2,10
1958,9.067,542.6,0,6,0,74,17,49
1959,10.628,369.7,2,14,0,41,16,16
1960,9.214,715.6,0,5,0,54,18,40
1961,10.591,547.3,0,13,0,23,9,10
1962,8.892,573.0,0,1,0,45,11,24
1963,8.232,480.1,3,10,1,80,53,68
1964,9.079,400.1,4,17,0,68,19,35
1965,8.916,562.9,0,4,0,54,7,30
1966,9.429,618.0,2,15,0,54,26,46
1967,10.479,464.6,1,9,0,30,4,6
1968,9.824,547.9,2,16,0,45,7,28
1969,9.116,356.0,6,23,1,74,22,52
1970,8.157,529.5,1,11,0,86,39,85
1971,9.439,368.1,2,19,0,42,17,18
1972,8.996,536.2,1,11,0,44,18,11
1973,10.034,395.1,5,13,0,26,2,12
1974,9.693,430.5,1,5,0,28,0,3
1975,10.465,432.1,4,17,0,26,1,2
1976,9.277,364.9,0,12,1,60,22,28
1977,9.452,457.9,0,6,0,44,8,20
1978,9.054,524.0,2,10,0,44,16,30
1979,8.222,458.8,2,15,0,74,41,69
1980,8.356,553.0,0,8,0,73,22,39
1981,9.687,625.3,1,11,0,41,9,25
1982,9.683,376.6,6,23,0,45,20,23
1983,10.582,546.3,3,23,1,30,1,19
1984,9.289,530.5,1,11,0,44,4,8
1985,8.404,447.3,1,14,0,68,40,51
1986,8.748,531.5,3,16,0,60,32,45
1987,7.972,577.1,0,9,0,78,28,57
1988,10.34,554.0,0,11,0,22,0,2
1989,11.353,366.8,2,22,0,10,0,1
1990,11.404,539.3,3,14,0,13,1,1
1991,10.012,442.7,2,14,0,40,12,22
1992,11.076,423.6,6,34,0,19,4,2
1993,9.933,606.9,0,13,0,38,6,0
1994,10.517,600.2,6,19,3,24,8,13
1995,10.972,560.8,2,22,0,24,4,16
1996,8.513,349.6,3,18,0,83,37,46
1997,10.647,434.2,3,26,2,38,12,18
1998,10.851,666.3,1,9,0,18,2,2
1999,11.23,493.1,3,24,0,28,3,5
2000,11.069,521.6,4,13,2,11,4,4
2001,10.602,662.4,4,16,0,39,8,14
2002,11.523,693.7,4,24,0,23,2,4
2003,10.576,412.3,3,25,1,54,16,23
2004,10.438,505.0,0,14,0,44,11,13
2005,10.847,452.3,2,20,0,41,6,24
2006,10.811,600.3,6,32,6,64,17,34
2007,11.537,693.2,0,13,0,14,2,2
2008,11.268,374.2,5,17,0,12,2,1
2009,10.671,437.3,2,22,0,43,5,15
2010,9.586,525.4,8,18,4,63,35,58
2011,10.701,871.0,2,16,0,50,17,9
2012,10.348,390.9,1,15,0,30,15,18
2013,10.144,528.3,2,15,1,63,13,51
2014,11.748,436.6,0,19,0,18,12,7
2015,10.793,477.7,4,19,0,20,0,5
2016,11.135,391.3,5,28,0,33,8,10
2017,10.974,642.8,1,18,0,33,5,0
2018,11.682,405.8,8,39,8,42,10,21
2019,11.858,456.4,7,27,0,19,5,1
2020,12.013,535.6,3,20,0,5,0,0
2021,11.182,599.8,3,25,3,34,7,14
2022,11.945,435.4,6,26,1,12,0,0
2023,11.988,527.0,5,23,0,25,1,2
2024,12.543,639.6,10,25,0,15,1,6
