year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1953,10.457,582.3,2,31,0,73,26,47
1954,9.171,708.2,2,18,0,64,29,12
1955,9.243,534.0,1,19,0,84,18,28
1956,8.542,638.7,0,15,0,78,30,40
1957,10.39,570.5,8,26,2,54,10,19
1958,10.01,750.7,1,33,0,76,11,36
1959,11.17,521.2,3,47,0,63,11,19
1960,10.273,649.0,0,18,0,45,10,17
1961,11.325,553.5,5,37,0,48,7,13
1962,9.728,508.8,5,36,0,66,15,18
1963,9.023,639.8,2,24,0,75,40,68
1964,10.392,498.1,18,48,0,63,23,23
1965,9.357,869.0,5,20,0,63,16,53
1966,10.919,711.7,2,28,0,42,14,13
1967,11.114,622.2,8,35,0,43,9,13
1968,10.319,917.1,0,18,0,61,12,24
1969,10.266,538.2,4,36,0,63,18,45
1970,10.025,692.7,1,33,0,70,14,59
1971,10.639,544.0,13,42,0,61,18,47
1972,9.932,482.7,3,24,0,53,6,21
1973,9.928,571.0,4,36,0,80,9,20
1974,10.228,577.3,3,22,0,39,0,3
1975,10.455,604.2,1,34,0,53,1,6
1976,10.302,478.9,11,43,0,63,11,21
1977,10.32,566.5,1,26,0,55,1,16
1978,9.229,751.1,0,19,0,67,14,34
1979,9.331,520.9,3,38,0,75,18,40
1980,9.446,547.9,2,24,0,55,10,12
1981,10.182,531.1,1,39,0,68,10,33
1982,10.34,738.8,2,45,0,72,16,32
1983,11.1,617.8,9,55,1,52,10,26
1984,9.323,623.5,7,24,0,80,7,33
1985,9.242,556.8,5,38,0,90,30,49
1986,9.592,797.2,3,45,0,68,30,53
1987,9.148,680.7,3,30,0,75,27,51
1988,10.636,778.7,3,28,0,52,4,22
1989,11.047,466.9,5,36,1,52,2,0
1990,11.09,518.9,8,38,0,47,5,5
1991,10.219,381.1,7,50,0,71,14,20
1992,10.901,695.7,13,43,0,60,8,20
1993,10.701,534.9,2,35,0,65,12,14
1994,11.641,704.0,9,51,0,35,5,4
1995,11.24,655.7,9,39,0,45,8,16
1996,9.444,508.2,2,27,0,85,26,17
1997,10.656,555.2,1,42,0,60,15,21
1998,11.333,632.4,10,32,0,53,8,7
1999,11.382,570.9,3,40,0,45,11,23
2000,11.575,595.4,5,43,0,43,4,8
2001,11.461,680.4,11,45,0,46,2,10
2002,11.154,943.5,4,38,0,48,12,20
2003,11.616,416.3,23,90,0,79,17,20
2004,10.977,604.7,8,40,0,56,6,26
2005,10.929,640.8,8,46,0,58,20,37
2006,10.922,674.6,15,54,0,72,16,35
2007,11.988,648.3,4,45,0,31,3,8
2008,11.315,676.9,4,42,0,58,0,4
2009,11.048,650.2,8,46,0,63,16,27
2010,10.294,497.4,11,41,1,70,28,56
2011,11.844,465.2,7,48,1,53,13,19
2012,11.369,499.2,12,49,0,48,15,20
2013,10.615,612.4,11,42,0,71,25,46
2014,12.266,603.9,8,32,0,40,0,0
2015,11.755,386.3,26,57,2,63,4,19
2016,11.731,564.2,12,55,0,36,3,11
2017,11.693,607.5,14,54,0,56,12,14
2018,12.802,427.3,22,85,1,46,7,5
2019,12.115,588.8,15,58,1,50,7,10
2020,12.32,540.1,12,58,0,52,0,0
2021,10.89,658.6,3,41,0,68,6,14
2022,12.721,562.1,18,77,0,57,2,0
2023,7.776,511.3,4,33,0,131,81,5
2024,12.903,736.3,17,62,0,31,6,2
