year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1953,9.216,609.1,2,31,0,109,27,49
1954,8.296,817.5,2,18,0,91,31,15
1955,8.26,628.0,1,19,0,116,22,35
1956,7.457,701.0,0,15,0,107,42,55
1957,9.052,632.2,8,26,2,87,16,20
1958,8.932,839.3,1,33,0,89,14,36
1959,9.784,583.5,3,47,0,92,16,19
1960,9.156,727.1,0,18,0,73,17,24
1961,9.853,632.2,5,37,0,79,17,18
1962,8.027,594.5,5,36,0,109,30,42
1963,7.849,722.9,2,24,0,107,58,82
1964,9.188,614.2,18,48,0,93,32,42
1965,8.312,1057.4,5,20,0,90,20,64
1966,9.509,825.6,2,28,0,72,14,22
1967,9.527,728.4,8,35,0,83,18,31
1968,8.719,967.2,0,18,0,104,31,34
1969,8.685,650.0,4,36,0,102,40,81
1970,8.876,775.3,1,33,0,99,24,70
1971,9.383,627.9,13,42,0,92,19,62
1972,8.646,601.9,3,24,0,86,13,24
1973,8.515,690.9,4,36,0,121,16,38
1974,9.318,711.5,3,22,0,51,0,3
1975,9.02,679.2,1,34,0,88,10,12
1976,8.843,557.0,11,43,0,98,21,32
1977,9.175,669.2,1,26,0,77,4,19
1978,7.978,825.5,0,19,0,104,29,53
1979,8.51,677.3,3,38,0,95,19,47
1980,8.101,598.3,2,24,0,97,26,32
1981,8.859,698.3,1,39,0,103,16,56
1982,9.398,857.8,2,45,0,89,16,35
1983,9.427,706.7,9,55,1,96,19,42
1984,8.255,688.0,7,24,0,118,11,37
1985,8.095,666.3,5,38,0,122,45,63
1986,8.566,878.5,3,45,0,101,35,60
1987,8.178,767.5,3,30,0,101,31,51
1988,9.42,907.5,3,28,0,75,8,33
1989,9.522,552.9,5,36,1,94,7,1
1990,9.616,636.0,8,38,0,79,13,23
1991,8.823,478.6,7,50,0,103,20,22
1992,9.739,794.2,13,43,0,78,12,20
1993,9.354,655.7,2,35,0,92,22,26
1994,10.75,768.1,9,51,0,48,7,4
1995,9.593,716.0,9,39,0,83,22,24
1996,8.106,600.6,2,27,0,117,39,27
1997,9.472,635.5,1,42,0,86,16,29
1998,9.692,711.9,10,32,0,92,22,25
1999,9.901,749.9,3,40,0,76,18,45
2000,10.484,658.8,5,43,0,62,6,10
2001,9.823,814.1,11,45,0,83,8,19
2002,10.082,1106.5,4,38,0,61,15,20
2003,10.258,474.2,23,90,0,107,18,26
2004,9.525,685.0,8,40,0,89,12,33
2005,9.466,710.8,8,46,0,91,24,52
2006,9.986,721.3,15,54,0,97,18,35
2007,10.345,768.2,4,45,0,62,8,12
2008,9.922,731.0,4,42,0,94,2,17
2009,9.899,766.6,8,46,0,86,24,32
2010,8.865,639.9,11,41,1,103,45,91
2011,10.601,569.0,7,48,1,75,13,22
2012,10.168,678.2,12,49,0,67,20,30
2013,9.484,710.8,11,42,0,99,25,47
2014,11.082,697.2,8,32,0,52,1,4
2015,10.945,488.0,26,57,2,82,4,21
2016,10.248,614.9,12,55,0,74,3,11
2017,10.4,718.7,14,54,0,81,13,14
2018,11.464,506.3,22,85,1,72,10,6
2019,10.805,661.6,15,58,1,80,7,10
2020,11.033,592.6,12,58,0,79,0,0
2021,9.687,724.6,3,41,0,91,7,14
2022,11.37,654.8,18,77,0,79,10,5
2023,7.351,684.7,4,33,0,148,83,10
2024,12.91,736.3,17,62,0,31,6,2
