endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-25;5;55;0;3
1952-09-25;20;61;0;10
1953-09-25;9;62;0;17
1954-09-25;1;47;0;39
1955-09-25;1;41;0;28
1956-09-25;5;46;0;36
1957-09-25;9;50;1;11
1958-09-25;12;52;0;11
1959-09-25;6;44;0;15
1960-09-25;null;null;null;null
1961-09-25;13;50;0;16
1962-09-25;14;59;0;18
1963-09-25;11;54;0;42
1964-09-25;12;58;0;33
1965-09-25;7;36;0;13
1966-09-25;3;34;0;19
1967-09-25;13;53;0;10
1968-09-25;7;43;0;13
1969-09-25;7;57;0;23
1970-09-25;10;50;0;17
1971-09-25;16;60;0;26
1972-09-25;6;41;1;19
1973-09-25;11;56;1;9
1974-09-25;12;42;0;1
1975-09-25;1;52;0;1
1976-09-25;7;42;1;13
1977-09-25;0;48;1;11
1978-09-25;2;31;1;13
1979-09-25;2;49;0;18
1980-09-25;null;null;null;null
1981-09-25;null;null;null;null
1982-09-25;9;70;0;29
1983-09-25;27;79;2;11
1984-09-25;9;41;0;6
1985-09-25;6;55;0;31
1986-09-25;10;63;1;28
1987-09-25;11;57;0;37
1988-09-25;18;56;0;2
1989-09-25;4;48;1;8
1990-09-25;15;56;0;14
1991-09-25;7;51;0;21
1992-09-25;28;79;2;4
1993-09-25;13;60;1;16
1994-09-25;29;74;2;8
1995-09-25;17;62;0;10
1996-09-25;7;48;0;39
1997-09-25;5;66;0;17
1998-09-25;21;61;3;9
1999-09-25;8;54;0;15
2000-09-25;24;71;1;15
2001-09-25;21;63;1;6
2002-09-25;15;72;1;10
2003-09-25;40;97;2;24
2004-09-25;8;52;1;18
2005-09-25;11;61;1;22
2006-09-25;22;60;3;27
2007-09-25;28;80;3;1
2008-09-25;11;74;0;6
2009-09-25;13;71;0;17
2010-09-25;18;57;1;24
2011-09-25;17;76;0;12
2012-09-25;33;81;2;16
2013-09-25;27;70;8;19
2014-09-25;10;55;0;8
2015-09-25;42;77;8;4
2016-09-25;14;79;2;10
2017-09-25;35;81;3;22
2018-09-25;25;99;2;13
2019-09-25;36;82;7;5
2020-09-25;19;77;0;7
2021-09-25;25;82;3;8
2022-09-25;33;89;4;0
2023-09-25;32;79;4;1
2024-09-25;50;102;11;3
