year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1949,2.407,384.1,0,0,0,72,21,70
1950,5.478,30.2,0,0,0,7,3,2
1951,8.045,1232.9,0,12,0,86,16,84
1952,8.029,1410.9,5,20,1,84,37,91
1953,8.272,888.6,0,14,0,75,38,87
1954,6.764,1244.1,0,6,0,85,34,84
1955,7.071,1268.6,0,3,0,88,39,61
1956,6.287,1379.1,0,5,0,91,44,74
1957,8.235,1372.9,3,9,1,58,10,42
1958,7.575,1560.0,0,12,0,90,37,108
1959,9.035,964.4,0,15,0,62,19,69
1960,7.798,1346.5,0,5,0,68,23,47
1961,9.096,1461.1,0,19,0,51,11,57
1962,7.017,1262.4,2,12,1,93,33,85
1963,6.715,968.7,0,9,0,85,45,88
1964,8.021,1026.2,1,18,0,82,29,62
1965,6.755,1487.8,0,6,0,80,42,85
1966,8.237,1379.3,1,7,0,60,20,56
1967,8.384,1284.1,0,18,0,71,18,69
1968,7.608,1552.5,0,8,0,80,25,99
1969,7.845,1307.7,0,10,0,79,30,102
1970,7.141,1904.2,0,6,0,93,39,120
1971,8.071,817.3,1,16,0,83,24,83
1972,7.286,903.9,0,8,0,75,20,54
1973,7.594,1009.1,0,19,0,99,34,118
1974,7.827,1193.5,1,8,0,69,16,73
1975,8.28,991.6,0,12,0,69,9,70
1976,8.305,881.5,0,21,0,74,24,76
1977,8.02,1322.9,0,4,0,59,25,61
1978,6.969,1433.3,0,3,0,81,34,99
1979,7.28,1289.5,0,7,0,94,32,89
1980,7.095,1517.1,0,6,1,84,18,83
1981,7.669,1414.3,0,11,0,84,37,91
1982,8.305,1358.0,0,17,0,75,19,104
1983,8.675,1486.6,5,28,2,71,24,88
1984,6.894,1468.9,2,9,1,98,32,108
1985,7.188,1127.2,1,8,0,83,36,75
1986,7.192,1957.6,1,13,0,87,48,108
1987,6.946,1438.6,0,14,0,85,46,97
1988,8.392,1896.3,0,11,0,69,16,88
1989,9.338,983.5,1,15,1,49,2,29
1990,9.266,1388.3,1,20,0,53,4,33
1991,7.998,905.2,1,18,0,72,26,64
1992,8.621,1173.9,3,24,2,83,13,91
1993,8.227,1297.8,0,12,0,67,21,58
1994,9.062,1478.9,2,33,1,67,12,68
1995,8.671,1699.4,2,23,0,77,13,70
1996,7.104,1095.2,0,8,0,87,33,73
1997,8.674,1141.7,0,16,0,71,16,44
1998,8.839,1502.4,5,21,1,50,13,50
1999,8.867,1547.9,0,17,0,65,20,94
2000,9.078,1490.3,1,21,0,65,14,68
2001,9.061,1683.4,1,23,0,68,8,46
2002,8.976,1510.7,2,16,0,59,9,46
2003,9.387,900.1,15,43,3,92,29,70
2004,8.348,1262.9,0,19,0,78,31,77
2005,8.763,951.4,1,27,1,70,32,65
2006,8.742,1406.8,4,24,0,87,39,96
2007,9.444,1418.5,2,11,0,51,8,36
2008,8.85,1229.3,0,11,0,69,13,40
2009,8.757,1023.6,1,16,0,84,24,90
2010,7.775,900.3,3,20,0,83,40,83
2011,9.53,770.2,2,17,0,65,22,42
2012,8.797,1051.1,4,19,0,71,21,67
2013,8.065,1217.4,5,22,0,85,49,75
2014,9.916,1033.4,2,12,0,55,1,19
2015,9.336,855.1,12,38,1,79,21,72
2016,9.192,1257.4,3,23,0,67,12,57
2017,9.49,1153.8,0,30,0,65,22,39
2018,10.316,964.0,5,35,0,68,24,55
2019,9.802,1205.1,6,35,0,67,16,62
2020,10.139,1257.6,1,21,0,59,2,25
2021,8.643,1182.0,0,12,0,76,28,55
2022,10.681,1012.8,9,46,0,67,8,48
2023,10.429,1261.7,5,36,0,59,21,23
2024,10.557,1425.8,3,27,0,39,8,10
