year,month,averageTemperature,totalPrecipitation,averageSnowCover
1947,1,-5.526,48.0,285.0
1947,2,-4.796,42.7,297.0
1947,3,4.681,65.5,15.0
1947,4,10.41,26.3,0.0
1947,5,14.858,72.1,0.0
1947,6,17.907,106.6,0.0
1947,7,19.587,71.9,0.0
1947,8,19.39,23.8,0.0
1947,9,16.6,23.6,0.0
1947,10,7.397,16.0,0.0
1947,11,5.507,142.1,8.0
1947,12,0.619,98.5,113.0
1948,1,2.932,96.0,19.0
1948,2,0.793,56.5,46.0
1948,3,6.123,27.0,0.0
1948,4,9.767,12.6,0.0
1948,5,14.729,77.3,0.0
1948,6,15.397,140.5,0.0
1948,7,15.629,118.8,0.0
1948,8,16.635,153.4,0.0
1948,9,13.303,39.6,0.0
1948,10,8.945,22.3,0.0
1948,11,3.643,28.4,0.0
1948,12,-1.223,20.1,3.0
1949,1,-0.316,31.2,21.0
1949,2,0.193,16.5,28.0
1949,3,1.935,36.8,23.0
1949,4,10.783,56.7,4.0
1949,5,12.042,155.1,0.0
1949,6,14.753,60.6,0.0
1949,7,18.571,48.2,0.0
1949,8,17.574,101.6,0.0
1949,9,16.063,45.7,0.0
1949,10,10.135,13.2,0.0
1949,11,3.047,34.6,0.0
1949,12,2.158,93.0,114.0
1950,1,-1.265,45.2,42.0
1950,2,2.807,51.9,26.0
1950,3,5.01,25.3,10.0
1950,4,7.033,78.8,0.0
1950,5,14.765,41.9,0.0
1950,6,18.577,68.4,0.0
1950,7,19.748,95.5,0.0
1950,8,17.681,110.9,0.0
1950,9,13.097,72.9,0.0
1950,10,7.203,30.3,10.0
1950,11,4.077,148.6,7.0
1950,12,-2.71,36.3,298.0
1951,1,0.552,87.7,144.0
1951,2,1.732,44.9,2.0
1951,3,3.097,67.7,8.0
1951,4,7.893,18.7,0.0
1951,5,12.448,88.2,0.0
1951,6,15.59,185.2,0.0
1951,7,17.771,172.4,0.0
1951,8,17.535,68.0,0.0
1951,9,14.533,47.6,0.0
1951,10,6.994,17.0,0.0
1951,11,5.64,47.2,1.0
1951,12,0.623,40.9,6.0
1952,1,-0.748,29.1,118.0
1952,2,-1.324,57.2,441.0
1952,3,3.797,87.7,3.0
1952,4,10.337,32.1,19.0
1952,5,12.842,83.1,0.0
1952,6,16.71,84.1,0.0
1952,7,20.394,19.9,0.0
1952,8,19.148,56.4,0.0
1952,9,10.813,95.1,0.0
1952,10,7.448,87.6,0.0
1952,11,1.323,138.2,64.0
1952,12,-1.135,56.5,104.0
1953,1,-2.226,19.3,258.0
1953,2,-0.746,41.1,404.0
1953,3,4.845,7.1,1.0
1953,4,9.627,62.2,0.0
1953,5,13.494,53.0,0.0
