endDate;heatDays;summerDays;tropicalNights;iceDays
1954-07-21;0;0;0;50
1955-07-21;0;0;0;24
1956-07-21;0;0;0;44
1957-07-21;0;3;0;20
1958-07-21;0;0;0;31
1959-07-21;0;0;0;22
1960-07-21;0;0;0;30
1961-07-21;0;0;0;22
1962-07-21;0;0;0;32
1963-07-21;0;0;0;30
1964-07-21;0;0;0;9
1965-07-21;null;null;null;null
1966-07-21;0;0;0;27
1967-07-21;0;0;0;29
1968-07-21;0;1;0;26
1969-07-21;0;0;0;20
1970-07-21;0;0;0;24
1971-07-21;0;0;0;53
1972-07-21;0;0;0;33
1973-07-21;0;0;0;61
1974-07-21;0;0;0;32
1975-07-21;0;0;0;32
1976-07-21;0;0;0;42
1977-07-21;0;0;0;47
1978-07-21;null;null;null;null
1979-07-21;0;0;0;50
1980-07-21;0;0;0;58
1981-07-21;0;0;0;58
1982-07-21;0;0;0;46
1983-07-21;0;0;0;42
1984-07-21;0;0;0;71
1985-07-21;0;0;0;56
1986-07-21;0;0;0;66
1987-07-21;0;0;0;54
1988-07-21;0;0;0;44
1989-07-21;0;0;0;18
1990-07-21;0;0;0;30
1991-07-21;0;0;0;46
1992-07-21;0;0;0;40
1993-07-21;0;0;0;34
1994-07-21;0;0;0;38
1995-07-21;0;0;0;50
1996-07-21;0;0;0;46
1997-07-21;0;0;0;27
1998-07-21;0;0;0;40
1999-07-21;0;0;0;41
2000-07-21;0;0;0;38
2001-07-21;0;0;0;45
2002-07-21;0;0;0;31
2003-07-21;0;0;0;49
2004-07-21;0;0;0;60
2005-07-21;0;0;0;58
2006-07-21;0;0;0;59
2007-07-21;0;0;0;19
2008-07-21;0;0;0;28
2009-07-21;0;0;0;57
2010-07-21;0;1;0;58
2011-07-21;0;0;0;31
2012-07-21;0;0;0;43
2013-07-21;0;0;0;50
2014-07-21;0;0;0;32
2015-07-21;0;2;0;41
2016-07-21;0;2;0;37
2017-07-21;0;0;0;30
2018-07-21;0;0;0;40
2019-07-21;0;5;0;42
2020-07-21;0;0;0;23
2021-07-21;0;0;0;44
2022-07-21;0;2;0;29
2023-07-21;0;1;0;29
