endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-25;3;45;1;11
1952-09-25;13;45;8;18
1953-09-25;1;29;0;20
1954-09-25;0;28;0;44
1955-09-25;0;13;0;39
1956-09-25;1;19;0;44
1957-09-25;9;30;5;13
1958-09-25;2;29;0;18
1959-09-25;0;17;0;20
1960-09-25;0;15;0;25
1961-09-25;2;30;0;18
1962-09-25;2;32;0;30
1963-09-25;1;28;2;50
1964-09-25;0;30;0;43
1965-09-25;1;12;1;29
1966-09-25;0;10;0;21
1967-09-25;2;33;1;20
1968-09-25;4;23;1;21
1969-09-25;2;38;1;41
1970-09-25;0;27;0;36
1971-09-25;4;37;3;25
1972-09-25;0;24;1;38
1973-09-25;0;36;1;28
1974-09-25;4;25;2;16
1975-09-25;0;23;0;4
1976-09-25;1;21;0;37
1977-09-25;1;19;0;19
1978-09-25;0;7;0;33
1979-09-25;0;18;0;34
1980-09-25;0;9;0;28
1981-09-25;0;26;3;30
1982-09-25;0;19;0;39
1983-09-25;5;44;3;16
1984-09-25;1;17;0;28
1985-09-25;0;24;1;42
1986-09-25;1;30;0;45
1987-09-25;1;30;1;42
1988-09-25;6;33;2;8
1989-09-25;0;17;0;13
1990-09-25;null;null;null;null
1991-09-25;0;25;1;21
1992-09-25;19;51;11;7
1993-09-25;3;36;3;20
1994-09-25;14;52;13;9
1995-09-25;0;42;0;14
1996-09-25;0;18;1;41
1997-09-25;0;36;0;23
1998-09-25;1;39;5;9
1999-09-25;1;19;1;17
2000-09-25;11;49;10;14
2001-09-25;8;44;3;19
2002-09-25;8;44;2;11
2003-09-25;14;67;18;31
2004-09-25;1;25;1;30
2005-09-25;2;27;4;33
2006-09-25;4;40;14;25
2007-09-25;9;49;6;2
2008-09-25;0;27;0;7
2009-09-25;1;31;1;26
2010-09-25;8;31;5;36
2011-09-25;3;30;4;29
2012-09-25;12;54;10;22
2013-09-25;16;41;12;33
2014-09-25;1;24;2;13
2015-09-25;23;52;19;9
2016-09-25;0;37;2;13
2017-09-25;11;52;8;28
2018-09-25;2;55;10;27
2019-09-25;9;60;7;14
2020-09-25;4;38;3;4
2021-09-25;5;42;2;14
2022-09-25;10;51;13;6
2023-09-25;5;44;8;12
2024-09-25;18;67;19;6
