year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1887,0.0,411.2,0,0,0,304,304,22
1888,2.184,58.3,0,0,0,34,4,1
1889,8.338,560.9,10,43,0,110,38,69
1890,8.526,538.4,3,25,1,100,43,62
1891,8.617,637.4,0,18,0,98,22,31
1892,8.619,420.5,14,44,0,118,39,59
1893,9.022,503.2,7,36,0,94,29,46
1894,9.283,608.5,4,23,0,69,19,13
1895,8.944,545.8,13,44,1,111,55,78
1896,9.03,646.5,6,35,0,97,22,46
1897,8.881,622.7,3,32,0,94,25,44
1898,9.765,614.6,6,30,1,57,0,5
1899,9.088,684.1,3,28,0,84,22,27
1900,9.371,559.5,8,38,2,80,17,42
1901,8.752,725.5,7,43,0,106,31,52
1902,7.699,602.3,3,24,0,97,27,30
1903,9.513,508.2,4,37,0,67,17,14
1904,9.343,426.3,9,42,0,78,16,28
1905,9.044,806.0,9,52,2,76,12,12
1906,9.457,579.8,12,54,0,80,20,35
1907,8.732,611.3,6,28,0,97,26,38
1908,8.402,529.0,14,44,0,95,20,29
1909,8.407,604.8,2,28,0,106,36,54
1910,9.452,665.7,7,33,0,79,6,9
1911,10.033,471.5,24,62,1,83,8,21
1912,8.599,533.2,2,34,0,86,21,26
1913,9.632,557.0,3,30,0,83,13,9
1914,9.583,465.3,8,48,0,69,21,23
1915,8.707,747.2,8,36,1,101,16,31
1916,9.486,670.1,0,21,0,59,8,14
1917,9.91,401.4,10,52,1,80,30,61
1918,9.749,371.4,4,30,0,82,15,0
1919,7.995,534.5,11,34,0,116,33,24
1920,9.094,600.3,11,36,0,102,17,19
1921,9.601,526.8,18,62,0,86,16,5
1922,7.697,591.3,6,32,0,112,33,48
1923,8.513,583.2,7,28,0,92,26,42
1924,8.049,465.9,4,31,0,130,35,27
1925,9.179,646.3,5,32,1,83,15,27
1926,9.212,766.8,3,28,0,85,23,21
1927,8.508,806.1,4,36,0,94,31,22
1928,8.74,429.0,10,33,0,101,19,26
1929,7.828,419.5,12,51,0,110,57,56
1930,9.358,743.2,7,27,0,94,8,18
1931,8.221,556.4,8,32,0,122,32,41
1932,8.964,518.9,17,53,0,114,15,17
1933,7.754,464.4,8,41,0,113,43,46
1934,10.554,474.3,12,73,0,61,7,12
1935,9.076,588.1,12,53,0,91,24,42
1936,9.116,467.0,6,41,0,101,12,12
