year,month,averageTemperature,totalPrecipitation,averageSnowCover
1887,1,0.0,4.0,50.0
1887,2,0.0,21.2,2.0
1887,3,0.0,46.0,32.0
1887,4,0.0,28.6,0.0
1887,5,0.0,132.4,0.0
1887,6,0.0,36.0,0.0
1887,7,0.0,59.9,0.0
1887,8,0.0,28.1,0.0
1887,9,0.0,27.2,0.0
1887,10,0.0,27.8,0.0
1888,11,3.013,38.1,0.0
1888,12,1.381,20.2,2.0
1889,1,-3.103,18.9,37.0
1889,2,-2.086,63.2,211.0
1889,3,0.632,44.3,145.0
1889,4,8.057,35.2,0.0
1889,5,18.216,21.7,0.0
1889,6,20.497,18.6,0.0
1889,7,17.687,95.8,0.0
1889,8,16.9,76.7,0.0
1889,9,11.57,42.3,0.0
1889,10,8.9,124.2,0.0
1889,11,3.11,6.3,0.0
1889,12,-1.01,13.7,45.0
1890,1,2.181,60.7,0.0
1890,2,-2.554,3.7,27.0
1890,3,5.519,11.8,24.0
1890,4,8.42,28.0,0.0
1890,5,15.735,13.5,0.0
1890,6,15.417,146.4,0.0
1890,7,17.674,77.9,0.0
1890,8,18.955,61.4,0.0
1890,9,14.333,18.7,0.0
1890,10,8.061,38.1,0.0
1890,11,3.103,72.9,34.0
1890,12,-5.377,5.3,184.0
1891,1,-3.861,40.5,526.0
1891,2,-0.179,9.3,0.0
1891,3,3.877,58.1,0.0
1891,4,6.137,33.3,0.0
1891,5,15.074,42.6,0.0
1891,6,15.843,117.2,0.0
1891,7,17.571,131.3,0.0
1891,8,16.713,35.1,0.0
1891,9,14.673,51.5,0.0
1891,10,11.087,14.3,0.0
1891,11,3.14,49.8,0.0
1891,12,2.652,54.4,22.0
1892,1,-2.035,67.6,184.0
1892,2,1.29,33.6,19.0
1892,3,1.239,21.2,28.0
1892,4,7.937,21.5,0.0
1892,5,13.41,70.3,0.0
1892,6,17.457,56.8,0.0
1892,7,18.365,15.6,0.0
1892,8,21.01,19.2,0.0
1892,9,15.77,34.0,0.0
1892,10,8.471,11.1,0.0
1892,11,1.71,6.8,12.0
1892,12,-1.397,62.8,163.0
1893,1,-7.887,42.8,566.0
1893,2,2.168,89.4,6.0
1893,3,4.935,41.6,4.0
1893,4,8.877,4.2,0.0
1893,5,13.723,29.4,0.0
1893,6,17.883,37.3,0.0
1893,7,19.697,69.1,0.0
1893,8,18.452,14.1,0.0
1893,9,13.787,28.6,0.0
1893,10,11.823,66.7,0.0
1893,11,2.9,61.4,0.0
1893,12,1.484,18.6,13.0
1894,1,-1.113,9.6,0.0
1894,2,2.336,64.0,21.0
1894,3,5.603,52.3,1.0
1894,4,10.783,35.0,0.0
1894,5,13.119,72.3,0.0
1894,6,15.667,80.5,0.0
1894,7,20.265,35.9,0.0
1894,8,16.99,62.3,0.0
1894,9,11.8,66.7,0.0
1894,10,8.932,65.1,0.0
1894,11,5.63,19.0,0.0
1894,12,0.932,45.8,2.0
1895,1,-3.265,57.8,324.0
1895,2,-4.925,25.7,413.0
1895,3,2.345,49.9,155.0
1895,4,10.073,19.6,0.0
1895,5,14.79,46.8,0.0
1895,6,18.59,58.6,0.0
1895,7,20.542,47.0,0.0
1895,8,19.035,45.9,0.0
1895,9,15.923,38.2,0.0
1895,10,8.381,49.0,0.0
1895,11,4.99,44.3,1.0
1895,12,-0.052,63.0,15.0
1896,1,-0.813,39.9,144.0
1896,2,0.534,13.0,2.0
1896,3,6.568,46.7,5.0
1896,4,7.36,30.7,0.0
1896,5,12.358,50.9,0.0
1896,6,19.03,31.4,0.0
1896,7,19.161,133.9,0.0
1896,8,16.694,68.4,0.0
1896,9,14.56,112.8,0.0
1896,10,11.261,65.2,0.0
1896,11,1.517,20.4,7.0
1896,12,-0.216,33.2,50.0
1897,1,-3.445,44.9,195.0
1897,2,0.396,34.4,497.0
1897,3,6.019,52.8,0.0
1897,4,8.78,41.6,0.0
1897,5,12.277,114.8,0.0
1897,6,18.643,18.8,0.0
1897,7,17.794,137.6,0.0
1897,8,19.174,75.9,0.0
1897,9,13.84,37.0,0.0
1897,10,7.79,11.2,0.0
1897,11,2.873,31.0,4.0
1897,12,1.89,22.7,0.0
1898,1,2.619,33.5,0.0
1898,2,2.018,53.0,18.0
1898,3,4.765,48.2,0.0
1898,4,8.227,80.8,0.0
1898,5,13.971,82.3,0.0
1898,6,16.887,40.8,0.0
1898,7,15.632,52.2,0.0
1898,8,20.016,50.6,0.0
1898,9,14.42,42.9,0.0
1898,10,8.587,60.5,0.0
1898,11,5.687,27.1,0.0
1898,12,3.8,42.7,0.0
1899,1,2.606,46.5,0.0
1899,2,2.814,13.2,10.0
1899,3,3.255,14.5,2.0
1899,4,8.647,24.9,0.0
1899,5,12.81,173.0,0.0
1899,6,15.553,70.0,0.0
1899,7,18.99,158.0,0.0
1899,8,17.961,21.3,0.0
1899,9,13.67,81.4,0.0
1899,10,8.584,16.0,0.0
1899,11,7.277,26.9,0.0
1899,12,-3.429,38.4,276.0
1900,1,0.619,61.3,54.0
1900,2,0.968,56.4,219.0
1900,3,1.068,43.9,71.0
1900,4,7.477,47.0,0.0
1900,5,12.59,25.0,0.0
1900,6,17.58,102.8,0.0
1900,7,20.31,63.7,0.0
1900,8,18.584,24.4,0.0
1900,9,15.077,23.7,0.0
1900,10,9.665,49.1,0.0
1900,11,5.203,29.3,0.0
1900,12,2.748,32.9,0.0
1901,1,-3.987,25.3,20.0
1901,2,-4.464,31.3,384.0
1901,3,2.561,85.1,127.0
1901,4,8.947,50.7,0.0
1901,5,14.968,45.2,0.0
1901,6,17.497,140.2,0.0
1901,7,20.652,62.7,0.0
1901,8,18.306,58.1,0.0
1901,9,13.907,50.2,0.0
1901,10,11.113,65.0,0.0
1901,11,3.18,63.7,1.0
1901,12,1.345,48.0,24.0
1902,1,3.552,42.1,0.0
1902,2,-0.814,17.5,9.0
1902,3,3.832,61.3,10.0
1902,4,7.633,35.1,0.0
1902,5,10.068,76.7,0.0
1902,6,17.053,100.1,0.0
1902,7,16.894,67.3,0.0
1902,8,15.735,61.1,0.0
1902,9,12.713,54.7,0.0
1902,10,7.003,37.8,0.0
1902,11,0.81,4.9,0.0
1902,12,-2.674,43.7,83.0
1903,1,0.545,28.0,1.0
1903,2,4.093,47.9,2.0
1903,3,6.594,21.6,0.0
1903,4,6.003,50.4,10.0
1903,5,14.148,68.3,0.0
1903,6,16.613,26.2,0.0
1903,7,18.871,28.9,0.0
1903,8,17.548,59.0,0.0
1903,9,14.613,59.3,0.0
1903,10,10.297,65.3,0.0
1903,11,4.91,40.0,4.0
1903,12,-0.474,13.3,7.0
1904,1,-0.671,22.5,60.0
