year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1887,0.0,411.2,0,0,0,303,303,22
1889,9.813,540.9,10,43,0,73,27,60
1890,10.513,460.0,3,25,1,61,17,25
1891,9.792,533.2,0,19,0,68,17,25
1892,10.317,350.9,14,44,0,76,24,37
1893,10.408,418.3,7,37,0,63,27,37
1894,10.509,532.8,4,23,0,44,15,11
1895,10.274,438.5,13,44,1,82,40,71
1896,10.716,592.9,6,35,0,56,11,30
1897,10.211,569.0,4,33,0,64,24,41
1898,10.773,544.8,6,30,1,40,0,5
1899,10.55,616.1,3,28,0,53,8,6
1900,10.47,494.4,8,38,2,66,16,42
1901,10.078,613.8,7,43,0,70,29,42
1902,9.449,553.7,3,24,0,55,7,14
1903,10.988,454.9,4,37,0,40,11,5
1904,10.507,324.3,9,42,0,59,16,21
1905,10.318,743.4,9,52,2,53,10,8
1906,10.886,488.4,12,54,0,52,6,19
1907,10.098,532.8,6,28,0,60,17,31
1908,10.137,494.4,14,44,0,59,9,17
1909,9.668,445.2,2,28,0,80,31,40
1910,10.833,561.0,7,33,0,53,2,0
1911,11.278,408.9,24,62,1,65,8,21
1912,9.611,439.4,2,34,0,63,20,26
1913,10.543,422.6,3,30,0,67,12,9
1914,10.751,402.9,8,48,0,48,17,18
1915,9.909,635.0,8,36,1,75,12,21
1916,10.536,587.6,0,21,0,44,5,11
1917,9.91,401.4,10,52,1,80,30,61
1918,10.99,272.4,4,30,0,55,14,0
1919,9.668,359.2,11,34,0,72,17,1
1920,10.905,546.6,12,37,0,56,4,4
1921,11.537,428.1,18,62,0,51,0,1
1922,8.695,470.8,6,32,0,88,29,43
1923,10.105,516.4,7,28,0,57,11,16
1924,9.26,439.5,4,32,0,91,31,27
1925,10.71,571.5,5,32,1,49,4,9
1926,10.519,658.2,3,28,0,58,11,10
1927,10.385,751.0,4,36,0,45,7,0
1928,9.898,326.4,10,33,0,73,11,11
1929,8.459,379.8,12,51,0,92,51,56
1930,10.594,649.0,7,27,0,69,1,7
1931,9.379,510.1,8,32,0,92,22,30
1932,10.267,483.2,17,53,0,79,11,17
1933,9.574,424.5,8,41,0,72,26,27
1934,11.752,368.1,12,73,0,44,5,7
1935,10.287,526.1,12,53,0,66,19,32
1936,10.354,408.5,6,41,0,69,8,12
1937,10.85,513.8,12,54,1,56,17,24
1938,10.725,618.9,7,46,0,61,7,20
1939,10.526,590.6,7,51,0,60,3,18
1940,7.953,419.8,3,45,0,94,50,65
1941,8.683,649.5,7,34,0,87,30,49
1942,8.798,345.5,0,0,0,96,285,45
1943,1.147,49.3,0,0,0,37,9,20
1946,16.293,390.6,9,39,0,7,0,0
1947,10.594,337.2,27,71,0,93,52,55
1948,12.184,715.4,9,52,0,54,8,17
1949,12.111,442.5,10,52,0,60,9,14
1950,11.942,531.5,10,50,0,49,19,20
1951,10.71,508.5,6,46,0,67,16,13
1952,10.249,483.9,11,44,1,69,11,37
1953,11.417,426.7,12,49,0,63,15,45
1954,9.406,490.0,8,29,0,69,38,39
1955,9.2,508.6,1,36,0,82,29,60
1956,8.47,536.8,2,25,0,74,38,43
1957,10.673,598.2,11,38,2,61,6,10
1958,10.049,587.5,5,32,0,75,10,24
1959,11.038,420.3,12,49,2,70,10,30
1960,9.994,400.4,6,32,0,67,18,24
1961,11.231,493.1,11,39,0,33,10,21
1962,9.621,451.4,4,33,0,63,16,25
1963,9.147,309.2,13,53,1,84,45,69
1964,9.981,483.9,17,56,0,73,24,40
1965,9.463,604.7,3,24,0,67,13,41
1966,10.623,561.8,6,46,1,51,30,44
1967,11.274,613.9,9,45,0,44,8,12
1968,10.516,457.3,8,53,0,63,11,35
1969,9.624,438.7,13,54,0,88,21,53
1970,9.06,457.2,7,53,0,88,30,80
1971,10.134,382.5,20,52,2,67,17,36
1972,9.718,362.7,13,43,1,58,15,37
1973,10.217,442.0,6,50,0,58,3,13
1974,10.405,697.1,5,24,0,43,0,5
1975,11.253,456.7,13,62,1,42,1,5
1976,10.087,269.9,12,49,1,71,21,36
1977,10.513,533.7,3,32,0,49,6,31
1978,10.022,579.9,5,32,0,57,11,21
1979,9.455,495.0,7,48,0,78,25,65
1980,9.06,585.6,2,25,0,78,21,42
1981,10.457,578.3,7,42,0,59,13,41
1982,10.808,328.1,16,67,0,66,13,0
1983,11.503,495.7,18,69,1,41,9,24
1984,9.769,471.8,5,28,1,64,7,11
1985,9.213,385.0,6,40,1,72,35,43
1986,9.55,547.7,10,48,0,59,33,48
1987,8.785,560.0,3,25,1,75,30,54
1988,11.188,439.8,9,46,1,47,0,23
1989,12.011,291.1,12,57,2,32,0,1
1990,12.146,385.4,13,48,1,26,4,2
1991,10.517,324.0,11,50,2,65,15,19
1992,11.723,403.3,19,73,2,49,8,11
1993,10.614,572.2,4,49,0,64,13,29
1994,11.228,601.2,23,48,5,45,10,9
1995,11.566,577.9,17,62,0,46,7,21
1996,9.096,464.2,4,37,0,93,37,37
1997,10.877,462.5,10,61,0,70,12,12
1998,11.809,509.3,9,39,1,34,6,13
1999,12.016,409.5,6,55,0,49,6,25
2000,12.026,492.8,14,54,1,39,4,11
2001,11.27,430.2,12,46,1,57,9,27
2002,11.93,594.7,10,59,1,43,6,26
2003,10.868,316.8,22,68,0,88,19,23
2004,10.832,472.5,5,37,0,65,14,24
2005,11.096,566.9,9,48,0,65,13,39
2006,11.228,281.2,29,67,3,80,22,67
2007,12.363,635.6,14,56,0,34,3,9
2008,11.759,560.8,15,49,0,38,2,8
2009,11.048,436.5,8,53,0,61,14,36
2010,10.075,611.0,19,51,2,85,33,62
2011,11.445,523.7,11,57,0,69,12,19
2012,11.112,437.4,18,57,1,52,18,14
2013,10.504,488.9,12,60,1,80,25,64
2014,12.337,600.4,23,50,2,48,11,12
2015,11.671,439.1,28,61,3,59,3,8
2016,11.715,508.8,13,68,0,47,11,12
2017,11.437,525.7,14,58,0,62,15,25
2018,12.529,353.8,32,98,3,64,10,2
2019,12.674,353.0,32,77,3,51,4,5
2020,12.479,468.7,19,63,1,38,0,0
2021,11.126,452.6,15,62,0,66,11,26
2022,12.513,371.7,21,66,0,54,0,0
2023,12.639,500.2,21,75,1,48,0,11
2024,13.537,483.1,30,86,1,38,7,7
