endDate;heatDays;summerDays;tropicalNights;iceDays
1968-07-22;0;7;0;31
1969-07-22;0;2;0;41
1970-07-22;0;1;0;52
1971-07-22;0;5;0;34
1972-07-22;0;1;0;24
1973-07-22;0;2;0;46
1974-07-22;0;0;0;13
1975-07-22;0;1;0;17
1976-07-22;0;6;0;22
1977-07-22;0;2;0;31
1978-07-22;0;0;0;40
1979-07-22;0;1;0;31
1980-07-22;0;2;0;30
1981-07-22;0;4;0;43
1982-07-22;0;2;0;24
1983-07-22;0;2;0;30
1984-07-22;0;3;0;41
1985-07-22;0;2;0;42
1986-07-22;0;0;0;45
1987-07-22;0;2;0;42
1988-07-22;0;1;0;26
1989-07-22;0;0;0;6
1990-07-22;0;1;0;10
1991-07-22;0;3;0;29
1992-07-22;0;2;0;20
1993-07-22;0;3;0;29
1994-07-22;0;8;0;22
1995-07-22;0;6;0;26
1996-07-22;0;0;0;28
1997-07-22;0;0;0;9
1998-07-22;0;4;0;19
1999-07-22;0;4;0;26
2000-07-22;0;5;0;26
2001-07-22;0;3;0;21
2002-07-22;1;9;0;13
2003-07-22;0;11;0;30
2004-07-22;0;2;0;34
2005-07-22;0;13;0;37
2006-07-22;0;11;0;46
2007-07-22;0;9;0;8
2008-07-22;0;5;0;13
2009-07-22;0;1;0;42
2010-07-22;0;13;0;38
2011-07-22;0;4;0;15
2012-07-22;0;6;0;31
2013-07-22;0;6;0;34
2014-07-22;0;7;0;12
2015-07-22;2;17;0;28
2016-07-22;0;7;0;18
2017-07-22;0;14;0;18
2018-07-22;0;2;0;22
2019-07-22;4;11;0;27
2020-07-22;0;2;0;8
2021-07-22;0;9;0;33
2022-07-22;1;15;0;15
2023-07-22;0;8;0;16
