year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1882,9.698,568.6,0,10,0,49,4,0
1883,9.151,654.2,0,24,0,70,23,0
1884,10.323,715.4,1,21,1,45,2,0
1885,9.983,521.4,0,27,0,57,8,0
1886,9.075,621.3,4,40,0,83,21,0
1887,8.1,429.3,2,25,0,92,26,0
1888,7.81,593.3,0,17,0,82,33,0
1889,8.464,936.9,1,17,0,83,36,0
1890,9.008,574.0,1,20,0,69,21,0
1891,8.455,657.3,1,14,0,82,28,0
1892,8.911,492.4,9,30,0,89,22,0
1893,8.872,601.5,4,30,0,71,25,0
1894,9.017,921.8,2,14,0,53,13,0
1895,8.233,632.1,8,32,0,91,49,0
1896,8.731,717.5,0,16,0,64,14,0
1897,9.106,881.9,0,24,0,59,19,0
1898,9.623,795.0,2,23,0,39,4,0
1899,9.318,893.1,0,21,0,56,10,0
1900,9.36,695.6,4,27,0,54,14,0
1901,8.634,622.9,0,19,0,69,32,0
1902,8.576,789.8,1,23,0,62,8,29
1903,9.895,732.4,2,17,0,43,10,22
1904,9.486,585.5,4,25,0,62,17,31
1905,9.109,887.6,3,23,0,66,13,39
1906,9.917,706.2,6,30,0,61,18,40
1907,9.326,689.1,3,25,0,57,21,57
1908,9.159,571.3,4,31,0,72,18,18
1909,8.745,648.7,2,20,0,80,29,72
1910,9.892,553.2,0,15,0,63,2,11
1911,10.327,419.2,21,54,2,76,16,39
1912,8.972,753.1,1,21,0,54,20,30
1913,9.528,537.1,0,25,0,65,13,10
1914,9.458,675.2,4,33,0,50,17,29
1915,9.033,762.4,7,29,0,79,16,37
1935,9.366,634.4,5,26,0,73,22,40
1936,9.414,584.7,1,18,0,71,9,16
1937,9.946,740.0,2,29,0,57,16,29
1938,9.614,629.5,2,23,0,67,10,22
1939,9.327,802.4,0,22,0,118,71,22
1940,0.77,647.0,0,2,0,89,54,73
1941,7.758,865.7,0,16,0,86,32,53
1942,8.011,576.7,2,22,0,86,51,77
1943,10.517,392.0,8,29,2,48,9,6
1944,9.204,554.6,8,31,0,76,28,61
1945,-0.617,85.7,0,0,0,41,23,33
1946,13.858,445.2,4,19,0,6,0,0
1947,9.255,363.5,19,52,0,83,48,62
1948,10.216,646.2,5,26,0,48,10,21
1949,9.851,586.2,2,35,0,67,12,39
1950,9.758,622.7,3,30,0,60,20,42
1951,9.637,473.1,2,30,0,62,7,21
1952,9.095,666.7,7,29,1,73,25,52
1953,9.948,503.8,2,30,0,66,30,52
1954,8.282,870.4,1,13,0,75,34,43
1955,7.923,824.1,0,17,0,94,36,63
1956,7.049,688.1,0,15,0,87,42,62
1957,9.572,697.9,7,23,1,59,9,31
1958,8.977,755.4,2,25,0,85,22,55
1959,9.997,515.3,4,34,0,63,14,41
1960,9.053,716.7,2,13,0,65,22,44
1961,10.381,642.2,3,28,0,38,7,30
1962,8.444,487.2,2,23,0,74,22,41
1963,8.131,559.7,5,23,0,79,50,70
1964,8.898,423.9,10,38,0,77,26,46
1965,8.342,679.6,1,17,0,77,27,61
1966,9.654,826.0,2,27,0,53,23,45
1967,10.155,606.3,4,29,0,48,12,31
1968,9.358,634.9,0,24,0,66,22,49
1969,9.097,515.5,3,32,0,82,24,60
1970,8.259,728.9,0,23,0,86,32,86
1971,9.189,496.0,9,33,1,66,17,48
1972,8.744,524.0,6,25,0,60,14,26
1973,9.074,626.0,2,35,0,83,11,46
1974,9.417,728.4,4,15,0,46,1,11
1975,10.282,584.1,3,37,0,49,1,15
1976,9.286,437.0,2,29,1,73,20,36
1977,9.267,746.3,0,10,0,54,13,42
1978,8.462,724.9,0,12,0,70,16,43
1979,8.304,527.8,0,22,0,79,29,70
1980,8.03,726.2,1,9,1,77,24,57
1981,9.313,753.7,0,21,0,71,24,60
1982,9.931,424.0,2,37,0,68,14,30
1983,10.185,660.6,6,39,3,51,16,35
1984,8.29,597.5,4,12,1,75,19,45
1985,8.107,471.9,1,25,0,80,39,66
1986,8.591,649.5,4,29,0,62,39,56
1987,7.545,635.7,1,14,0,80,48,77
1988,9.826,492.4,4,26,1,60,11,42
1989,10.641,497.2,4,29,1,35,0,5
1990,10.477,574.0,5,30,0,30,4,12
1991,9.203,414.1,3,25,1,66,19,40
1992,10.235,551.6,8,34,2,57,12,38
1993,9.483,536.5,0,19,0,66,19,50
1994,10.327,751.3,12,35,2,44,10,31
1995,10.134,799.0,3,31,1,51,15,35
1996,7.775,560.9,1,16,0,90,42,56
1997,9.547,591.4,1,25,0,64,15,38
1998,10.279,686.0,5,25,2,33,13,26
1999,10.545,585.8,1,28,1,44,14,32
2000,10.789,707.6,6,29,0,46,8,24
2001,10.137,597.7,3,28,1,58,11,43
2002,10.575,686.7,6,28,1,45,12,27
2003,10.174,465.4,11,52,0,78,25,51
2004,9.792,700.7,0,21,0,59,21,50
2005,9.996,759.3,4,27,0,60,30,55
2006,9.957,595.9,7,43,1,78,41,85
2007,11.2,718.7,4,32,1,24,5,9
2008,10.638,612.1,6,31,0,36,7,17
2009,9.955,728.9,0,28,0,65,25,51
2010,8.832,785.6,7,31,2,71,43,69
2011,10.498,677.7,3,34,1,61,23,32
2012,10.042,579.2,6,35,0,53,21,35
2013,9.022,742.7,8,28,1,82,48,81
2014,11.338,559.6,5,33,1,28,8,14
2015,10.494,497.2,17,44,5,66,6,33
