endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-27;null;null;null;null
1952-10-27;null;null;null;null
1953-10-27;null;null;null;null
1954-10-27;null;null;null;null
1955-10-27;null;null;null;null
1956-10-27;null;null;null;null
1957-10-27;null;null;null;null
1958-10-27;null;null;null;null
1959-10-27;null;null;null;null
1960-10-27;null;null;null;null
1961-10-27;null;null;null;null
1962-10-27;null;null;null;null
1963-10-27;null;null;null;null
1964-10-27;15;59;1;34
1965-10-27;5;40;0;14
1966-10-27;5;43;0;21
1967-10-27;18;56;1;9
1968-10-27;10;50;0;11
1969-10-27;9;59;0;27
1970-10-27;22;59;0;22
1971-10-27;21;67;3;21
1972-10-27;14;47;3;15
1973-10-27;15;64;1;6
1974-10-27;12;53;2;0
1975-10-27;3;69;0;0
1976-10-27;10;45;2;10
1977-10-27;3;56;1;11
1978-10-27;2;41;1;14
1979-10-27;6;59;0;18
1980-10-27;4;34;2;24
1981-10-27;17;59;2;11
1982-10-27;7;73;1;31
1983-10-27;29;79;5;8
1984-10-27;8;40;0;7
1985-10-27;10;56;0;34
1986-10-27;16;70;2;28
1987-10-27;8;59;0;33
1988-10-27;19;58;4;3
1989-10-27;6;51;0;6
1990-10-27;13;59;1;11
1991-10-27;9;52;2;21
1992-10-27;31;75;9;2
1993-10-27;17;64;3;18
1994-10-27;33;81;8;8
1995-10-27;19;66;1;10
1996-10-27;5;42;0;39
1997-10-27;2;61;0;20
1998-10-27;19;64;6;8
1999-10-27;8;52;0;14
2000-10-27;22;70;2;15
2001-10-27;17;64;2;7
2002-10-27;14;74;1;12
2003-10-27;41;101;8;19
2004-10-27;11;53;2;18
2005-10-27;11;65;4;22
2006-10-27;21;60;10;31
2007-10-27;25;79;6;2
2008-10-27;11;73;1;4
2009-10-27;13;78;2;18
2010-10-27;16;54;6;25
2011-10-27;18;80;4;12
2012-10-27;35;86;6;15
2013-10-27;26;68;13;16
2014-10-27;14;62;4;8
2015-10-27;40;74;17;2
2016-10-27;14;77;3;9
2017-10-27;37;80;7;22
2018-10-27;31;107;13;11
2019-10-27;40;88;10;5
2020-10-27;20;79;2;3
2021-10-27;24;84;7;6
2022-10-27;33;93;11;1
2023-10-27;35;92;15;1
2024-10-27;47;99;22;2
