year,month,averageTemperature,totalPrecipitation,averageSnowCover
1952,1,-1.142,41.8,119.0
1952,2,-1.855,8.9,281.0
1952,3,1.216,102.8,20.0
1952,4,9.22,46.0,10.0
1952,5,10.819,24.4,0.0
1952,6,14.447,49.3,0.0
1952,7,17.648,40.3,0.0
1952,8,17.813,40.2,0.0
1952,9,9.597,148.3,0.0
1952,10,6.529,36.9,0.0
1952,11,0.287,77.8,28.0
1952,12,-1.797,19.3,64.0
1953,1,-2.371,55.8,738.0
1953,2,-1.129,37.3,304.0
1953,3,4.306,11.1,2.0
1953,4,8.417,18.1,0.0
1953,5,12.413,46.3,0.0
1953,6,15.38,177.5,0.0
1953,7,17.013,100.6,0.0
1953,8,15.968,69.1,0.0
1953,9,13.043,27.0,0.0
1953,10,9.629,30.0,0.0
1953,11,4.05,2.8,0.0
1953,12,1.642,16.4,0.0
1954,1,-5.903,61.1,169.0
1954,2,-5.364,8.2,33.0
1954,3,3.839,20.3,2.0
1954,4,4.383,69.4,16.0
1954,5,10.868,55.7,0.0
1954,6,15.483,62.8,0.0
1954,7,13.332,156.5,0.0
1954,8,15.332,85.1,0.0
1954,9,12.71,50.1,0.0
1954,10,9.49,35.8,0.0
1954,11,2.493,18.8,1.0
1954,12,1.958,41.8,19.0
1955,1,-3.326,44.1,139.0
1955,2,-3.846,47.2,327.0
1955,3,-0.874,27.1,314.0
1955,4,5.897,59.3,3.0
1955,5,9.706,42.7,0.0
1955,6,13.947,90.6,0.0
1955,7,15.742,117.6,0.0
1955,8,15.194,117.8,0.0
1955,9,11.94,33.8,0.0
1955,10,6.748,47.5,0.0
1955,11,2.753,19.4,14.0
1955,12,0.945,60.0,40.0
1956,1,-1.535,22.3,71.0
1956,2,-12.366,37.3,587.0
1956,3,0.729,49.2,110.0
1956,4,4.123,73.3,28.0
1956,5,11.661,82.4,0.0
1956,6,12.373,139.7,0.0
1956,7,15.965,94.4,0.0
1956,8,13.613,76.8,0.0
1956,9,12.737,31.3,0.0
1956,10,7.142,71.9,12.0
1956,11,0.643,38.7,1.0
1956,12,0.571,62.1,72.0
1957,1,-1.358,35.4,168.0
1957,2,2.811,50.3,16.0
1957,3,5.574,51.8,0.0
1957,4,5.92,36.6,5.0
1957,5,8.523,69.1,0.0
1957,6,16.27,56.9,0.0
1957,7,16.861,121.5,0.0
1957,8,14.01,61.1,0.0
1957,9,10.963,83.3,0.0
1957,10,8.1,13.4,0.0
1957,11,3.143,34.5,0.0
1957,12,-0.823,26.5,86.0
1958,1,-1.645,50.2,168.0
1958,2,0.982,72.3,129.0
1958,3,-1.926,43.8,177.0
1958,4,3.873,42.6,14.0
1958,5,13.019,95.2,0.0
1958,6,13.68,99.2,0.0
1958,7,16.21,84.9,0.0
1958,8,16.155,68.6,0.0
1958,9,13.477,47.3,0.0
1958,10,8.348,70.7,0.0
1958,11,3.343,21.7,0.0
1958,12,1.539,51.1,21.0
1959,1,-1.303,53.6,253.0
1959,2,-1.789,21.0,163.0
1959,3,5.516,17.3,1.0
1959,4,8.81,43.9,0.0
1959,5,11.168,45.1,0.0
1959,6,14.973,51.7,0.0
1959,7,17.835,65.9,0.0
1959,8,15.716,87.0,0.0
1959,9,11.31,0.2,0.0
1959,10,6.739,69.1,0.0
1959,11,2.783,49.4,0.0
1959,12,1.026,26.6,17.0
1960,1,-1.865,83.9,270.0
1960,2,-1.476,28.0,99.0
1960,3,2.581,52.7,58.0
1960,4,6.033,44.4,14.0
1960,5,11.506,56.8,0.0
1960,6,15.313,54.1,0.0
1960,7,14.755,100.1,0.0
1960,8,15.09,57.9,0.0
1960,9,11.667,24.5,0.0
1960,10,8.171,153.4,0.0
1960,11,4.897,30.8,0.0
1960,12,-0.442,53.4,231.0
1961,1,-2.655,35.5,210.0
1961,2,3.132,37.5,12.0
1961,3,5.068,35.7,8.0
1961,4,10.16,76.5,0.0
1961,5,8.971,138.2,0.0
1961,6,14.873,67.3,0.0
1961,7,14.139,81.0,0.0
1961,8,15.106,34.6,0.0
1961,9,15.807,24.8,0.0
1961,10,9.606,20.6,0.0
1961,11,2.987,30.8,0.0
1961,12,-2.094,56.0,45.0
1962,1,0.339,25.2,15.0
1962,2,-1.586,55.7,322.0
1962,3,-1.671,41.0,334.0
1962,4,7.307,36.7,4.0
1962,5,8.671,63.7,0.0
1962,6,13.333,33.8,0.0
1962,7,13.958,93.8,0.0
1962,8,15.203,37.0,0.0
1962,9,11.447,51.7,0.0
1962,10,7.787,12.5,0.0
1962,11,1.603,18.2,43.0
1962,12,-5.061,41.7,118.0
1963,1,-9.365,37.3,658.0
1963,2,-7.443,15.3,978.0
1963,3,1.487,27.5,245.0
1963,4,7.35,97.6,0.0
1963,5,11.494,36.0,0.0
1963,6,14.52,73.8,0.0
1963,7,16.797,62.2,0.0
1963,8,15.223,100.8,0.0
1963,9,12.797,36.4,0.0
1963,10,7.274,15.2,0.0
1963,11,6.603,48.3,0.0
1963,12,-5.184,17.6,175.0
1964,1,-4.303,30.8,267.0
1964,2,-1.741,34.9,111.0
1964,3,-1.429,30.7,52.0
1964,4,7.527,46.1,1.0
1964,5,12.839,50.4,0.0
1964,6,16.747,46.3,0.0
1964,7,17.729,10.6,0.0
1964,8,15.277,60.6,0.0
1964,9,12.96,25.0,0.0
1964,10,6.081,45.4,0.0
1964,11,3.67,45.1,0.0
1964,12,-0.9,21.5,82.0
1965,1,-0.123,82.3,125.0
1965,2,-3.629,75.2,991.0
1965,3,0.513,57.1,952.0
1965,4,5.667,88.3,0.0
1965,5,10.445,101.9,0.0
1965,6,14.803,132.7,0.0
1965,7,14.494,46.4,0.0
1965,8,14.281,20.7,0.0
1965,9,11.717,64.7,0.0
1965,10,6.677,17.0,0.0
1965,11,0.147,80.4,55.0
1965,12,1.59,88.2,59.0
1966,1,-4.432,33.4,201.0
1966,2,3.168,38.9,18.0
1966,3,2.026,53.3,40.0
1966,4,8.45,64.5,0.0
1966,5,12.123,68.7,0.0
1966,6,16.213,92.5,0.0
1966,7,14.552,120.0,0.0
1966,8,15.006,108.0,0.0
1966,9,12.187,36.8,0.0
1966,10,10.758,114.4,0.0
1966,11,1.053,45.6,42.0
1966,12,0.555,91.0,62.0
1967,1,-0.542,29.5,111.0
1967,2,1.011,46.2,63.0
1967,3,4.226,49.1,5.0
1967,4,5.45,26.0,2.0
1967,5,12.097,70.8,0.0
1967,6,13.933,99.6,0.0
1967,7,18.242,58.8,0.0
1967,8,15.442,108.9,0.0
1967,9,13.033,62.8,0.0
1967,10,11.01,35.8,0.0
1967,11,2.877,12.7,0.0
1967,12,-1.21,87.4,223.0
1968,1,-2.716,75.6,305.0
1968,2,-0.655,43.4,102.0
1968,3,3.31,57.9,157.0
1968,4,7.927,69.8,0.0
1968,5,10.171,69.4,0.0
1968,6,15.493,47.1,0.0
1968,7,15.397,78.6,0.0
1968,8,15.361,136.0,0.0
