month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1985-1;-5.95;0;0;0;17
1985-2;-0.16;0;0;0;9
1985-3;2.96;0;0;0;3
1985-4;8.1;0;0;0;0
1985-5;12.52;0;1;0;0
1985-6;13.04;0;3;0;0
1985-7;18.95;1;13;0;0
1985-8;17.38;1;9;0;0
1985-9;15.69;0;0;0;0
1985-10;9.95;0;0;0;0
1985-11;0.43;0;0;0;13
1985-12;4.9;0;0;0;3
1986-1;0.57;0;0;0;6
1986-2;-5.08;0;0;0;20
1986-3;3.73;0;0;0;1
1986-4;6.22;0;0;0;2
1986-5;14.51;0;3;0;0
1986-6;14.96;0;8;0;0
1986-7;16.65;0;9;0;0
1986-8;17.22;1;11;0;0
1986-9;14.15;0;2;0;0
1986-10;11.37;0;0;0;0
1986-11;6.62;0;0;0;0
1986-12;2.01;0;0;0;6
1987-1;-5.46;0;0;0;22
1987-2;1.04;0;0;0;6
1987-3;0.28;0;0;0;10
1987-4;9.34;0;0;0;0
1987-5;9.06;0;0;0;0
1987-6;13.61;0;3;0;0
1987-7;17.69;0;9;0;0
1987-8;16.75;0;6;0;0
1987-9;17.28;0;12;0;0
1987-10;11.28;0;0;0;0
1987-11;4.87;0;0;0;2
1987-12;3.03;0;0;0;5
1988-1;4.58;0;0;0;0
1988-2;1.18;0;0;0;4
1988-3;1.78;0;0;0;4
1988-4;9.04;0;0;0;0
1988-5;14.01;0;0;0;0
1988-6;14.6;0;0;0;0
1988-7;17.63;0;9;0;0
1988-8;17.55;0;14;0;0
1988-9;13.92;0;1;0;0
1988-10;11.76;0;0;0;0
1988-11;2.51;0;0;0;4
1988-12;1.87;0;0;0;3
1989-1;1.45;0;0;0;2
1989-2;4.35;0;0;0;0
1989-3;7.99;0;0;0;0
1989-4;7.85;0;0;0;0
1989-5;13.38;0;0;0;0
1989-6;14.19;0;1;0;0
1989-7;17.75;0;4;0;0
1989-8;17.25;0;8;0;0
1989-9;13.75;0;0;0;0
1989-10;11.31;0;0;0;0
1989-11;3.52;0;0;0;1
1989-12;2.76;0;0;0;7
1990-1;2.75;0;0;0;0
1990-2;7.05;0;0;0;0
1990-3;7.36;0;0;0;0
1990-4;6.45;0;0;0;0
1990-5;14.2;0;0;0;0
1990-6;14.62;0;4;0;0
