year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1941,7.859,935.9,4,29,0,96,23,59
1943,9.703,656.4,11,42,0,83,8,27
1944,8.797,724.9,11,37,0,89,12,63
1945,9.481,535.7,12,43,0,61,23,45
1946,9.345,789.7,8,35,0,83,17,41
1947,9.523,472.2,36,73,0,89,36,60
1948,9.679,729.6,5,30,0,68,10,21
1949,9.422,465.0,8,45,0,81,16,39
1950,9.572,761.5,7,43,0,82,14,21
1951,9.297,635.0,6,37,0,93,2,35
1952,9.239,660.4,16,45,0,88,13,61
1953,9.172,605.6,2,39,0,97,27,52
1954,8.006,755.0,2,19,0,94,33,28
1955,7.897,756.8,1,23,0,106,27,56
1956,7.29,759.9,0,20,0,103,32,49
1957,9.054,686.2,7,29,0,87,10,26
1958,8.773,824.3,4,33,0,97,13,73
1959,9.507,504.9,4,45,0,97,14,21
1960,8.99,637.2,1,21,0,78,13,30
1961,9.914,657.9,5,41,0,55,7,35
1962,8.211,615.8,7,37,0,84,17,56
1963,7.503,658.9,5,22,0,89,51,73
1964,8.997,494.0,15,45,0,73,23,38
1965,7.962,929.7,2,20,0,86,20,63
1966,9.476,812.8,2,26,0,51,16,28
1967,9.582,795.5,7,33,0,68,11,32
1968,8.965,925.0,0,23,0,77,12,42
1969,8.832,716.8,6,35,0,81,19,75
1970,8.596,844.5,1,31,0,81,23,76
1971,8.825,484.8,7,30,0,91,20,51
1972,8.327,521.0,3,21,0,89,12,25
1973,8.883,531.6,4,34,0,96,18,41
1974,9.234,791.5,4,17,0,54,1,18
1975,9.768,533.5,1,39,0,64,0,11
1976,9.429,504.7,11,41,0,75,15,31
1977,9.538,633.4,2,21,0,60,3,38
1978,8.331,763.4,0,15,0,76,20,58
1979,8.588,658.3,0,28,0,83,19,55
1980,8.613,696.9,2,18,0,74,17,33
1981,9.278,785.7,0,29,0,77,19,46
1982,9.234,611.8,4,46,0,91,21,36
1983,10.173,657.4,12,58,0,57,13,41
1984,8.267,839.1,3,22,0,90,12,71
1985,8.113,595.5,5,35,0,100,34,57
1986,8.746,821.7,3,43,0,76,35,58
1987,8.428,840.1,2,28,0,79,37,64
1988,10.008,927.6,2,26,0,58,6,33
1989,10.39,593.2,3,38,0,52,4,0
1990,10.395,654.6,8,35,0,57,6,9
1991,9.39,430.7,4,44,0,81,19,19
1992,10.342,655.6,15,51,0,68,13,27
1993,9.822,657.6,2,32,0,74,13,23
1994,10.906,700.5,17,52,0,50,8,16
1995,10.334,727.6,9,42,0,63,10,31
1996,8.472,610.6,2,29,0,94,33,26
1997,9.648,619.2,1,42,0,83,16,23
1998,10.554,796.6,11,36,0,56,9,21
1999,10.57,739.8,5,45,0,59,10,31
2000,10.882,782.0,6,46,0,49,4,18
2001,10.737,714.8,12,43,0,56,4,14
2002,10.528,848.4,8,42,0,59,13,23
2003,10.504,501.8,24,86,0,98,20,44
2004,9.832,699.6,7,38,0,72,15,44
2005,9.726,787.5,8,41,0,72,24,52
2006,9.949,768.4,16,50,0,83,22,51
2007,10.831,829.3,4,37,0,55,3,13
2008,10.323,758.0,8,44,0,69,3,11
2009,9.793,699.0,4,44,0,84,20,38
2010,8.978,693.4,11,41,0,92,38,64
2011,10.568,581.5,9,51,0,75,19,25
2012,10.057,611.0,11,50,0,77,17,18
2013,9.506,748.9,16,43,0,86,27,49
2014,11.252,649.2,8,39,0,57,2,8
2015,10.609,514.8,28,56,0,80,7,40
2016,10.606,743.7,13,57,0,64,5,16
2017,10.513,764.5,10,57,0,70,20,28
2018,11.652,521.9,30,92,0,59,10,30
2019,10.94,707.7,18,61,0,71,10,27
2020,11.243,685.1,12,57,0,65,2,5
2021,9.832,773.3,4,46,0,82,10,37
2022,11.703,662.5,18,80,0,68,3,11
2023,11.81,678.4,23,76,0,57,4,14
2024,12.205,795.9,21,65,0,38,8,9
