year,month,averageTemperature,totalPrecipitation,averageSnowCover
1941,1,-5.632,94.7,621.0
1941,2,-0.061,61.7,124.0
1941,3,3.377,84.0,5.0
1941,4,5.02,75.6,24.0
1941,5,8.652,80.5,0.0
1941,6,15.727,99.6,0.0
1941,7,17.79,166.0,0.0
1941,8,14.661,95.2,0.0
1941,9,11.187,41.6,0.0
1941,10,7.613,135.9,7.0
1941,11,1.38,26.6,147.0
1941,12,0.168,75.6,90.0
1943,1,-1.574,63.8,346.0
1943,2,1.643,42.9,2.0
1943,3,5.016,27.7,0.0
1943,4,8.613,78.5,8.0
1943,5,12.387,72.8,0.0
1943,6,13.833,110.0,0.0
1943,7,16.906,117.8,0.0
1943,8,17.442,45.2,0.0
1943,9,13.74,97.7,0.0
1943,10,8.6,0.0,0.0
1943,11,1.92,74.0,4.0
1943,12,-0.374,28.7,45.0
1944,1,2.048,102.8,33.0
1944,2,-2.7,105.7,704.0
1944,3,-0.245,70.6,439.0
1944,4,8.223,40.1,1.0
1944,5,11.081,12.9,0.0
1944,6,13.857,65.5,0.0
1944,7,16.629,114.5,0.0
1944,8,18.826,82.4,0.0
1944,9,11.867,71.8,0.0
1944,10,8.106,58.2,0.0
1944,11,3.147,180.7,44.0
1944,12,-1.1,86.9,6.0
1945,1,-5.265,48.9,501.0
1945,2,3.143,85.5,79.0
1945,3,4.929,44.1,29.0
1945,6,16.797,69.3,0.0
1945,7,17.4,53.9,0.0
1945,8,15.755,166.4,0.0
1945,9,13.357,67.6,0.0
1946,1,-3.497,45.0,106.0
1946,2,2.507,160.7,100.0
1946,3,3.903,21.6,6.0
1946,4,8.817,12.2,0.0
1946,5,13.516,142.5,0.0
1946,6,14.497,132.2,0.0
1946,7,18.084,82.8,0.0
1946,8,15.861,75.4,0.0
1946,9,13.347,42.1,0.0
1946,10,6.294,74.7,0.0
1946,11,2.977,28.3,0.0
1946,12,-2.619,30.4,33.0
1947,1,-5.213,40.1,173.0
1947,2,-4.45,35.9,224.0
1947,3,3.7,100.2,39.0
1947,4,9.28,45.4,0.0
1947,5,13.958,51.9,0.0
1947,6,17.463,90.9,0.0
1947,7,19.116,60.4,0.0
1947,8,18.403,5.9,0.0
1947,9,15.393,31.8,0.0
1947,10,6.694,9.7,0.0
1947,11,4.773,134.2,23.0
1947,12,0.274,175.2,107.0
1948,1,2.948,144.8,19.0
1948,2,0.462,91.6,66.0
1948,3,5.119,46.4,0.0
1948,4,9.077,45.2,0.0
1948,5,13.765,65.4,0.0
1948,6,14.977,121.4,0.0
1948,7,15.2,81.8,0.0
1948,8,15.858,68.1,0.0
1948,9,12.027,42.8,0.0
1948,10,7.21,22.1,0.0
1948,11,2.623,23.5,0.0
1948,12,-1.284,18.2,2.0
1949,1,-0.187,38.6,29.0
1949,2,-0.182,21.4,11.0
1949,3,0.884,49.3,43.0
1949,4,9.567,57.7,2.0
1949,5,11.432,111.3,0.0
1949,6,13.887,17.3,0.0
1949,7,17.284,21.9,0.0
1949,8,16.519,102.5,0.0
1949,9,15.05,36.1,0.0
1949,10,9.629,8.9,0.0
1949,11,2.96,40.2,0.0
1949,12,2.119,68.5,39.0
1950,1,-1.39,42.0,24.0
1950,2,2.175,96.0,22.0
1950,3,3.819,23.4,31.0
1950,4,6.233,69.4,1.0
1950,5,13.523,92.4,0.0
1950,6,17.17,48.9,0.0
1950,7,18.268,129.0,0.0
1950,8,16.587,118.3,0.0
1950,9,12.237,102.9,0.0
1950,10,6.945,39.2,19.0
1950,11,4.167,140.5,0.0
1950,12,-2.955,41.9,284.0
1951,1,1.271,98.2,222.0
1951,2,1.721,56.9,19.0
1951,3,2.458,60.2,36.0
1951,4,6.743,20.5,0.0
1951,5,11.461,33.2,0.0
1951,6,14.963,168.6,0.0
1951,7,17.261,63.8,0.0
1951,8,16.545,51.5,0.0
1951,9,13.7,46.9,0.0
1951,10,6.497,34.5,0.0
1951,11,5.45,88.9,1.0
1951,12,0.274,52.7,23.0
1952,1,-0.819,80.5,246.0
1952,2,-1.672,75.2,944.0
1952,3,3.184,119.5,31.0
1952,4,9.207,51.7,38.0
1952,5,12.11,42.7,0.0
1952,6,15.887,62.3,0.0
1952,7,18.903,15.8,0.0
1952,8,18.326,33.5,0.0
1952,9,10.293,86.3,0.0
1952,10,6.661,90.7,0.0
1952,11,1.093,185.3,184.0
1952,12,-1.826,79.6,174.0
1953,1,-2.374,28.7,247.0
1953,2,-0.964,63.6,773.0
1953,3,3.732,2.6,0.0
1953,4,8.667,49.6,0.0
1953,5,13.09,75.4,0.0
1953,6,15.037,157.7,0.0
1953,7,17.277,115.4,0.0
1953,8,15.355,37.6,0.0
1953,9,12.807,36.2,0.0
1953,10,8.59,38.8,0.0
1953,11,2.947,9.0,0.0
1953,12,1.229,29.4,22.0
1954,1,-4.168,102.8,346.0
1954,2,-3.25,26.9,18.0
1954,3,4.358,17.6,3.0
1954,4,5.417,77.4,6.0
1954,5,11.103,57.5,0.0
1954,6,15.51,43.9,0.0
1954,7,14.206,138.9,0.0
1954,8,14.945,119.5,0.0
1954,9,13.013,131.3,0.0
1954,10,8.258,39.2,0.0
1954,11,3.55,35.9,2.0
1954,12,2.455,98.8,20.0
1955,1,-2.242,87.2,45.0
1955,2,-1.739,80.0,222.0
1955,3,0.3,26.1,293.0
1955,4,6.33,41.9,0.0
1955,5,10.132,105.4,0.0
1955,6,14.81,101.7,0.0
1955,7,16.506,147.9,0.0
1955,8,15.474,37.0,0.0
1955,9,12.087,105.0,0.0
1955,10,6.913,24.6,0.0
1955,11,2.127,9.1,4.0
1955,12,2.071,96.1,28.0
1956,1,0.068,75.1,40.0
1956,2,-11.203,25.1,580.0
1956,3,2.816,66.7,15.0
1956,4,5.63,47.6,13.0
1956,5,11.548,68.2,0.0
1956,6,12.863,94.0,0.0
1956,7,16.529,126.5,0.0
1956,8,13.961,116.5,0.0
1956,9,13.027,35.2,0.0
1956,10,7.039,105.0,8.0
1956,11,1.643,75.1,5.0
1956,12,0.345,27.6,110.0
1957,1,-2.41,46.6,191.0
1957,2,3.364,98.4,6.0
1957,3,6.358,38.8,0.0
1957,4,6.667,23.9,0.0
1957,5,9.103,38.3,1.0
1957,6,16.55,110.5,0.0
1957,7,17.316,121.8,0.0
1957,8,14.355,94.4,0.0
1957,9,11.607,99.8,0.0
1957,10,7.416,12.5,0.0
1957,11,3.52,14.9,0.0
1957,12,-0.284,57.8,8.0
1958,1,-0.945,95.8,252.0
1958,2,0.996,180.0,360.0
1958,3,-1.439,45.1,163.0
1958,4,5.0,65.2,12.0
1958,5,13.706,79.0,0.0
1958,6,14.363,70.1,0.0
1958,7,16.852,64.8,0.0
1958,8,16.981,98.8,0.0
1958,9,13.943,43.2,0.0
1958,10,7.877,82.2,0.0
1958,11,3.933,22.3,0.0
1958,12,1.484,76.0,2.0
1959,1,-0.932,86.1,442.0
1959,2,-0.793,7.7,0.0
1959,3,5.748,31.5,0.0
1959,4,8.347,70.8,0.0
1959,5,12.281,50.4,0.0
1959,6,15.673,53.4,0.0
1959,7,18.897,41.0,0.0
1959,8,16.374,88.1,0.0
1959,9,12.433,14.5,0.0
1959,10,6.426,61.4,2.0
1959,11,2.343,36.2,1.0
1959,12,1.526,70.9,35.0
1960,1,-1.039,36.5,75.0
1960,2,0.007,57.0,102.0
1960,3,4.471,44.5,0.0
1960,4,7.227,26.2,0.0
1960,5,12.326,70.1,0.0
1960,6,16.21,68.1,0.0
1960,7,15.155,86.2,0.0
1960,8,15.677,113.3,0.0
1960,9,11.193,32.1,0.0
1960,10,8.306,96.8,0.0
