year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1941,6.694,1037.0,4,29,0,133,30,81
1943,8.218,759.1,11,42,0,124,16,42
1944,7.514,992.1,11,37,0,125,20,77
1945,9.481,535.7,12,43,0,61,23,45
1946,7.828,847.9,8,35,0,128,27,60
1947,8.35,781.6,36,73,0,121,43,77
1948,8.191,771.3,5,30,0,113,18,23
1949,8.293,573.7,8,45,0,113,17,45
1950,8.093,943.9,7,43,0,117,30,47
1951,8.227,775.9,6,37,0,123,2,44
1952,7.646,923.1,16,45,0,133,30,105
1953,8.002,644.0,2,39,0,138,31,56
1954,7.177,889.7,2,19,0,126,35,36
1955,6.947,862.0,1,23,0,140,31,64
1956,6.261,862.6,0,20,0,137,47,66
1957,7.814,757.7,7,29,0,125,16,33
1958,7.767,922.5,4,33,0,123,17,75
1959,8.251,612.0,4,45,0,139,18,31
1960,7.954,733.7,1,21,0,109,18,52
1961,8.467,789.5,5,41,0,93,16,53
1962,6.568,737.4,7,37,0,126,32,95
1963,6.435,784.9,5,22,0,123,68,88
1964,7.839,647.6,15,45,0,107,34,66
1965,6.995,1198.8,2,20,0,115,27,85
1966,8.138,1045.6,2,26,0,91,20,48
1967,8.124,941.6,7,33,0,112,21,52
1968,7.422,986.1,0,23,0,125,36,56
1969,7.333,845.0,6,35,0,122,43,112
1970,7.512,935.8,1,31,0,118,34,87
1971,7.731,569.6,7,30,0,124,23,62
1972,7.087,642.2,3,21,0,129,24,36
1973,7.515,702.7,4,34,0,135,30,73
1974,8.345,983.0,4,17,0,67,1,26
1975,8.284,610.2,1,39,0,99,9,33
1976,7.967,603.6,11,41,0,44,17,59
1977,8.347,799.4,2,21,0,86,10,57
1978,7.232,870.3,0,15,0,111,35,78
1979,7.728,867.3,0,28,0,110,20,62
1980,7.307,787.7,2,18,0,117,33,60
1981,7.88,998.3,0,29,0,117,30,82
1982,8.293,783.6,4,46,0,113,23,39
1983,8.587,738.5,12,58,0,102,29,64
1984,7.311,922.4,3,22,0,123,19,77
1985,7.004,742.9,5,35,0,139,51,73
1986,7.732,946.1,3,43,0,112,39,69
1987,7.484,951.3,2,28,0,109,45,64
1988,8.769,1096.9,2,26,0,84,10,45
1989,8.932,728.9,3,38,0,96,14,2
1990,8.944,816.0,8,35,0,91,19,31
1991,8.03,561.6,4,44,0,115,24,22
1992,9.121,805.9,15,51,0,89,20,27
1993,8.503,906.4,2,32,0,105,26,35
1994,10.019,820.8,17,52,0,69,10,16
1995,8.707,837.3,9,42,0,100,25,47
1996,7.154,736.1,2,29,0,128,49,40
1997,8.538,745.1,1,42,0,109,17,38
1998,8.94,940.2,11,36,0,97,23,42
1999,9.103,959.5,5,45,0,89,18,61
2000,9.741,873.9,6,46,0,68,6,21
2001,9.038,931.4,12,43,0,99,16,28
2002,9.397,1055.3,8,42,0,78,18,23
2003,9.238,596.3,24,86,0,126,23,52
2004,8.428,813.6,7,38,0,112,22,59
2005,8.299,891.1,8,41,0,116,31,77
2006,9.018,839.6,16,50,0,111,24,52
2007,9.219,984.7,4,37,0,89,14,23
2008,8.982,860.7,8,44,0,107,10,29
2009,8.681,860.2,4,44,0,109,28,50
2010,7.626,907.7,11,41,0,126,58,100
2011,9.378,736.9,9,51,0,104,20,35
2012,8.855,854.8,11,50,0,101,23,38
2013,8.437,861.6,16,43,0,111,28,51
2014,10.038,757.1,8,39,0,73,6,13
2015,9.832,644.8,28,56,0,103,7,42
2016,9.2,826.4,13,57,0,100,6,16
2017,9.236,931.5,10,57,0,99,23,42
2018,10.345,722.7,30,92,0,88,14,31
2019,9.757,844.8,18,61,0,95,10,29
2020,9.922,764.4,12,57,0,98,2,18
2021,8.654,896.6,4,46,0,113,12,40
2022,10.386,793.6,18,80,0,91,11,19
2023,10.569,967.9,23,76,0,77,7,27
2024,3.717,155.5,0,0,0,26,8,8
