year;region;classification;pollutant;unit;source;data_status;energy_co2e_t;industry_co2e_t;traffic_co2e_t;buildings_co2e_t;agriculture_co2e_t;waste_co2e_t;fluorinated_gases_co2e_t;total_co2e_t;population;energy_co2e_t_percapita;industry_co2e_t_percapita;traffic_co2e_t_percapita;buildings_co2e_t_percapita;agriculture_co2e_t_percapita;waste_co2e_t_percapita;fluorinated_gases_co2e_t_percapita;total_co2e_t_percapita;international_flight_co2e_t
2008;Niederösterreich;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;683503.374244794;815676.789052178;4762727.65157128;2301404.03182023;2223155.1318088;654976.269047128;247756.722738702;11689199.9702831;1595503;0.428393662841621;0.511234882699799;2.98509476420369;1.44243165435617;1.39338824922849;0.410513968978515;0.1552843979226;7.32634158023087;NA
2008;Oberösterreich;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;1676949;10898092;NA;NA;NA;NA;NA;12575041;1405762;1.19291103330436;7.75244458165749;NA;NA;NA;NA;NA;8.94535561496185;NA
2008;Oberösterreich;Gesamt;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;1851409.79014178;13454725.4374417;4059385.3241102;1840465.74290386;2185342.72049038;519060.629837575;218227.118723247;24128616.7636488;1405762;1.31701510649867;9.57112614897949;2.88767609603205;1.30922997129234;1.55456095732448;0.369237914979616;0.155237599766708;17.1640837948734;NA
2008;Oberösterreich;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;142970.401184349;1381415.64317453;4049464.09945769;1840465.74290386;2185342.72049038;519060.629837575;218227.118723247;10336946.3557716;1405762;0.101703134089803;0.982681025077168;2.88061855382183;1.30922997129234;1.55456095732448;0.369237914979616;0.155237599766708;7.35326915635193;NA
2008;Salzburg;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;256868;679367;NA;NA;NA;NA;NA;936235;525944;0.488394201664056;1.29170976377713;NA;NA;NA;NA;NA;1.78010396544119;NA
2008;Salzburg;Gesamt;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;284418.483850747;924605.671149241;1383112.89125475;722919.216005072;561420.691553805;131120.211063704;81822.1212642773;4089419.2861416;525944;0.540777124277009;1.75799262117115;2.62977216444099;1.37451746955013;1.06745336300786;0.249304509726709;0.155571926410944;7.77538917858479;NA
2008;Salzburg;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;27550.4838507467;188876.645029142;1376940.36511176;722919.216005072;561420.691553805;131120.211063704;81822.1212642773;3090649.73387851;525944;0.0523829226129525;0.359119307434141;2.6180360743953;1.37451746955013;1.06745336300786;0.249304509726709;0.155571926410944;5.87638557313803;NA
2008;Steiermark;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;1535894;5048907;NA;NA;NA;NA;NA;6584801;1203701;1.27597634296225;4.19448600607626;NA;NA;NA;NA;NA;5.47046234903851;NA
2008;Steiermark;Gesamt;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;1836736.96027081;5869509.08322127;3344307.11771676;1664900.1261963;1397303.77299994;524504.841663795;192720.710902475;14829982.6129713;1203701;1.52590797903367;4.87621849879768;2.77835369225145;1.38315090391742;1.16083958807041;0.435743462590623;0.160106796374245;12.3203209210355;NA
2008;Steiermark;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;164452.356602996;451396.040975343;3336848.64950643;1664900.1261963;1397303.77299994;524504.841663795;189851.750902475;7729257.53884728;1203701;0.136622264667883;0.375006784056292;2.77215741243584;1.38315090391742;1.16083958807041;0.435743462590623;0.157723347328344;6.42124376306681;NA
2008;Tirol;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;20606;552472;NA;NA;NA;NA;NA;573078;699588;0.0294544789218797;0.789710515331881;NA;NA;NA;NA;NA;0.819164994253761;NA
2008;Tirol;Gesamt;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;34077.3460623882;1044631.74575385;1758073.58045196;1076668.34652793;631581.725205319;270465.780721041;108504.66521964;4924003.18994212;699588;0.0487105926093475;1.49320992606198;2.51301277387828;1.53900345135698;0.90279096440379;0.3866072327156;0.15509795082197;7.03843289184794;NA
2008;Tirol;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;13471.3460623882;450974.745655559;1748494.65495639;1076668.34652793;631581.725205319;270465.780721041;108504.66521964;4300161.26434826;699588;0.0192561136874678;0.644629046889825;2.49932053573873;1.53900345135698;0.90279096440379;0.3866072327156;0.15509795082197;6.14670529561436;NA
2008;Vorarlberg;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;NA;60198;NA;NA;NA;NA;NA;60198;365578;NA;0.164665269791946;NA;NA;NA;NA;NA;0.164665269791946;NA
2008;Vorarlberg;Gesamt;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;8275.59149116968;300577.047352104;883354.582284117;579288.593673884;223039.265126253;106190.057488649;56748.4160181116;2157473.55343429;365578;0.0226370063055481;0.822196760614982;2.41632314385471;1.58458275299357;0.610100348287515;0.290471684534214;0.155229297217315;5.90154099380786;NA
2008;Vorarlberg;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;8275.59149116968;240379.047352104;883123.970173994;579288.593673884;223039.265126253;106190.057488649;56748.4160181116;2097044.94132417;365578;0.0226370063055481;0.657531490823036;2.41569232878892;1.58458275299357;0.610100348287515;0.290471684534214;0.155229297217315;5.73624490895013;NA
2008;Wien;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;2293809;11905;NA;NA;NA;NA;NA;2305714;1671221;1.37253481137444;0.00712353423036211;NA;NA;NA;NA;NA;1.3796583456048;NA
2008;Wien;Gesamt;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;2458717.41605912;570977.161654456;3334788.03788841;1536280.04267634;31223.5144165656;524182.148782246;259418.12209196;8715586.4435691;1671221;1.4712102205867;0.341652696833307;1.99542013766486;0.919256066478545;0.0186830553329366;0.313652203258723;0.155226700772645;5.21510108092772;NA
