year,month,averageTemperature,totalPrecipitation,averageSnowCover
1936,1,3.697,47.2,0.0
1936,2,1.1,34.0,53.0
1936,3,5.9,31.0,0.0
1936,4,7.877,37.5,0.0
1936,5,13.581,77.3,0.0
1936,6,17.043,65.2,0.0
1936,7,18.426,69.9,0.0
1936,8,16.89,30.4,0.0
1936,9,13.44,29.8,0.0
1936,10,6.955,47.9,0.0
1936,11,4.23,35.1,5.0
1936,12,2.348,23.0,0.0
1937,1,-1.581,23.3,104.0
1937,2,2.671,49.4,34.0
1937,3,4.5,39.8,3.0
1937,4,9.093,64.9,0.0
1937,5,15.977,91.0,0.0
1937,6,17.643,78.7,0.0
1937,7,17.758,154.2,0.0
1937,8,17.352,113.9,0.0
1937,9,14.273,43.9,0.0
1937,10,10.21,60.4,0.0
1937,11,4.123,22.9,5.0
1937,12,0.361,40.0,31.0
1938,1,2.132,56.1,249.0
1938,2,1.704,25.1,8.0
1938,3,8.09,20.8,0.0
1938,4,5.863,19.9,0.0
1938,5,11.91,0.0,0.0
1938,6,17.05,26.7,0.0
1938,7,17.997,106.4,0.0
1938,8,18.839,90.2,0.0
1938,9,13.987,39.4,0.0
1938,10,9.806,44.8,0.0
1938,11,7.163,0.0,0.0
1938,12,-1.045,31.6,113.0
1939,1,3.206,27.5,53.0
1939,2,2.961,27.2,4.0
1939,3,2.245,53.4,21.0
1939,4,9.963,35.5,0.0
1939,5,11.039,69.5,0.0
1939,6,16.713,115.1,0.0
1939,7,18.245,124.6,0.0
1939,8,18.255,69.8,0.0
1939,9,14.087,64.0,0.0
1939,10,6.987,0.0,0.0
1939,11,5.967,74.2,2.0
1939,12,-1.897,72.4,342.0
1940,1,-9.452,18.8,538.0
1940,2,-4.776,18.1,344.0
1940,3,3.197,69.9,100.0
1940,4,9.257,31.1,0.0
1940,5,12.481,0.0,0.0
1940,6,17.86,97.6,0.0
1940,7,17.135,139.9,0.0
1940,8,15.184,84.3,0.0
1940,9,13.07,127.4,0.0
1940,10,8.397,30.9,0.0
1940,11,6.31,83.2,0.0
1940,12,-2.632,47.7,34.0
1941,1,-4.845,39.5,366.0
1941,2,0.846,55.3,109.0
1941,3,3.752,61.5,20.0
1941,4,6.4,57.4,1.0
1941,5,9.761,206.6,4.0
1941,6,17.04,63.9,0.0
1941,7,18.948,123.1,0.0
1941,8,16.168,181.9,0.0
1941,9,12.283,81.6,0.0
1941,10,8.568,135.9,0.0
1941,11,2.347,46.0,28.0
1941,12,2.261,80.8,70.0
1942,1,-8.119,28.1,95.0
1942,2,-4.825,28.7,604.0
1942,3,1.3,0.0,160.0
1942,4,8.297,18.6,0.0
1942,5,13.981,62.4,0.0
1942,6,15.29,0.0,0.0
1942,7,17.355,106.3,0.0
1942,8,18.09,43.0,0.0
1942,9,16.177,44.2,0.0
1942,10,11.432,141.6,0.0
1942,11,4.17,40.0,3.0
1942,12,2.281,13.4,2.0
1943,1,-1.077,24.8,213.0
1943,2,3.982,19.1,0.0
1943,3,6.577,11.3,0.0
1943,4,10.39,29.5,3.0
1943,5,13.684,42.4,0.0
1943,6,15.53,98.2,0.0
1943,7,18.59,28.5,0.0
1943,8,19.494,65.8,0.0
1943,9,14.79,66.8,0.0
1943,10,9.732,0.9,0.0
1943,11,3.527,24.9,0.0
1943,12,-0.252,21.2,12.0
1944,1,4.168,85.1,4.0
1944,2,-0.748,81.5,263.0
1944,3,1.416,65.4,53.0
1944,4,9.06,43.2,0.0
1944,5,12.287,45.6,0.0
1944,6,15.56,54.3,0.0
1944,7,18.842,75.1,0.0
1944,8,20.539,30.2,0.0
1944,9,13.563,56.2,0.0
1944,10,9.432,74.4,0.0
1944,11,4.963,51.2,0.0
1944,12,-0.423,13.7,5.0
1945,1,-3.177,16.2,194.0
1945,2,0.0,0.0,0.0
1945,3,0.0,0.0,0.0
1945,4,0.0,0.0,0.0
1945,5,0.0,4.5,0.0
1945,6,17.593,65.4,0.0
1945,7,18.858,50.9,0.0
1945,8,17.068,209.1,0.0
1945,9,13.84,36.2,0.0
1945,10,10.413,38.7,0.0
1945,11,4.783,72.4,0.0
1945,12,1.919,59.2,6.0
1946,1,-1.394,19.9,57.0
1946,2,2.932,167.5,29.0
1946,3,4.506,22.5,31.0
1946,4,10.283,32.2,0.0
1946,5,15.374,31.4,0.0
1946,6,16.143,126.6,0.0
1946,7,19.394,142.1,0.0
1946,8,16.994,61.2,0.0
1946,9,14.807,26.2,0.0
1946,10,7.019,87.9,0.0
1946,11,4.04,16.6,1.0
1946,12,-2.645,25.4,84.0
1947,1,-5.442,22.1,130.0
1947,2,-7.557,17.8,387.0
1947,3,3.123,44.8,128.0
1947,4,10.567,26.0,0.0
1947,5,15.171,23.1,0.0
1947,6,18.363,46.1,0.0
1947,7,19.561,17.4,0.0
1947,8,18.203,40.0,0.0
1947,9,17.5,14.7,0.0
1947,10,6.903,9.2,0.0
1947,11,6.207,143.2,0.0
1947,12,1.771,96.9,18.0
1948,1,4.358,67.5,0.0
1948,2,0.541,84.0,87.0
1948,3,6.116,18.4,0.0
1948,4,11.413,32.2,0.0
1948,5,14.458,43.4,0.0
1948,6,17.3,9.1,0.0
1948,7,16.71,149.8,0.0
1948,8,17.497,184.3,0.0
1948,9,14.66,12.0,0.0
1948,10,9.432,7.5,0.0
1948,11,4.637,22.5,0.0
1948,12,0.474,10.1,1.0
1949,1,0.99,20.1,10.0
1949,2,2.343,21.1,1.0
1949,3,2.371,52.4,113.0
1949,4,11.053,84.6,0.0
1949,5,13.903,81.4,0.0
1949,6,14.45,102.5,0.0
1949,7,17.935,59.9,0.0
1949,8,17.552,54.0,0.0
1949,9,15.653,33.3,0.0
1949,10,10.484,11.7,0.0
1949,11,4.757,26.4,0.0
1949,12,4.239,32.2,0.0
1950,1,-1.045,50.8,5.0
1950,2,3.432,61.8,29.0
1950,3,5.445,13.8,11.0
1950,4,8.587,63.4,0.0
1950,5,14.845,117.8,0.0
1950,6,18.517,102.2,0.0
1950,7,19.048,86.1,0.0
1950,8,18.11,34.7,0.0
1950,9,13.947,42.4,0.0
1950,10,8.3,44.1,1.0
1950,11,5.073,39.1,0.0
1950,12,-1.297,40.5,158.0
1951,1,2.316,49.1,114.0
1951,2,2.996,18.4,8.0
1951,3,3.042,33.0,15.0
1951,4,9.17,41.3,0.0
1951,5,12.619,63.8,0.0
1951,6,16.667,139.8,0.0
1951,7,18.135,108.8,0.0
1951,8,18.584,79.8,0.0
1951,9,15.133,36.6,0.0
1951,10,7.116,5.1,0.0
1951,11,7.423,43.2,0.0
1951,12,3.197,15.6,0.0
1952,1,1.352,38.8,76.0
1952,2,1.041,38.7,32.0
1952,3,1.906,66.8,34.0
1952,4,11.483,25.9,2.0
1952,5,12.713,61.2,0.0
1952,6,15.707,48.7,0.0
1952,7,18.494,27.9,0.0
1952,8,18.816,79.2,0.0
1952,9,11.417,103.7,0.0
1952,10,7.674,53.6,0.0
1952,11,2.607,59.6,1.0
1952,12,-0.271,15.0,42.0
1953,1,-0.032,55.1,384.0
1953,2,0.864,24.4,78.0
1953,3,5.419,26.1,2.0
1953,4,10.287,25.8,0.0
1953,5,13.523,88.3,0.0
1953,6,17.46,119.3,0.0
1953,7,18.787,111.6,0.0
1953,8,16.826,58.1,0.0
1953,9,13.61,20.2,0.0
1953,10,11.081,8.4,0.0
1953,11,5.377,6.1,0.0
1953,12,2.329,10.5,1.0
1954,1,-3.848,52.4,77.0
1954,2,-4.439,6.5,36.0
1954,3,5.123,18.0,0.0
1954,4,6.333,95.0,0.0
1954,5,13.352,37.2,0.0
1954,6,17.88,35.3,0.0
1954,7,15.716,256.4,0.0
1954,8,17.074,144.6,0.0
1954,9,14.987,50.4,0.0
1954,10,10.877,54.7,0.0
1954,11,3.797,27.8,0.0
1954,12,3.835,76.1,1.0
1955,1,-1.981,40.0,99.0
1955,2,-1.693,31.6,63.0
1955,3,1.155,27.8,35.0
1955,4,7.387,73.1,0.0
1955,5,12.113,42.6,0.0
1955,6,15.79,88.0,0.0
1955,7,18.297,183.9,0.0
1955,8,17.632,90.7,0.0
1955,9,13.763,45.1,0.0
1955,10,8.765,47.8,0.0
1955,11,5.163,28.4,1.0
1955,12,3.306,62.2,4.0
1956,1,0.81,16.1,41.0
1956,2,-10.669,37.3,625.0
1956,3,2.829,52.7,42.0
1956,4,6.61,66.5,6.0
1956,5,13.606,40.9,0.0
1956,6,14.637,115.1,0.0
1956,7,18.435,136.9,0.0
1956,8,16.032,64.6,0.0
1956,9,14.55,44.4,0.0
1956,10,9.219,57.7,0.0
1956,11,2.427,59.5,0.0
1956,12,2.448,48.9,84.0
1957,1,0.823,20.5,26.0
1957,2,4.429,42.3,16.0
1957,3,6.745,89.2,0.0
1957,4,8.597,22.5,0.0
1957,5,11.187,25.5,0.0
1957,6,18.793,55.7,0.0
1957,7,19.548,233.4,0.0
1957,8,16.313,72.4,0.0
1957,9,12.553,82.7,0.0
1957,10,9.648,10.8,0.0
1957,11,5.587,22.7,0.0
1957,12,0.384,51.9,20.0
1958,1,0.358,35.2,24.0
1958,2,2.957,47.0,54.0
1958,3,0.294,33.2,38.0
1958,4,6.137,37.1,1.0
1958,5,15.587,83.0,0.0
1958,6,16.193,94.2,0.0
1958,7,18.69,206.5,0.0
1958,8,18.026,42.0,0.0
1958,9,14.82,17.2,0.0
1958,10,10.281,110.4,0.0
1958,11,5.407,23.5,0.0
1958,12,3.103,0.6,0.0
1959,1,1.142,30.2,12.0
1959,2,-0.446,15.7,201.0
1959,3,6.839,19.3,0.0
1959,4,10.613,87.2,0.0
1959,5,13.861,63.7,0.0
1959,6,18.033,33.8,0.0
1959,7,19.845,163.7,0.0
1959,8,18.432,39.0,0.0
1959,9,12.137,0.2,0.0
1959,10,8.077,24.2,0.0
1959,11,4.55,10.4,0.0
1959,12,2.206,42.9,62.0
1960,1,-0.177,63.4,133.0
1960,2,-0.266,9.9,16.0
1960,3,4.535,67.6,21.0
1960,4,7.993,42.9,0.0
1960,5,13.539,82.4,0.0
1960,6,17.38,33.1,0.0
1960,7,17.21,72.7,0.0
1960,8,17.397,45.3,0.0
1960,9,13.073,35.9,0.0
1960,10,10.139,154.0,0.0
1960,11,6.72,46.6,0.0
1960,12,2.403,50.1,21.0
1961,1,-0.877,28.4,58.0
1961,2,4.454,49.9,3.0
1961,3,7.171,53.4,4.0
1961,4,12.157,95.5,0.0
1961,5,11.145,122.0,0.0
1961,6,17.447,87.7,0.0
1961,7,16.71,52.1,0.0
1961,8,16.9,44.3,0.0
1961,9,16.32,16.9,0.0
1961,10,11.303,39.3,0.0
1961,11,4.497,48.6,0.0
1961,12,-1.081,44.0,14.0
1962,1,2.103,30.9,2.0
1962,2,0.311,62.3,39.0
1962,3,1.226,30.7,41.0
1962,4,10.383,29.7,0.0
1962,5,11.319,72.6,0.0
1962,6,15.617,18.9,0.0
1962,7,16.268,109.8,0.0
1962,8,17.294,44.3,0.0
1962,9,13.087,42.6,0.0
1962,10,8.948,11.2,0.0
1962,11,4.5,23.1,6.0
1962,12,-3.529,43.8,26.0
1963,1,-7.677,21.0,357.0
1963,2,-5.064,17.3,471.0
1963,3,2.987,33.8,54.0
1963,4,9.557,34.3,0.0
1963,5,13.713,57.5,0.0
1963,6,17.617,92.4,0.0
1963,7,19.455,51.5,0.0
1963,8,17.584,93.7,0.0
1963,9,14.58,82.0,0.0
1963,10,9.21,22.1,0.0
1963,11,8.523,42.1,0.0
1963,12,-3.413,14.8,103.0
1964,1,-2.587,16.6,47.0
1964,2,0.19,22.7,13.0
1964,3,0.226,20.9,2.0
1964,4,9.75,42.9,0.0
1964,5,14.748,51.6,0.0
1964,6,19.337,70.2,0.0
1964,7,19.623,11.6,0.0
1964,8,16.561,130.8,0.0
1964,9,14.083,18.4,0.0
1964,10,7.419,76.0,0.0
1964,11,5.32,44.6,0.0
1964,12,0.855,19.6,47.0
1965,1,1.835,54.6,24.0
1965,2,-1.054,39.2,117.0
1965,3,1.971,59.2,272.0
1965,4,7.88,103.5,0.0
1965,5,12.103,139.2,0.0
1965,6,16.8,70.9,0.0
1965,7,16.832,86.4,0.0
1965,8,16.265,19.8,0.0
1965,9,13.693,89.1,0.0
1965,10,7.574,11.0,0.0
1965,11,1.393,45.0,53.0
1965,12,3.935,67.9,0.0
1966,1,-3.832,34.1,337.0
1966,2,3.921,61.4,80.0
1966,3,4.339,49.7,36.0
1966,4,10.487,32.6,0.0
1966,5,14.006,53.1,0.0
1966,6,18.147,139.9,0.0
1966,7,17.387,95.9,0.0
1966,8,16.826,103.6,0.0
1966,9,13.49,39.6,0.0
1966,10,11.903,96.5,0.0
1966,11,3.497,27.3,2.0
1966,12,2.668,92.1,3.0
1967,1,0.545,40.3,0.0
1967,2,3.396,50.9,0.0
1967,3,6.777,51.3,0.0
1967,4,7.623,45.5,0.0
1967,5,14.123,74.5,0.0
1967,6,15.853,88.4,0.0
1967,7,19.865,71.8,0.0
1967,8,17.168,102.7,0.0
1967,9,14.693,127.5,0.0
1967,10,12.174,30.1,0.0
1967,11,4.793,16.5,0.0
1967,12,1.426,71.0,0.0
