year,month,averageTemperature,totalPrecipitation,averageSnowCover
1946,1,-2.719,42.7,2.0
1946,2,3.321,162.6,28.0
1946,3,4.658,24.4,0.0
1946,4,9.54,24.2,0.0
1946,5,14.681,98.9,0.0
1946,6,15.087,97.7,0.0
1946,7,18.961,58.0,0.0
1946,8,16.439,33.6,0.0
1946,9,14.013,74.5,0.0
1946,10,6.735,51.8,0.0
1946,11,3.507,32.1,0.0
1946,12,-2.416,34.3,13.0
1947,1,-4.332,30.7,40.0
1947,2,-5.443,46.4,220.0
1947,3,3.029,102.3,135.0
1947,4,10.497,68.0,0.0
1947,5,15.206,26.2,0.0
1947,6,18.377,80.6,0.0
1947,7,19.797,49.2,0.0
1947,8,19.806,18.1,0.0
1947,9,16.46,13.0,0.0
1947,10,6.729,3.2,0.0
1947,11,5.573,79.0,5.0
1947,12,1.558,171.9,76.0
1948,1,3.619,165.5,10.0
1948,2,1.031,63.9,22.0
1948,3,6.126,22.7,0.0
1948,4,10.79,26.7,0.0
1948,5,14.632,55.4,0.0
1948,6,16.2,92.2,0.0
1948,7,16.406,94.1,0.0
1948,8,16.49,80.6,0.0
1948,9,12.817,21.1,0.0
1948,10,7.965,34.0,0.0
1948,11,3.123,28.4,0.0
1948,12,-1.245,25.3,0.0
1949,1,1.039,35.9,17.0
1949,2,0.321,31.3,5.0
1949,3,2.59,40.7,27.0
1949,4,11.057,38.1,0.0
1949,5,13.168,68.4,0.0
1949,6,14.763,14.9,0.0
1949,7,18.597,16.4,0.0
1949,8,17.416,54.1,0.0
1949,9,15.673,36.9,0.0
1949,10,9.832,18.8,0.0
1949,11,3.49,56.6,0.0
1949,12,3.268,77.5,19.0
1950,1,-1.061,36.2,3.0
1950,2,2.75,101.0,27.0
1950,3,4.784,7.6,2.0
1950,4,7.39,77.0,0.0
1950,5,14.19,61.4,0.0
1950,6,18.053,77.3,0.0
1950,7,18.616,102.7,0.0
1950,8,17.106,82.7,0.0
1950,9,13.117,64.0,0.0
1950,10,7.532,24.1,9.0
1950,11,4.357,137.6,0.0
1950,12,-2.11,56.0,232.0
1951,1,1.997,71.1,169.0
1951,2,2.457,37.3,0.0
1951,3,2.981,67.0,1.0
1951,4,7.693,34.6,0.0
1951,5,12.632,40.3,0.0
1951,6,15.95,97.4,0.0
1951,7,18.042,34.8,0.0
1951,8,17.365,67.2,0.0
1951,9,14.057,37.8,0.0
1951,10,6.687,34.9,0.0
1951,11,6.26,77.0,0.0
1951,12,1.619,44.3,0.0
1952,1,0.51,71.3,62.0
1952,2,-0.252,44.8,184.0
1952,3,3.361,114.7,9.0
1952,4,10.93,14.0,4.0
1952,5,12.965,53.8,0.0
1952,6,16.117,43.8,0.0
1952,7,19.855,4.9,0.0
1952,8,18.216,43.3,0.0
1952,9,10.71,92.7,0.0
1952,10,7.061,88.8,0.0
1952,11,1.983,114.4,6.0
1952,12,-0.39,79.4,75.0
1953,1,-1.552,42.0,370.0
1953,2,0.682,48.9,267.0
1953,3,5.032,5.7,0.0
1953,4,9.563,48.5,0.0
1953,5,14.123,36.1,0.0
1953,6,16.573,158.8,0.0
1953,7,17.903,56.0,0.0
1953,8,16.352,15.3,0.0
1953,9,13.56,28.7,0.0
1953,10,9.629,45.5,0.0
1953,11,3.91,6.0,0.0
1953,12,2.161,23.1,0.0
1954,1,-2.839,57.2,100.0
1954,2,-2.943,27.5,16.0
1954,3,4.787,21.1,0.0
1954,4,7.3,47.6,0.0
1954,5,12.832,38.8,0.0
1954,6,16.913,42.1,0.0
1954,7,15.074,108.6,0.0
1954,8,16.139,109.6,0.0
1954,9,13.537,113.0,0.0
1954,10,9.765,46.6,0.0
1954,11,3.297,30.3,0.0
1954,12,3.106,94.7,3.0
1955,1,-2.252,59.5,58.0
1955,2,-1.479,61.3,158.0
1955,3,1.416,47.9,91.0
1955,4,7.73,15.8,0.0
1955,5,10.9,64.9,0.0
1955,6,15.463,83.4,0.0
1955,7,17.994,136.8,0.0
1955,8,16.668,48.4,0.0
1955,9,13.053,35.8,0.0
1955,10,7.639,31.8,0.0
1955,11,3.177,8.0,0.0
1955,12,2.194,143.9,6.0
1956,1,-0.132,58.7,38.0
1956,2,-8.821,12.1,192.0
1956,3,3.877,41.7,0.0
1956,4,6.62,59.1,0.0
1956,5,13.142,34.3,0.0
1956,6,13.883,80.0,0.0
1956,7,17.3,138.3,0.0
1956,8,14.403,91.0,0.0
1956,9,13.563,37.2,0.0
1956,10,8.348,60.6,0.0
1956,11,2.68,41.2,0.0
1956,12,1.752,35.2,16.0
1957,1,-0.239,42.0,9.0
1957,2,3.914,93.5,12.0
1957,3,6.887,46.0,0.0
1957,4,8.707,20.3,0.0
1957,5,9.997,32.2,0.0
1957,6,17.907,74.1,0.0
1957,7,18.745,64.0,0.0
1957,8,15.29,57.2,0.0
1957,9,12.153,147.4,0.0
1957,10,8.774,14.7,0.0
1957,11,4.387,19.7,0.0
1957,12,0.277,34.4,6.0
1958,1,-0.568,76.8,75.0
1958,2,2.543,92.3,35.0
1958,3,-0.203,44.1,94.0
1958,4,6.22,37.4,2.0
1958,5,14.139,74.6,0.0
1958,6,14.987,101.1,0.0
1958,7,17.3,156.4,0.0
1958,8,17.148,103.7,0.0
1958,9,14.393,63.2,0.0
1958,10,8.597,41.8,0.0
1958,11,5.073,14.3,0.0
1958,12,2.313,80.7,3.0
1959,1,-0.123,59.4,149.0
1959,2,-0.368,5.4,0.0
1959,3,6.739,33.3,0.0
1959,4,10.093,41.5,0.0
1959,5,13.716,48.2,0.0
1959,6,17.167,49.0,0.0
1959,7,20.042,46.4,0.0
1959,8,17.684,75.8,0.0
1959,9,13.59,1.1,0.0
1959,10,7.3,66.5,0.0
1959,11,3.073,32.6,0.0
1959,12,3.087,82.1,0.0
1960,1,-0.116,58.9,101.0
1960,2,0.852,36.5,18.0
1960,3,5.587,15.0,0.0
1960,4,8.943,25.5,0.0
1960,5,13.545,60.8,0.0
1960,6,17.463,27.8,0.0
1960,7,16.003,96.0,0.0
1960,8,16.174,50.3,0.0
1960,9,12.433,24.4,0.0
1960,10,9.119,129.1,0.0
1960,11,6.007,83.7,0.0
1960,12,1.09,79.8,29.0
1961,1,-0.665,69.6,141.0
1961,2,4.032,73.2,11.0
1961,3,6.155,35.5,0.0
1961,4,11.637,55.5,0.0
1961,5,10.69,75.3,0.0
1961,6,16.22,133.6,0.0
1961,7,15.206,97.4,0.0
1961,8,16.116,66.1,0.0
1961,9,16.45,38.1,0.0
1961,10,10.258,45.2,0.0
1961,11,3.72,73.0,0.0
1961,12,-0.152,94.3,0.0
1962,1,1.774,59.5,3.0
1962,2,0.596,78.7,45.0
1962,3,0.735,77.4,10.0
1962,4,9.223,73.8,0.0
1962,5,10.181,52.8,0.0
1962,6,14.86,31.7,0.0
1962,7,15.745,41.4,0.0
1962,8,16.623,87.0,0.0
1962,9,12.11,47.1,0.0
1962,10,8.468,11.9,0.0
1962,11,1.997,19.4,56.0
1962,12,-4.468,74.3,144.0
1963,1,-6.768,19.0,412.0
1963,2,-5.964,9.2,444.0
1963,3,2.139,66.1,75.0
1963,4,9.397,24.9,0.0
1963,5,12.845,13.5,0.0
1963,6,16.107,74.5,0.0
1963,7,18.358,48.0,0.0
1963,8,16.335,91.3,0.0
1963,9,14.107,50.4,0.0
1963,10,7.581,43.9,0.0
1963,11,7.45,127.5,0.0
1963,12,-3.797,3.3,15.0
1964,1,-3.835,17.5,35.0
1964,2,1.007,22.9,4.0
1964,3,1.326,36.5,0.0
1964,4,9.353,25.3,0.0
1964,5,14.294,47.6,0.0
1964,6,17.75,38.9,0.0
1964,7,19.332,13.5,0.0
1964,8,16.497,47.9,0.0
1964,9,13.46,52.2,0.0
1964,10,7.671,48.7,0.0
1964,11,5.573,82.7,0.0
1964,12,-0.01,47.3,56.0
1965,1,1.287,101.7,32.0
1965,2,-1.25,18.6,72.0
1965,3,2.632,71.6,78.0
1965,4,7.39,71.7,0.0
1965,5,12.552,51.9,0.0
1965,6,16.343,102.5,0.0
1965,7,16.0,157.1,0.0
1965,8,14.965,44.7,0.0
1965,9,12.117,53.0,0.0
1965,10,7.697,12.5,0.0
1965,11,1.82,159.0,25.0
1965,12,3.439,169.7,1.0
1966,1,-2.371,40.0,20.0
1966,2,5.714,44.9,0.0
1966,3,3.674,77.3,5.0
1966,4,10.143,94.4,0.0
1966,5,13.665,49.6,0.0
1966,6,17.46,102.0,0.0
1966,7,15.787,112.4,0.0
1966,8,15.755,80.8,0.0
1966,9,13.497,30.7,0.0
1966,10,11.252,85.9,0.0
1966,11,1.893,82.5,2.0
1966,12,2.542,175.9,1.0
1967,1,0.6,37.6,73.0
1967,2,2.818,79.1,3.0
1967,3,5.577,65.3,1.0
1967,4,7.523,39.9,0.0
1967,5,12.781,71.4,0.0
1967,6,15.383,47.8,0.0
1967,7,19.739,29.1,0.0
1967,8,16.903,63.9,0.0
1967,9,13.937,94.5,0.0
1967,10,11.252,83.0,0.0
1967,11,3.207,60.5,0.0
1967,12,0.135,126.2,29.0
1968,1,-1.297,90.9,232.0
1968,2,0.907,73.6,62.0
1968,3,4.777,55.4,9.0
1968,4,9.227,62.1,0.0
1968,5,11.906,56.5,0.0
1968,6,16.51,55.1,0.0
1968,7,17.21,30.3,0.0
1968,8,16.713,121.6,0.0
1968,9,13.633,94.5,0.0
1968,10,10.087,38.8,0.0
1968,11,3.27,21.9,0.0
1968,12,-1.658,33.1,41.0
1969,1,0.319,35.4,65.0
1969,2,-2.157,52.9,267.0
1969,3,2.581,86.6,6.0
1969,4,7.883,69.2,0.0
1969,5,13.687,126.9,0.0
1969,6,15.483,89.9,0.0
1969,7,19.316,22.3,0.0
1969,8,17.029,91.0,0.0
1969,9,13.68,22.1,0.0
1969,10,9.606,11.8,0.0
1969,11,5.28,91.3,19.0
1969,12,-4.629,34.1,357.0
1970,1,-2.297,40.1,586.0
1970,2,-0.679,146.6,126.0
1970,3,1.765,58.4,124.0
1970,4,6.3,85.5,0.0
1970,5,12.371,58.4,0.0
1970,6,18.23,45.2,0.0
1970,7,16.442,64.4,0.0
1970,8,17.042,80.7,0.0
1970,9,13.293,43.8,0.0
1970,10,9.484,62.8,0.0
1970,11,5.663,69.2,1.0
1970,12,0.5,57.1,21.0
1971,1,-2.419,63.7,177.0
1971,2,1.686,24.2,2.0
1971,3,1.719,16.5,0.0
1971,4,9.48,37.9,0.0
1971,5,14.99,135.0,0.0
1971,6,14.29,103.9,0.0
1971,7,18.884,14.1,0.0
1971,8,17.868,67.2,0.0
1971,9,12.197,34.6,0.0
1971,10,8.19,24.0,0.0
1971,11,3.38,59.9,11.0
1971,12,3.629,35.5,13.0
1972,1,-2.19,17.3,33.0
1972,2,2.255,9.4,9.0
1972,3,5.8,69.4,1.0
1972,4,8.127,56.4,0.0
1972,5,11.874,62.0,0.0
1972,6,14.897,166.7,0.0
1972,7,18.377,30.8,0.0
1972,8,15.968,113.6,0.0
1972,9,10.887,40.4,0.0
1972,10,6.442,27.5,0.0
1972,11,3.987,93.7,6.0
1972,12,-0.29,9.5,0.0
1973,1,-0.132,19.5,3.0
1973,2,0.861,55.4,60.0
1973,3,4.287,11.1,12.0
1973,4,5.95,72.0,1.0
1973,5,13.461,60.4,0.0
1973,6,16.717,55.8,0.0
1973,7,17.813,83.5,0.0
1973,8,18.426,38.4,0.0
1973,9,14.5,29.1,0.0
1973,10,7.426,87.1,0.0
1973,11,3.247,68.0,33.0
1973,12,-0.619,80.1,131.0
1974,1,3.055,58.1,1.0
1974,2,3.514,47.3,1.0
1974,3,6.977,43.9,1.0
1974,4,8.95,17.7,0.0
1974,5,11.839,35.7,0.0
1974,6,14.697,78.0,0.0
1974,7,15.635,107.4,0.0
1974,8,17.635,69.9,0.0
1974,9,13.483,41.5,0.0
1974,10,5.694,131.1,0.0
1974,11,4.173,76.5,0.0
1974,12,4.955,146.1,28.0
1975,1,4.261,77.1,1.0
1975,2,1.643,17.4,0.0
1975,3,4.387,47.7,5.0
1975,4,8.183,54.3,0.0
1975,5,13.052,31.1,0.0
1975,6,16.167,61.8,0.0
1975,7,19.739,37.0,0.0
1975,8,19.848,62.1,0.0
1975,9,16.027,47.1,0.0
1975,10,7.519,45.5,0.0
1975,11,2.767,59.0,2.0
1975,12,1.255,31.7,0.0
1976,1,2.11,130.4,25.0
1976,2,0.507,19.1,61.0
1976,3,2.435,21.7,0.0
1976,4,8.25,12.6,0.0
1976,5,14.29,38.6,0.0
1976,6,19.45,17.8,0.0
1976,7,21.561,19.7,0.0
1976,8,17.929,3.6,0.0
1976,9,13.363,50.0,0.0
1976,10,9.894,35.4,0.0
1976,11,5.197,84.2,0.0
1976,12,-0.861,51.5,44.0
1977,1,0.732,91.1,132.0
1977,2,3.607,118.5,0.0
1977,3,7.181,43.3,0.0
1977,4,6.72,67.1,0.0
1977,5,12.916,26.9,0.0
1977,6,16.497,90.9,0.0
1977,7,18.165,59.1,0.0
1977,8,16.781,109.5,0.0
1977,9,12.79,14.1,0.0
1977,10,10.265,80.8,0.0
1977,11,5.277,120.4,0.0
1977,12,1.626,76.5,11.0
1978,1,1.271,38.1,3.0
1978,2,-0.918,21.3,107.0
1978,3,5.794,91.9,4.0
1978,4,8.113,14.4,0.0
1978,5,12.106,87.9,0.0
1978,6,15.167,45.8,0.0
1978,7,15.768,87.0,0.0
1978,8,15.048,52.9,0.0
1978,9,12.65,57.5,0.0
1978,10,8.703,39.8,0.0
1978,11,3.227,9.3,0.0
1978,12,0.919,134.3,3.0
1979,1,-4.99,32.0,542.0
1979,2,-0.818,54.8,282.0
1979,3,4.655,95.6,17.0
1979,4,6.737,60.7,0.0
1979,5,12.545,38.7,0.0
1979,6,17.507,51.1,0.0
1979,7,16.313,66.0,0.0
1979,8,15.571,52.1,0.0
1979,9,13.333,55.2,0.0
1979,10,8.623,21.2,0.0
1979,11,3.497,79.9,0.0
1979,12,4.045,144.1,13.0
1980,1,-2.326,54.7,162.0
1980,2,2.859,74.6,1.0
1980,3,4.781,49.7,1.0
1980,4,6.74,32.5,3.0
1980,5,11.474,49.2,0.0
1980,6,15.213,59.2,0.0
