year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,11.135,325.9,43,93,2,100,90,46
1948,11.449,535.5,15,37,0,37,7,7
1949,11.466,349.7,18,63,0,54,8,8
1950,11.222,523.9,15,49,1,50,11,14
1951,10.822,434.2,8,39,0,43,1,7
1952,10.683,519.7,16,46,4,59,14,36
1953,11.065,339.1,10,47,0,73,21,40
1954,9.589,528.1,5,26,0,61,27,13
1955,9.4,543.1,1,28,0,88,24,41
1956,8.861,520.5,0,20,0,69,28,26
1957,10.758,607.4,10,35,1,50,9,12
1958,10.191,593.2,2,35,0,70,13,39
1959,11.321,362.5,9,58,0,66,10,17
1960,10.478,498.8,1,26,0,46,12,18
1961,11.317,595.6,2,36,0,35,10,17
1962,9.847,457.0,6,34,0,57,8,12
1963,9.3,387.5,7,37,0,75,49,66
1964,10.461,326.9,20,58,0,66,19,18
1965,9.499,787.8,2,21,0,62,14,33
1966,11.021,641.6,4,31,0,39,16,11
1967,11.394,430.6,12,47,0,40,9,12
1968,10.365,712.9,0,25,0,59,11,22
1969,10.3,494.4,8,41,0,67,18,32
1970,9.848,529.9,4,43,0,75,26,51
1971,10.473,453.5,11,42,0,55,22,22
1972,9.842,453.6,9,24,0,64,14,20
1973,10.693,392.2,14,49,0,74,10,12
1974,10.81,504.1,4,25,0,30,0,1
1975,11.504,407.6,10,51,1,38,0,3
1976,11.344,286.6,19,64,1,59,13,20
1977,10.817,524.1,3,25,0,48,6,27
1978,9.922,491.2,2,27,0,56,12,29
1979,9.81,400.4,4,38,0,70,21,52
1980,10.008,420.7,3,28,0,50,17,7
1981,10.482,615.0,3,32,0,65,20,45
1982,10.66,392.8,9,55,0,64,21,29
1983,11.445,473.6,13,64,1,47,9,25
1984,9.679,509.0,6,23,0,69,6,25
1985,9.318,428.9,3,35,0,76,33,52
1986,9.795,642.3,6,42,0,61,30,48
1987,9.235,595.5,2,26,0,68,29,48
1988,11.203,639.3,5,39,0,43,2,11
1989,11.706,385.4,4,52,0,28,7,0
1990,11.703,405.2,11,43,0,29,6,3
1991,10.709,286.3,10,45,0,61,17,16
1992,11.293,618.9,10,54,1,47,8,13
1993,11.058,356.9,6,50,0,55,13,5
1994,11.759,500.2,26,54,1,37,2,10
1995,11.499,654.6,15,51,0,43,8,17
1996,9.524,434.7,3,31,0,77,29,23
1997,11.111,437.1,8,60,0,51,19,28
1998,11.724,521.7,15,41,0,39,6,9
1999,11.711,425.7,10,54,0,44,8,11
2000,11.977,490.9,8,44,0,33,5,1
2001,11.551,475.5,15,49,0,44,4,9
2002,11.567,656.1,9,42,0,40,13,19
2003,11.996,341.7,31,90,6,72,13,19
2004,11.229,491.3,12,42,0,52,7,15
2005,11.331,500.5,17,53,0,50,17,34
2006,11.178,571.5,18,60,2,67,20,24
2007,12.241,637.6,4,48,0,24,3,8
2008,11.738,498.0,14,51,0,40,1,4
2009,11.29,413.1,8,52,0,56,16,19
2010,10.43,550.6,15,43,2,60,32,44
2011,11.963,409.3,8,65,0,51,8,8
2012,11.682,377.9,19,64,0,44,17,3
2013,10.812,569.9,18,49,1,68,20,29
2014,12.583,451.8,9,46,0,24,0,2
2015,11.932,332.7,31,59,4,52,2,7
2016,11.867,477.4,16,59,0,41,5,8
2017,11.755,512.1,12,57,0,48,12,0
2018,13.164,332.1,36,105,3,46,6,3
2019,12.602,399.3,27,71,2,38,5,16
2020,12.758,433.6,15,66,0,36,1,7
2021,11.1,595.6,5,52,1,50,9,39
2022,13.098,470.3,32,83,0,39,0,4
2023,13.011,430.3,24,83,2,41,2,7
2024,13.06,702.5,16,68,0,26,8,4
