year,month,averageTemperature,totalPrecipitation,averageSnowCover
1949,9,13.603,58.8,0.0
1949,10,8.455,13.8,5.0
1949,11,2.017,27.2,3.0
1949,12,1.642,67.6,21.0
1950,1,-3.526,61.4,76.0
1950,2,0.561,81.5,123.0
1950,3,2.468,13.1,42.0
1950,4,5.007,71.1,6.0
1950,5,12.087,84.2,0.0
1950,6,16.253,54.7,0.0
1950,7,16.984,75.7,0.0
1950,8,15.716,102.7,0.0
1950,9,11.72,105.4,0.0
1950,10,5.826,54.3,27.0
1950,11,2.447,87.1,9.0
1950,12,-3.2,41.4,196.0
1951,1,0.084,59.3,330.0
1951,2,0.257,47.3,86.0
1951,3,0.623,41.4,23.0
1951,4,5.657,26.7,1.0
1951,5,10.316,36.3,0.0
1951,6,14.427,105.2,0.0
1951,7,16.019,89.1,0.0
1951,8,16.097,86.7,0.0
1951,9,12.897,42.0,0.0
1951,10,6.052,3.9,0.0
1951,11,4.927,68.9,1.0
1951,12,0.416,46.9,31.0
1952,1,-1.39,56.3,121.0
1952,2,-2.483,60.5,376.0
1952,3,0.723,97.7,35.0
1952,4,8.347,45.4,13.0
1952,5,10.603,50.5,0.0
1952,6,14.153,61.9,0.0
1952,7,17.681,25.5,0.0
1952,8,17.242,39.2,0.0
1952,9,9.297,135.7,0.0
1952,10,5.803,105.7,0.0
1952,11,0.163,104.5,41.0
1952,12,-2.581,57.5,319.0
1953,1,-2.806,54.6,893.0
1953,2,-1.668,69.4,997.0
1953,3,2.81,33.2,16.0
1953,4,7.29,46.8,0.0
1953,5,11.535,74.0,14.0
1953,6,15.217,159.3,0.0
1953,7,16.474,81.8,0.0
1953,8,14.258,24.1,0.0
1953,9,11.747,52.7,0.0
1953,10,8.855,31.6,0.0
1953,11,3.05,4.2,0.0
1953,12,0.487,18.8,30.0
1954,1,-6.087,89.7,501.0
1954,2,-5.807,10.9,355.0
1954,3,3.184,21.3,6.0
1954,4,3.507,108.6,23.0
1954,5,10.313,72.5,0.0
1954,6,14.773,52.9,0.0
1954,7,13.152,271.2,0.0
1954,8,14.494,98.8,0.0
1954,9,11.757,91.8,0.0
1954,10,8.106,49.3,0.0
1954,11,1.497,27.6,3.0
1954,12,1.071,75.8,71.0
1955,1,-4.129,53.3,136.0
1955,2,-3.968,58.2,303.0
1955,3,-1.474,37.5,343.0
1955,4,4.923,67.9,1.0
1955,5,8.9,52.8,0.0
1955,6,13.487,93.5,0.0
1955,7,15.571,261.1,0.0
1955,8,14.516,84.2,0.0
1955,9,11.313,46.2,0.0
1955,10,6.271,59.1,0.0
1955,11,2.137,28.4,36.0
1955,12,0.077,107.4,46.0
1956,1,-2.203,48.5,223.0
1956,2,-13.224,35.0,776.0
1956,3,-0.106,62.3,224.0
1956,4,3.747,68.7,39.0
1956,5,10.755,66.3,0.0
1956,6,12.067,110.8,0.0
1956,7,15.929,101.9,0.0
1956,8,12.99,72.1,0.0
1956,9,12.287,33.4,0.0
1956,10,6.852,70.4,3.0
1956,11,0.203,56.6,6.0
1956,12,-0.268,52.1,110.0
1957,1,-2.632,51.2,362.0
1957,2,1.779,89.9,38.0
1957,3,4.352,60.2,35.0
1957,4,5.183,46.4,12.0
1957,5,8.171,57.9,5.0
1957,6,15.863,46.0,0.0
1957,7,16.823,155.4,0.0
1957,8,13.342,72.6,0.0
1957,9,10.21,146.4,0.0
1957,10,7.268,9.0,0.0
1957,11,2.963,25.6,0.0
1957,12,-1.274,45.8,68.0
1958,1,-2.494,68.2,357.0
1958,2,0.129,85.8,319.0
1958,3,-2.277,48.8,589.0
1958,4,3.553,58.3,19.0
1958,5,12.865,58.2,0.0
1958,6,13.327,67.5,0.0
1958,7,15.648,129.1,0.0
1958,8,15.326,53.8,0.0
1958,9,12.47,69.2,0.0
1958,10,7.645,97.6,0.0
1958,11,3.34,20.2,0.0
1958,12,0.394,72.9,37.0
1959,1,-1.871,61.0,280.0
1959,2,-2.211,18.3,271.0
1959,3,4.642,25.8,2.0
1959,4,7.82,50.9,3.0
1959,5,11.045,73.6,0.0
1959,6,14.66,47.8,0.0
1959,7,17.103,48.9,0.0
1959,8,15.039,87.6,0.0
1959,9,9.41,1.8,0.0
1959,10,5.568,64.1,0.0
1959,11,2.227,48.3,0.0
1959,12,0.926,50.9,19.0
1960,1,-2.748,89.8,365.0
1960,2,-2.366,25.0,379.0
1960,3,2.442,46.2,27.0
1960,4,5.473,44.7,10.0
1960,5,11.177,52.4,0.0
1960,6,14.893,70.4,0.0
1960,7,14.216,86.2,0.0
1960,8,14.548,76.9,0.0
1960,9,10.707,28.7,0.0
1960,10,7.519,154.1,0.0
1960,11,4.08,60.8,0.0
1960,12,-0.632,84.7,281.0
1961,1,-2.787,46.3,468.0
1961,2,2.1,67.2,85.0
1961,3,4.355,43.7,11.0
1961,4,9.803,67.1,0.0
1961,5,8.606,96.2,2.0
1961,6,14.537,123.5,0.0
1961,7,13.739,89.5,0.0
1961,8,14.374,48.8,0.0
1961,9,14.487,38.3,0.0
1961,10,8.626,59.9,0.0
1961,11,2.463,38.2,0.0
1961,12,-3.058,70.5,103.0
1962,1,-0.613,56.7,125.0
1962,2,-2.054,74.4,423.0
1962,3,-2.184,71.8,513.0
1962,4,6.813,54.0,1.0
1962,5,8.387,65.5,3.0
1962,6,12.733,55.7,0.0
1962,7,13.661,69.3,0.0
1962,8,14.29,47.1,0.0
1962,9,10.513,68.5,0.0
1962,10,6.713,10.9,0.0
1962,11,1.447,18.8,46.0
1962,12,-5.981,67.9,374.0
1963,1,-9.768,39.4,1046.0
1963,2,-7.721,14.9,1226.0
1963,3,0.513,46.7,369.0
1963,4,6.78,59.0,0.0
1963,5,10.9,37.4,0.0
1963,6,14.567,118.6,0.0
1963,7,15.884,89.6,0.0
1963,8,14.59,78.1,0.0
1963,9,11.913,34.6,0.0
1963,10,6.419,27.6,0.0
1963,11,6.073,75.4,0.0
1963,12,-5.468,9.9,111.0
1964,1,-5.229,32.9,309.0
1964,2,-2.51,42.4,345.0
1964,3,-1.474,23.8,37.0
1964,4,6.803,41.5,1.0
1964,5,11.832,56.4,0.0
1964,6,16.407,38.0,0.0
1964,7,16.655,17.1,0.0
1964,8,13.787,92.7,0.0
1964,9,11.37,24.6,0.0
1964,10,5.787,69.7,0.0
1964,11,3.33,47.6,5.0
1964,12,-1.619,25.4,117.0
1965,1,-0.577,89.9,255.0
1965,2,-4.082,88.3,1468.0
1965,3,-0.432,53.8,1232.0
1965,4,4.943,83.0,0.0
1965,5,9.729,109.2,0.0
1965,6,14.387,109.6,0.0
1965,7,13.971,80.6,0.0
1965,8,13.174,20.5,0.0
1965,9,10.723,82.8,0.0
1965,10,5.816,12.3,0.0
1965,11,-0.193,88.8,100.0
1965,12,1.471,111.9,110.0
1966,1,-5.039,37.8,251.0
1966,2,3.036,73.3,8.0
1966,3,1.555,84.8,82.0
1966,4,8.22,56.5,0.0
1966,5,11.49,59.2,0.0
1966,6,15.677,125.6,0.0
1966,7,14.261,93.6,0.0
1966,8,13.755,105.1,0.0
1966,9,11.057,44.3,0.0
1966,10,9.952,94.4,0.0
1966,11,0.557,36.6,39.0
1966,12,0.042,136.7,215.0
1968,1,-3.294,104.3,557.0
1968,2,-1.066,39.6,546.0
1968,3,2.181,83.1,686.0
1968,4,6.647,46.5,5.0
1968,5,9.558,53.5,0.0
1968,6,14.947,43.9,0.0
1968,7,14.826,68.0,0.0
1968,8,14.435,94.1,0.0
1968,9,11.383,104.6,0.0
1968,10,8.639,51.6,0.0
1968,11,1.697,32.1,11.0
1968,12,-3.381,31.5,113.0
1969,1,-1.823,68.5,747.0
1969,2,-3.775,36.5,548.0
1969,3,-0.31,60.2,174.0
1969,4,5.17,80.1,16.0
1969,5,12.074,74.7,0.0
1969,6,13.337,134.9,0.0
1969,7,16.842,51.7,0.0
1969,8,14.21,158.4,0.0
1969,9,11.46,44.6,0.0
1969,10,8.265,21.5,0.0
1969,11,3.72,65.1,60.0
1969,12,-7.087,21.4,558.0
1970,1,-4.468,27.7,912.0
1970,2,-2.611,115.8,1135.0
1970,3,-0.681,75.0,1581.0
1970,4,3.787,92.8,82.0
1970,5,9.445,68.2,2.0
1970,6,15.42,30.6,0.0
1970,7,14.777,115.2,0.0
1970,8,14.732,184.7,0.0
1970,9,11.033,35.7,0.0
1970,10,7.213,111.3,8.0
1970,11,4.077,75.5,0.0
1970,12,-1.184,58.7,105.0
1971,1,-2.942,26.4,457.0
1971,2,-0.804,69.7,100.0
1971,3,-1.148,21.6,437.0
1971,4,6.513,49.1,1.0
1971,5,12.213,128.2,0.0
1971,6,12.313,133.3,0.0
1971,7,15.935,9.7,0.0
1971,8,16.142,67.0,0.0
1971,9,9.403,32.9,0.0
1971,10,5.968,23.0,0.0
1971,11,1.797,58.7,126.0
1971,12,1.877,44.0,22.0
1972,1,-3.913,6.6,58.0
1972,2,0.069,6.1,73.0
1972,3,3.613,44.1,8.0
1972,4,5.477,66.6,1.0
1972,5,9.69,65.7,0.0
1972,6,13.523,75.1,0.0
1972,7,16.181,67.0,0.0
1972,8,13.848,93.2,0.0
1972,9,8.953,44.2,0.0
1972,10,3.994,24.9,4.0
1972,11,2.173,56.8,47.0
1972,12,-1.077,5.2,0.0
1973,1,-1.739,24.3,72.0
1973,2,-0.954,55.3,199.0
1973,3,1.616,32.1,253.0
1973,4,3.177,65.5,75.0
1973,5,10.945,49.6,0.0
1973,6,14.27,64.6,0.0
1973,7,15.287,80.0,0.0
1973,8,14.781,26.6,0.0
1973,9,12.187,13.4,0.0
1973,10,5.368,82.3,1.0
1973,11,1.28,47.6,59.0
1973,12,-2.042,64.1,590.0
1974,1,1.145,45.7,331.0
1974,2,1.35,60.1,104.0
1974,3,4.719,29.1,34.0
1974,4,5.523,20.0,3.0
1974,5,8.977,91.5,0.0
1974,6,12.48,108.4,0.0
1974,7,13.913,93.2,0.0
1974,8,15.439,41.5,0.0
1974,9,11.503,62.3,0.0
1974,10,3.903,139.8,4.0
1974,11,2.66,66.2,6.0
1974,12,2.971,176.2,175.0
1975,1,2.329,35.8,9.0
1975,2,-0.986,35.6,95.0
1975,3,2.003,44.1,22.0
1975,4,5.043,44.8,11.0
1975,5,10.813,28.6,0.0
1975,6,12.937,92.8,0.0
1975,7,16.119,59.2,0.0
1975,8,16.026,102.4,0.0
1975,9,13.83,51.3,0.0
1975,10,6.223,44.2,0.0
1975,11,0.807,58.2,99.0
1975,12,-0.626,21.2,33.0
1976,1,-1.055,150.4,153.0
1976,2,-1.134,12.8,188.0
1976,3,-0.984,22.2,17.0
1976,4,4.28,22.3,9.0
1976,5,11.287,68.8,0.0
1976,6,15.1,34.0,0.0
1976,7,17.435,65.1,0.0
1976,8,12.945,41.0,0.0
1976,9,10.963,37.5,0.0
1976,10,7.7,31.0,0.0
1976,11,3.003,79.9,46.0
1976,12,-3.135,52.2,300.0
1977,1,-1.574,35.1,635.0
1977,2,0.771,61.8,89.0
1977,3,4.665,68.5,10.0
1977,4,4.01,57.2,7.0
1977,5,10.197,22.5,0.0
1977,6,14.297,115.8,0.0
1977,7,14.877,76.0,0.0
1977,8,14.516,135.8,0.0
1977,9,10.21,45.6,0.0
1977,10,8.748,39.1,0.0
1977,11,3.097,86.6,34.0
1977,12,-0.581,51.7,148.0
1978,1,-1.074,45.8,615.0
1978,2,-3.811,27.6,813.0
1978,3,3.123,49.5,24.0
1978,4,4.967,10.8,0.0
1978,5,9.977,141.0,0.0
1978,6,12.6,58.9,0.0
1978,7,14.068,37.2,0.0
1978,8,12.794,104.1,0.0
1978,9,10.597,101.1,0.0
1978,10,7.223,40.7,0.0
1978,11,2.207,23.7,18.0
1978,12,-0.755,107.5,177.0
1979,1,-6.142,51.6,824.0
1979,2,-2.789,30.9,872.0
1979,3,2.394,88.2,181.0
1979,4,4.657,57.7,16.0
1979,5,11.013,52.1,2.0
1979,6,15.867,64.2,0.0
1979,7,13.603,91.5,0.0
1979,8,14.103,44.6,0.0
1979,9,10.7,94.2,0.0
1979,10,6.21,24.3,0.0
1979,11,1.38,67.0,32.0
1979,12,2.281,101.0,44.0
1980,1,-4.697,56.9,725.0
1980,2,0.666,65.8,140.0
1980,3,1.842,41.2,33.0
1980,4,3.423,154.3,149.0
1980,5,8.694,34.4,0.0
1980,6,13.73,66.2,0.0
1980,7,13.497,132.4,0.0
1980,8,14.716,51.7,0.0
1980,9,11.85,42.7,0.0
1980,10,6.048,74.2,0.0
1980,11,1.4,43.3,82.0
1980,12,-1.197,47.8,267.0
1981,1,-4.223,94.2,802.0
1981,2,-2.329,35.2,657.0
1981,3,5.49,68.2,159.0
1981,4,5.73,58.3,12.0
1981,5,11.842,88.0,0.0
1981,6,14.543,48.3,0.0
1981,7,15.016,120.7,0.0
1981,8,14.723,46.8,0.0
1981,9,12.203,54.6,0.0
1981,10,7.145,124.7,4.0
1981,11,2.943,92.0,45.0
1981,12,-3.926,102.4,1271.0
1982,1,-4.294,81.6,587.0
1982,2,-2.257,12.3,261.0
1982,3,2.739,30.2,6.0
1982,4,4.323,39.8,10.0
1982,5,11.123,52.5,0.0
1982,6,15.4,79.8,0.0
1982,7,17.568,95.1,0.0
1982,8,15.665,69.4,0.0
1982,9,13.85,7.3,0.0
1982,10,8.261,63.1,0.0
1982,11,4.143,24.2,4.0
1982,12,0.932,78.6,69.0
1983,1,2.11,106.2,56.0
1983,2,-3.789,45.8,366.0
1983,3,2.774,55.0,43.0
1983,4,7.56,97.3,2.0
1983,5,10.784,87.8,0.0
1983,6,15.157,36.6,0.0
1983,7,18.842,18.4,0.0
1983,8,15.616,126.7,0.0
1983,9,11.8,35.8,0.0
1983,10,7.474,18.3,0.0
1983,11,1.147,54.0,16.0
1983,12,-1.477,33.6,196.0
1984,1,-0.952,85.0,305.0
1984,2,-2.748,78.2,637.0
1984,3,-0.019,20.1,216.0
1984,4,4.26,57.2,68.0
1984,5,9.639,118.7,0.0
1984,6,12.68,88.1,0.0
1984,7,14.523,97.1,0.0
1984,8,14.994,102.8,0.0
1984,9,10.853,102.7,0.0
1984,10,8.69,28.5,0.0
1984,11,3.387,43.9,0.0
1984,12,-0.406,28.0,22.0
1985,1,-6.955,52.6,553.0
1985,2,-5.475,36.1,239.0
1985,3,1.365,46.8,114.0
1985,4,5.83,55.7,13.0
1985,5,12.448,73.3,0.0
1985,6,12.463,61.0,0.0
1985,7,16.116,73.0,0.0
1985,8,15.258,50.0,0.0
1985,9,11.97,45.5,0.0
1985,10,6.903,22.0,0.0
1985,11,-0.607,58.0,127.0
1985,12,1.803,70.0,122.0
1986,1,-1.358,137.2,554.0
1986,2,-8.539,22.4,562.0
1986,3,1.852,64.8,199.0
1986,4,5.517,53.9,16.0
1986,5,13.484,122.6,0.0
1986,6,14.273,58.2,0.0
1986,7,15.258,70.4,0.0
1986,8,15.213,89.8,0.0
1986,9,9.633,70.7,0.0
1986,10,7.674,71.5,0.0
1986,11,3.6,26.9,0.0
1986,12,-0.023,107.2,271.0
