year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1936,11.969,574.5,9,45,0,28,3,1
1937,12.66,532.8,18,68,2,25,3,3
1938,12.081,465.5,14,52,1,36,7,15
1947,12.748,289.8,34,87,18,68,34,43
1948,12.237,590.6,15,40,0,34,5,5
1949,12.33,342.3,23,73,1,53,6,9
1950,12.009,665.2,13,59,2,44,6,6
1951,11.693,453.0,9,48,0,32,0,6
1952,11.884,472.0,18,64,5,47,7,22
1953,11.834,442.4,12,50,0,63,7,27
1954,10.679,622.9,6,31,0,48,22,12
1955,10.537,665.9,3,42,0,79,9,24
1956,9.941,644.5,4,27,0,63,25,35
1957,11.82,581.4,12,39,4,33,4,5
1958,11.385,703.2,7,51,0,59,6,21
1959,12.296,405.7,21,76,1,54,7,14
1960,11.664,522.4,2,37,0,27,8,10
1961,12.466,609.6,17,44,0,26,3,5
1962,11.109,428.2,8,44,0,47,5,11
1963,10.362,424.7,9,47,1,69,38,53
1964,11.606,363.3,22,66,2,58,13,8
1965,10.705,724.7,3,29,1,44,3,17
1966,12.185,632.5,6,45,0,32,13,9
1967,12.54,507.8,16,56,0,33,6,9
1968,11.598,787.7,5,36,2,46,4,16
1969,11.352,592.1,15,57,1,54,8,33
1970,11.227,623.0,9,55,0,56,11,40
1971,11.633,433.2,19,70,0,50,14,25
1972,11.005,653.6,11,32,0,45,6,9
1973,11.784,507.5,18,67,1,52,3,3
1974,11.929,558.3,7,36,1,17,0,0
1975,12.42,468.4,15,61,1,31,0,1
1976,12.436,374.0,23,71,3,47,6,14
1977,11.844,438.7,3,35,0,33,1,6
1978,10.93,607.9,4,31,0,42,8,13
1979,10.918,522.1,6,55,0,47,17,33
1980,11.058,652.1,4,30,0,38,8,4
1981,11.642,740.3,7,42,0,50,8,34
1982,11.818,543.8,17,71,0,51,16,25
1983,12.571,646.3,23,69,2,41,3,1
1984,11.017,625.0,8,43,0,40,0,6
1985,10.659,495.7,7,45,1,60,28,42
1986,11.189,644.8,12,55,1,53,14,29
1987,10.67,712.1,6,41,0,65,24,33
1988,12.338,701.0,9,52,1,29,0,4
1989,12.697,539.4,12,73,1,20,4,0
1990,12.849,433.7,19,58,1,24,2,0
1991,12.05,333.3,24,71,4,53,5,18
1992,12.49,531.7,21,72,3,39,6,3
1993,12.204,496.2,14,62,0,53,8,3
1994,12.915,582.4,24,64,3,31,0,4
1995,12.599,754.0,19,60,0,30,5,7
1996,10.789,535.1,8,43,0,66,8,11
1997,11.965,494.2,14,65,1,45,17,25
1998,12.662,601.1,18,52,0,37,4,2
1999,13.054,496.0,17,65,1,33,2,3
2000,12.928,640.6,11,57,0,27,3,0
2001,12.847,588.5,21,63,0,37,0,5
2002,12.629,733.7,12,57,0,38,11,20
2003,13.118,361.0,42,103,4,67,10,18
2004,12.393,506.2,19,62,1,49,1,18
2005,12.602,440.1,27,65,2,46,8,25
2006,12.525,608.8,23,76,4,58,13,23
2007,13.291,554.2,14,62,1,17,2,1
2008,12.712,509.8,17,67,1,44,0,0
2009,12.19,511.5,15,68,0,58,10,19
2010,11.445,662.0,21,55,1,65,17,34
2011,13.0,459.3,12,77,0,45,3,6
2012,12.354,459.0,19,71,0,47,13,5
2013,11.861,667.0,21,61,1,60,9,18
2014,13.475,515.6,10,58,0,27,0,0
2015,12.8,405.1,34,67,7,51,1,3
2016,12.875,615.0,18,72,0,30,2,5
2017,12.85,529.7,23,71,0,52,6,3
2018,14.001,375.8,42,109,4,41,3,2
2019,13.241,517.5,34,77,2,40,4,1
2020,13.81,495.6,20,78,5,28,1,0
2021,12.079,544.5,11,58,0,43,6,8
2022,14.173,515.8,38,93,1,37,1,1
2023,14.094,499.5,32,94,5,42,0,3
2024,13.928,711.9,25,75,1,22,5,4
