year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1936,10.655,624.9,9,45,0,50,4,1
1937,11.064,590.9,18,68,2,44,8,4
1938,10.732,554.5,14,52,1,53,19,27
1947,11.416,475.0,34,87,18,89,35,53
1948,10.543,642.5,15,40,0,69,15,5
1949,11.009,436.0,23,73,1,75,7,12
1950,10.418,785.8,13,59,2,72,16,20
1951,10.566,561.4,9,48,0,51,5,6
1952,10.307,660.3,18,64,5,74,14,34
1953,10.579,471.5,12,50,0,76,7,27
1954,9.732,697.3,6,31,0,63,22,12
1955,9.4,750.2,3,42,0,105,11,25
1956,8.884,696.4,4,27,0,88,30,42
1957,10.437,651.5,12,39,4,56,8,7
1958,10.29,811.0,7,51,0,68,9,21
1959,10.956,461.9,21,76,1,72,7,14
1960,10.564,631.3,2,37,0,46,9,13
1961,10.899,690.5,17,44,0,54,12,9
1962,9.348,495.0,8,44,0,79,15,21
1963,9.145,479.9,9,47,1,97,52,59
1964,10.392,424.1,22,66,2,79,18,14
1965,9.671,944.2,3,29,1,63,5,25
1966,10.749,764.6,6,45,0,51,13,9
1967,10.959,608.1,16,56,0,57,12,13
1968,10.054,842.5,5,36,2,74,10,26
1969,9.812,678.3,15,57,1,90,25,58
1970,10.039,697.5,9,55,0,78,19,51
1971,10.396,515.3,19,70,0,70,15,27
1972,9.697,750.1,11,32,0,71,14,10
1973,10.387,581.9,18,67,1,72,5,12
1974,11.014,698.0,7,36,1,27,0,0
1975,10.876,543.0,15,61,1,51,2,1
1976,10.859,465.2,23,71,3,72,14,19
1977,10.634,548.6,3,35,0,50,6,8
1978,9.63,727.8,4,31,0,67,12,22
1979,9.996,644.6,6,55,0,57,17,33
1980,9.663,749.0,4,30,0,71,12,16
1981,10.236,901.3,7,42,0,76,15,53
1982,10.771,679.1,17,71,0,60,16,25
1983,10.904,714.0,23,69,2,71,11,10
1984,9.854,693.4,8,43,0,58,2,6
1985,9.425,606.5,7,45,1,90,35,57
1986,10.181,721.0,12,55,1,69,17,36
1987,9.644,809.4,6,41,0,82,28,33
1988,11.055,820.2,9,52,1,50,3,8
1989,11.146,662.7,12,73,1,56,6,0
1990,11.342,570.2,19,58,1,46,2,16
1991,10.557,446.8,24,71,4,80,11,18
1992,11.228,646.1,21,72,3,52,8,3
1993,10.776,626.7,14,62,0,76,15,4
1994,11.956,657.5,24,64,3,43,0,4
1995,10.924,852.9,19,60,0,63,10,8
1996,9.459,675.5,8,43,0,86,16,21
1997,10.738,621.3,14,65,1,66,18,28
1998,11.042,699.0,18,52,0,67,10,16
1999,11.548,633.7,17,65,1,52,5,13
2000,11.787,738.3,11,57,0,39,4,2
2001,11.184,721.2,21,63,0,68,3,12
2002,11.552,866.8,12,57,0,49,13,20
2003,11.758,420.6,42,103,4,87,10,18
2004,10.925,571.1,19,62,1,76,6,20
2005,11.112,515.7,27,65,2,78,10,31
2006,11.529,664.1,23,76,4,75,13,23
2007,11.653,651.1,14,62,1,46,7,2
2008,11.275,565.1,17,67,1,73,1,2
2009,11.072,654.1,15,68,0,76,13,23
2010,10.01,847.5,21,55,1,96,32,58
2011,11.713,574.1,12,77,0,63,3,8
2012,11.163,606.4,19,71,0,61,15,10
2013,10.737,766.8,21,61,1,82,9,18
2014,12.217,633.9,10,58,0,38,2,3
2015,11.979,503.8,34,67,7,63,1,3
2016,11.379,680.1,18,72,0,58,5,5
2017,11.552,688.5,23,71,0,66,7,5
2018,12.693,492.0,42,109,4,56,4,3
2019,11.929,618.4,34,77,2,57,5,1
2020,12.443,576.3,20,78,5,45,1,2
2021,10.911,621.5,11,58,0,55,6,8
2022,12.825,606.9,38,93,1,49,7,1
2023,12.876,632.7,32,94,5,54,1,4
2024,5.467,113.9,0,0,0,19,5,4
