year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1945,8.557,1050.6,6,48,0,130,29,60
1946,8.399,989.5,8,34,0,136,25,63
1947,8.544,948.5,24,59,0,128,42,90
1948,8.646,1061.9,2,34,0,111,18,22
1949,8.611,1003.4,9,44,0,121,18,46
1950,8.572,1037.2,11,51,0,123,32,53
1951,8.492,870.6,2,39,0,128,10,28
1952,8.02,1097.3,12,47,0,128,34,67
1953,8.291,764.1,4,42,0,143,34,58
1954,7.459,1337.9,1,30,0,116,34,52
1955,7.516,1243.9,1,21,0,123,33,74
1956,6.81,1126.4,1,30,0,130,52,61
1957,8.359,1093.5,7,27,0,114,17,28
1958,8.142,1247.9,4,40,0,114,26,66
1959,8.38,1049.0,4,36,0,124,23,57
1960,8.139,1061.2,2,25,0,104,22,77
1961,8.7,1038.9,4,42,0,106,25,57
1962,7.107,1116.5,9,41,0,124,40,89
1963,7.109,999.0,6,28,0,118,66,100
1964,7.646,1105.0,7,42,0,110,42,72
1965,7.244,1234.6,4,24,0,115,32,81
1966,8.441,1338.9,2,28,0,107,25,66
1967,8.539,948.4,8,34,0,105,23,48
1968,7.856,957.0,0,26,0,118,35,46
1969,7.661,773.8,4,32,0,126,44,92
1970,7.644,1164.4,1,33,0,119,37,89
1971,7.91,835.1,5,36,0,120,28,75
1972,7.513,904.4,6,28,0,122,29,23
1973,7.829,969.4,4,43,0,123,27,71
1974,8.885,1335.9,5,25,0,75,3,26
1975,8.658,1092.8,2,48,0,108,14,48
1976,8.235,875.4,6,39,0,106,28,57
1977,8.873,1068.5,2,28,0,79,25,67
1978,7.691,894.4,0,24,0,102,34,86
1979,8.344,1284.0,2,38,0,94,18,61
1980,7.426,1113.7,2,23,0,113,32,82
1981,8.268,1265.8,6,41,0,105,39,87
1982,8.574,1038.1,4,47,0,103,28,54
1983,8.877,929.5,14,57,0,96,28,55
1984,7.652,841.7,3,22,1,123,17,52
1985,7.41,1136.2,6,41,0,122,42,93
1986,8.19,961.2,6,46,0,108,36,65
1987,7.933,1130.8,4,35,0,99,35,68
1988,9.03,1168.4,4,31,1,95,10,48
1989,9.081,871.6,1,31,0,90,21,14
1990,9.072,1112.5,4,37,0,88,19,43
1991,8.059,1024.7,3,38,0,106,28,51
1992,9.421,1100.6,18,50,0,96,20,25
1993,8.751,1100.1,6,40,0,98,32,60
1994,10.222,1100.1,22,58,0,63,8,29
1995,8.825,1282.1,6,40,0,102,27,58
1996,7.422,1058.2,4,34,0,128,55,62
1997,8.936,1085.1,0,47,0,106,20,35
1998,9.288,1056.3,8,41,0,98,27,47
1999,9.094,1147.1,4,42,0,98,23,61
2000,9.816,1236.0,10,49,0,74,13,18
2001,9.224,1222.0,11,54,0,92,18,39
2002,9.866,1383.4,9,49,0,76,16,22
2003,9.324,792.0,32,89,1,125,27,70
2004,8.888,1030.1,5,44,0,101,23,59
2005,8.658,1143.0,15,50,0,104,35,82
2006,8.735,1034.4,9,47,0,102,35,86
2007,9.411,1047.6,5,39,1,70,24,23
2008,9.18,991.3,4,41,0,95,14,10
2009,8.975,1057.7,3,39,0,97,33,51
2010,7.886,973.9,9,38,0,109,63,83
2011,9.259,1020.5,6,41,0,100,27,36
2012,8.949,1082.2,7,45,0,89,31,36
2013,8.488,1118.1,14,40,0,104,36,51
2014,9.92,909.4,4,30,0,52,9,12
2015,9.915,816.5,26,55,0,101,17,39
2016,9.335,1115.0,3,48,0,85,17,16
2017,9.216,1056.1,10,55,0,90,30,42
2018,10.302,800.2,15,70,0,87,25,14
2019,9.96,1025.8,14,54,1,77,13,52
2020,9.868,1023.4,6,46,0,86,7,2
2021,8.925,1058.9,6,41,0,102,21,31
2022,10.471,946.5,13,58,0,86,13,9
2023,10.777,1190.1,17,60,0,69,14,16
