year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1949,11.844,360.4,16,59,0,60,8,5
1950,11.251,573.9,10,45,0,53,8,0
1951,11.013,480.3,5,38,0,45,0,6
1952,10.962,591.8,14,38,4,62,5,19
1953,11.39,366.8,13,39,0,70,9,13
1954,10.172,521.1,5,24,0,52,23,12
1955,9.949,482.7,2,31,0,88,14,20
1956,9.318,674.2,0,18,0,70,29,33
1957,10.95,652.1,11,32,2,56,5,4
1958,10.416,693.6,1,36,0,65,7,19
1959,11.748,387.8,12,69,0,67,7,13
1960,10.86,610.8,2,26,0,44,8,8
1961,11.516,710.1,9,36,0,35,6,8
1962,10.143,427.3,5,40,0,64,5,9
1963,9.409,535.8,7,36,0,85,39,65
1964,10.78,310.3,21,61,2,66,14,9
1965,9.972,804.9,2,23,0,62,5,14
1966,11.288,701.9,5,39,0,45,14,6
1967,11.664,622.3,10,44,0,49,7,8
1968,10.833,706.0,3,25,0,63,9,16
1969,10.675,499.1,11,49,1,62,12,25
1970,10.376,588.8,4,41,0,71,17,42
1971,10.911,369.4,12,50,1,71,16,24
1972,10.449,461.4,7,26,0,63,8,9
1973,11.223,382.3,15,57,0,72,2,5
1974,11.251,518.1,5,33,0,31,0,0
1975,11.75,576.4,12,51,0,48,0,1
1976,11.952,282.9,22,70,1,63,9,14
1977,11.35,557.7,2,31,0,38,1,5
1978,10.644,536.8,3,28,0,46,7,11
1979,10.385,533.0,4,36,0,66,19,34
1980,10.552,630.4,2,25,0,46,8,3
1981,11.112,838.5,7,27,0,62,10,36
1982,11.367,489.3,17,64,0,65,16,22
1983,11.996,625.3,18,61,2,45,5,5
1984,10.564,581.3,7,31,0,50,1,10
1985,10.13,395.0,4,36,0,73,29,44
1986,10.609,541.8,11,50,1,57,21,29
1987,10.017,669.1,3,32,1,69,22,32
1988,11.928,543.3,7,45,0,37,0,3
1989,12.373,482.4,11,60,0,27,4,0
1990,12.594,438.2,14,47,1,26,1,2
1991,11.566,360.0,15,62,2,57,11,19
1992,12.12,520.8,17,59,2,42,6,0
1993,11.851,376.9,13,49,0,55,11,2
1994,12.607,455.5,26,54,7,33,1,6
1995,12.496,648.5,20,60,0,32,6,5
1996,10.544,423.9,6,37,0,67,17,17
1997,11.921,403.1,10,54,1,47,16,23
1998,12.462,588.4,15,45,0,37,4,1
1999,12.787,574.6,10,56,0,32,4,5
2000,12.712,652.1,7,48,0,25,3,0
2001,12.395,635.4,16,55,0,41,1,7
2002,12.365,625.9,9,48,1,36,11,20
2003,12.748,301.1,31,96,7,70,9,7
2004,12.112,507.3,14,52,0,48,1,16
2005,12.458,464.1,20,61,1,44,7,12
2006,12.191,565.0,20,66,4,60,11,23
2007,12.97,598.5,7,48,1,23,2,1
2008,12.384,507.4,12,56,1,43,0,2
2009,12.105,526.5,12,54,0,56,11,17
2010,11.295,535.2,17,47,3,65,22,37
2011,12.729,397.2,6,67,0,47,6,9
2012,12.139,513.8,12,57,1,42,14,7
2013,11.694,568.5,18,55,4,63,16,28
2014,13.426,546.8,10,50,2,24,0,0
2015,12.431,336.8,27,62,8,41,1,3
2016,12.532,613.5,15,65,1,38,3,2
2017,12.551,497.8,16,64,2,44,6,4
2018,13.865,299.5,43,108,6,43,3,5
2019,13.051,480.4,30,75,4,47,3,2
2020,13.476,447.8,19,77,6,31,1,1
2021,11.73,573.7,8,55,0,54,5,11
2022,13.921,439.9,37,95,4,42,0,2
2023,13.732,614.4,22,91,1,33,0,2
2024,13.712,645.0,22,70,0,28,3,3
