year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1952,10.216,723.3,15,56,3,86,9,19
1953,10.538,436.5,13,51,0,86,4,15
1954,9.763,557.0,8,33,0,72,25,9
1955,9.475,574.5,2,37,0,111,14,26
1956,8.903,565.4,2,28,0,97,35,37
1957,10.455,522.7,9,37,2,64,10,0
1958,10.177,614.8,4,43,0,76,7,12
1959,10.687,340.0,14,71,0,97,5,13
1960,10.31,608.1,2,32,0,66,9,9
1961,10.615,588.7,13,45,0,71,13,8
1962,9.14,436.5,10,46,0,99,17,14
1963,8.793,424.1,7,40,0,114,56,64
1964,10.153,342.2,21,64,1,91,18,12
1965,9.493,830.2,3,30,0,89,7,19
1966,10.567,700.0,7,40,0,65,14,12
1967,10.725,607.6,13,50,0,72,10,3
1968,9.883,739.7,3,28,0,100,14,20
1969,9.644,641.6,11,49,1,98,25,30
1970,9.712,638.4,6,45,0,87,21,39
1971,10.181,359.1,15,57,1,78,19,28
1972,9.676,540.5,7,27,1,68,14,4
1973,10.415,492.5,17,54,2,68,3,11
1974,10.669,623.0,5,35,1,32,0,0
1975,10.359,612.9,10,51,0,62,1,2
1976,10.23,443.3,24,74,1,71,15,19
1977,9.955,444.6,2,25,0,48,7,3
1978,9.078,603.7,2,22,0,72,17,17
1979,9.233,567.0,4,34,0,77,19,43
1980,9.114,546.1,2,23,0,81,18,12
1981,9.623,687.2,5,33,0,90,19,37
1982,10.087,569.6,11,60,1,64,21,24
1983,10.318,575.4,14,60,3,68,16,8
1984,9.136,531.0,6,36,2,66,2,8
1985,8.861,477.4,4,38,0,90,38,54
1986,9.294,691.8,6,48,0,71,25,35
1987,9.913,468.9,5,36,1,66,21,33
1988,13.248,397.6,6,43,0,17,2,5
1989,10.942,600.0,11,66,1,61,6,0
1990,11.101,627.2,18,56,1,41,6,11
1991,10.129,451.5,21,65,2,77,20,17
1992,10.857,616.4,19,67,2,50,11,0
1993,10.428,617.3,12,51,0,68,21,1
1994,11.532,689.3,24,57,1,35,2,4
1995,10.648,786.6,19,58,0,62,13,3
1996,9.141,549.3,9,49,0,88,28,20
1997,11.549,421.6,10,55,0,33,18,23
1998,2.261,22.4,0,0,0,20,3,7
1999,11.33,567.3,16,58,1,59,5,11
2000,11.476,645.0,8,49,2,36,6,0
2001,11.206,611.1,20,63,3,65,4,3
2002,11.381,668.2,9,51,1,49,17,19
2003,11.545,386.5,43,102,4,81,11,10
2004,10.875,402.0,18,60,0,69,10,9
2005,11.087,393.6,26,62,3,73,12,19
2006,11.327,527.6,26,68,5,82,12,12
2007,11.647,546.5,10,56,1,42,7,1
2008,11.128,536.5,13,57,1,70,2,0
2009,11.056,511.3,14,62,0,75,14,23
2010,9.943,673.4,16,51,2,93,35,49
2011,11.649,465.8,11,70,0,65,5,4
2012,11.143,494.7,16,65,0,63,16,5
2013,10.605,563.4,15,60,1,82,15,22
2014,12.215,484.3,10,56,1,40,1,4
2015,11.91,376.6,33,64,5,49,0,0
2016,11.255,587.6,15,67,0,59,7,0
2017,11.59,477.3,21,69,1,57,6,3
2018,12.499,434.3,35,103,1,54,7,4
2019,11.985,482.4,32,78,4,58,4,4
2020,12.336,457.1,20,77,1,44,1,1
2021,10.885,642.8,8,55,0,52,5,4
2022,12.601,554.7,38,89,1,48,7,3
2023,12.711,578.5,25,89,1,47,1,4
2024,5.763,81.5,0,0,0,22,4,4
