year,month,averageTemperature,totalPrecipitation,averageSnowCover
1864,1,-6.5,16.0,105.0
1864,2,-1.214,22.2,78.0
1864,3,4.426,24.3,0.0
1864,4,5.71,31.8,0.0
1864,5,9.823,38.9,0.0
1864,6,16.053,78.7,0.0
1864,7,16.345,52.6,0.0
1864,8,15.271,83.5,0.0
1864,9,13.643,39.6,0.0
1864,10,7.897,22.4,0.0
1864,11,1.917,34.7,0.0
1864,12,-4.181,0.4,0.0
1865,1,-0.132,19.8,15.0
1865,2,-5.818,21.9,62.0
1865,3,-1.152,44.8,28.0
1865,4,9.38,8.4,0.0
1865,5,16.916,28.9,0.0
1865,6,14.683,48.3,0.0
1865,7,20.906,62.3,0.0
1865,8,17.11,68.8,0.0
1865,9,15.36,5.9,0.0
1865,10,9.313,15.1,0.0
1865,11,6.34,58.2,0.0
1865,12,0.829,16.2,0.0
1866,1,4.039,23.3,0.0
1866,2,4.307,28.2,0.0
1866,3,2.387,71.7,0.0
1866,4,9.603,29.2,0.0
1866,5,10.503,46.7,0.0
1866,6,19.037,25.0,0.0
1866,7,16.89,152.5,0.0
1866,8,16.503,47.3,0.0
1866,9,15.943,48.0,0.0
1866,10,6.429,7.5,0.0
1866,11,4.53,67.2,3.0
1866,12,2.755,54.9,0.0
1867,1,0.01,43.3,0.0
1867,2,4.618,44.2,0.0
1867,3,1.674,32.1,0.0
1867,4,8.287,129.4,0.0
1867,5,12.255,45.0,0.0
1867,6,16.78,26.5,0.0
1867,7,16.842,96.7,0.0
1867,8,18.061,21.1,0.0
1867,9,14.933,33.0,0.0
1867,10,8.481,71.5,0.0
1867,11,3.4,39.4,0.0
1867,12,-0.981,80.3,61.0
1868,1,-1.116,36.5,21.0
1868,2,4.507,43.2,0.0
1868,3,4.235,52.3,0.0
1868,4,7.777,68.6,0.0
1868,5,17.368,22.3,0.0
1868,6,17.827,45.8,0.0
1868,7,19.955,24.9,0.0
1868,8,20.161,32.8,0.0
1868,9,15.357,17.9,0.0
1868,10,8.203,43.7,0.0
1868,11,2.137,80.1,0.0
1868,12,4.677,61.1,0.0
1869,1,-1.297,19.7,11.0
1869,2,5.4,66.8,0.0
1869,3,1.519,27.2,13.0
1869,4,10.773,23.7,0.0
1869,5,13.603,51.0,0.0
1869,6,13.853,69.6,0.0
1869,7,19.506,15.8,0.0
1869,8,15.997,50.2,0.0
1869,9,15.037,27.3,0.0
1869,10,7.223,50.0,3.0
1869,11,3.087,69.2,0.0
1869,12,-0.942,37.8,0.0
1870,1,-0.174,30.8,0.0
1870,2,-5.493,1.4,0.0
1870,3,0.51,47.9,0.0
1870,4,7.757,27.8,0.0
1870,5,13.352,29.2,0.0
1870,6,15.937,81.8,0.0
1870,7,18.871,40.1,0.0
1870,8,16.413,147.3,0.0
1870,9,12.203,32.3,0.0
1870,10,7.852,59.3,0.0
1870,11,4.177,17.1,0.0
1870,12,-5.677,62.0,105.0
1871,1,-6.726,32.4,0.0
1871,2,-1.796,34.8,0.0
1871,3,5.545,23.8,0.0
1871,4,6.89,105.6,0.0
1871,5,9.642,38.9,0.0
1871,6,13.36,166.1,0.0
1871,7,18.506,110.2,0.0
1871,8,18.003,21.3,0.0
1871,9,13.843,44.4,0.0
1871,10,6.303,38.8,0.0
1871,11,0.773,18.8,0.0
1871,12,-3.31,7.6,20.0
1872,1,0.271,21.3,1.0
1872,2,1.703,37.3,14.0
1872,3,5.094,32.8,0.0
1872,4,9.83,34.2,0.0
1872,5,13.861,83.8,0.0
1872,6,16.473,36.7,0.0
1872,7,19.277,34.2,0.0
1872,8,16.519,60.0,0.0
1872,9,14.983,17.0,0.0
1872,10,9.339,69.2,0.0
1872,11,6.17,82.9,2.0
1872,12,2.587,50.1,5.0
1873,1,3.023,10.0,4.0
1873,2,-0.893,20.0,35.0
1873,3,4.0,46.4,0.0
1873,4,6.65,41.5,0.0
1873,5,9.955,39.0,0.0
1873,6,17.107,44.6,0.0
1873,7,19.413,121.6,0.0
1873,8,18.435,52.8,0.0
1873,9,12.74,48.1,0.0
1873,10,9.806,30.2,0.0
1873,11,3.907,23.5,0.0
1873,12,1.219,17.7,0.0
1874,1,1.59,44.8,0.0
1874,2,0.464,14.2,13.0
1874,3,3.59,55.7,0.0
1874,4,9.117,27.7,0.0
1874,5,9.455,74.6,0.0
1874,6,16.397,28.2,0.0
1874,7,20.335,33.9,0.0
1874,8,15.906,47.9,0.0
1874,9,15.86,21.2,0.0
1874,10,9.771,10.6,0.0
