year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,7.879,697.9,6,37,0,107,63,49
1948,8.962,815.2,3,11,0,70,10,16
1949,9.26,783.2,0,15,0,60,6,4
1950,8.515,1014.2,1,17,0,77,16,30
1951,8.555,1117.3,0,7,0,68,4,18
1952,7.612,951.8,1,4,0,95,10,35
1953,9.048,797.1,1,14,0,67,12,24
1954,7.775,1064.8,0,4,0,91,26,36
1955,7.451,683.7,0,11,0,100,37,64
1956,6.845,770.7,0,1,0,94,34,57
1957,8.322,857.9,1,7,0,54,7,21
1958,7.675,784.8,0,3,0,89,17,46
1959,8.808,547.7,1,17,0,63,20,20
1960,7.921,934.0,0,4,0,79,16,30
1961,8.541,915.9,1,10,0,63,17,15
1962,7.041,950.1,0,0,0,85,27,32
1963,6.891,767.5,1,6,0,106,58,77
1964,7.68,749.2,1,6,0,108,28,37
1965,7.309,1190.8,0,0,0,91,19,57
1966,7.78,1183.4,0,7,0,88,30,60
1967,8.711,1095.6,0,2,0,61,12,15
1968,8.14,990.7,0,14,0,86,22,29
1969,7.521,951.5,1,18,0,118,50,74
1970,7.292,966.8,0,11,0,109,39,94
1971,8.422,702.3,0,10,0,58,15,25
1972,7.762,744.8,0,10,0,69,19,11
1973,8.288,984.4,1,19,0,70,7,22
1974,8.622,872.9,0,4,0,27,1,3
1975,9.014,683.9,5,26,0,56,1,5
1976,8.322,591.6,4,31,0,97,22,41
1977,8.485,870.0,0,6,0,65,10,29
1978,7.844,1053.9,0,12,0,78,23,49
1979,7.042,992.0,0,10,0,94,42,83
1980,7.52,1116.9,0,5,0,100,26,56
1981,7.759,1019.2,0,8,0,87,32,61
1982,8.6,833.1,1,21,0,74,23,26
1983,8.936,909.3,0,23,0,67,11,43
1984,8.097,889.8,0,9,0,67,13,30
1985,7.198,970.3,0,7,0,95,42,50
1986,7.587,908.4,1,10,0,80,39,54
1987,7.118,915.2,0,5,0,91,34,29
1988,8.855,1048.6,0,2,0,54,3,12
1989,9.459,841.4,1,17,0,39,3,5
1990,9.614,1075.1,1,12,0,38,5,9
1991,8.349,933.2,0,9,0,64,15,17
1992,9.231,866.9,3,12,0,42,5,5
1993,7.814,871.8,0,2,0,77,12,28
1994,8.928,1001.9,7,25,2,50,11,18
1995,8.489,684.0,3,30,0,78,20,42
1996,6.902,532.0,1,17,0,127,50,39
1997,8.661,715.4,1,26,1,82,16,18
1998,8.653,1050.8,0,6,0,55,10,15
1999,9.299,910.6,1,17,0,57,12,19
2000,9.509,736.6,2,8,0,36,5,9
2001,8.636,870.5,1,10,0,86,14,38
2002,9.43,1084.4,2,20,0,62,14,8
2003,8.927,732.3,4,25,0,81,16,21
2004,8.775,897.0,0,14,0,69,10,13
2005,8.987,764.3,1,21,0,83,12,40
2006,9.692,774.0,6,35,0,72,16,45
2007,9.861,996.0,1,12,0,33,3,3
2008,9.471,953.6,0,13,0,49,4,9
2009,9.074,823.2,1,14,0,58,11,30
2010,7.476,931.7,5,15,2,110,62,97
2011,9.195,1073.0,0,9,0,58,15,28
2012,8.595,936.8,1,9,0,66,23,34
2013,8.678,813.8,2,19,0,88,25,45
2014,10.398,964.5,0,31,0,29,9,14
2015,9.522,1080.8,0,10,0,35,4,23
2016,9.531,828.5,0,22,0,59,10,9
2017,9.445,1189.6,0,7,0,43,6,15
2018,10.061,756.7,8,36,0,65,9,38
2019,9.972,1005.3,5,25,0,41,3,10
2020,10.308,934.1,4,26,0,23,0,0
2021,9.402,864.7,2,20,0,68,9,18
2022,10.075,886.7,4,29,0,40,8,14
2023,10.098,1284.2,0,23,0,55,5,13
2024,4.816,284.9,0,0,0,21,4,11
