year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1950,8.386,639.6,4,34,0,94,33,38
1951,8.934,533.5,6,30,0,90,9,22
1952,7.813,716.4,6,32,1,118,34,70
1953,9.122,465.5,5,41,0,109,27,54
1954,7.746,850.1,3,15,1,113,35,37
1955,7.375,782.4,0,19,0,116,35,71
1956,6.408,785.3,0,19,0,116,55,72
1957,8.581,724.1,7,24,2,88,13,41
1958,8.273,857.8,2,17,0,100,23,37
1959,8.737,492.4,4,37,1,103,21,25
1960,8.336,722.1,3,16,0,88,22,47
1961,8.944,726.5,5,29,0,60,20,34
1962,7.27,553.7,2,27,0,102,30,66
1963,7.249,495.7,7,32,0,118,66,87
1964,8.033,501.7,14,40,3,111,38,54
1965,7.466,852.9,1,17,0,104,31,81
1966,8.736,853.6,4,29,1,85,26,57
1967,9.166,748.1,3,29,0,72,19,26
1968,8.34,696.1,1,24,1,101,36,51
1969,7.637,578.3,5,35,2,123,49,92
1970,7.54,832.7,0,28,0,116,40,97
1971,8.334,598.9,11,35,0,96,23,52
1972,7.924,482.5,7,25,0,95,17,38
1973,8.025,646.9,3,32,0,110,18,50
1974,8.919,802.7,5,17,0,70,1,10
1975,9.124,569.0,4,37,1,83,10,15
1976,8.285,465.5,6,38,0,97,31,62
1977,8.73,795.8,0,13,0,79,13,48
1978,7.73,755.3,1,22,0,100,26,43
1979,7.697,699.2,5,26,0,114,28,73
1980,7.168,756.6,2,13,0,123,38,78
1981,8.055,891.9,2,24,0,104,32,92
1982,9.101,452.5,5,44,2,99,15,28
1983,9.176,651.3,11,48,1,87,24,43
2005,9.58,280.8,0,13,0,32,7,15
2006,9.766,533.9,14,43,1,87,37,65
2007,10.149,649.6,7,41,2,43,11,15
2008,9.86,689.3,9,34,0,57,12,17
2009,9.395,654.6,3,34,0,79,32,47
2010,7.785,810.3,9,33,1,105,66,98
2011,9.964,626.8,2,38,0,62,20,35
2012,9.344,587.5,8,36,2,78,32,51
2013,8.751,655.8,8,31,2,97,40,79
2014,10.641,604.8,5,34,2,42,14,18
2015,10.461,584.2,21,45,5,52,7,21
2016,9.846,615.0,6,43,0,69,13,27
2017,9.933,585.3,4,40,1,62,20,44
2018,10.839,423.2,20,72,5,71,23,17
2019,10.906,479.4,15,57,3,47,7,26
2020,10.886,549.9,10,46,2,42,1,5
2021,9.307,664.6,3,37,2,88,22,58
2022,10.708,495.0,13,56,2,60,11,22
2023,10.896,678.3,11,60,1,65,18,43
2024,5.249,130.0,0,0,0,25,9,9
