year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1958,6.424,1163.1,0,1,0,97,54,108
1959,8.511,510.8,2,8,1,71,23,66
1960,6.531,1046.0,0,2,0,80,40,76
1961,7.777,1155.5,0,9,0,67,28,70
1962,5.691,834.0,0,1,0,103,48,109
1963,5.586,726.7,0,6,1,91,62,98
1964,6.743,721.2,0,12,1,95,51,99
1965,5.879,962.5,0,1,0,90,55,97
1966,7.248,1218.5,0,4,0,69,34,71
1967,7.511,905.7,0,9,0,87,22,87
1968,6.613,1094.9,0,3,0,95,39,96
1969,6.676,905.3,0,10,0,103,55,107
1970,5.799,1183.9,0,4,0,109,53,123
1971,6.9,607.0,1,12,0,93,35,85
1972,6.207,817.6,0,7,0,83,30,60
1973,6.844,839.8,0,7,0,109,46,103
1974,6.711,992.8,0,4,0,72,19,85
1975,7.69,835.2,0,9,0,85,18,72
1976,7.309,621.6,2,18,0,97,39,94
1977,6.84,893.9,0,3,0,75,32,75
1978,6.005,794.7,0,3,0,87,49,88
1979,5.801,789.4,0,5,0,107,48,103
1980,6.013,1009.1,0,3,0,97,36,108
1981,6.916,1339.4,0,3,0,83,48,82
1982,7.738,706.6,0,16,0,89,28,108
1983,7.738,1025.5,0,17,1,77,28,81
1984,5.955,1189.4,0,6,0,101,56,109
1985,5.885,804.6,0,4,0,97,50,101
1986,5.9,1073.0,1,7,0,90,56,102
1987,5.09,1040.6,0,1,0,92,62,100
1988,0.0,1019.8,0,0,0,301,301,0
1989,7.84,787.3,0,6,0,100,92,4
1990,7.983,705.3,0,14,0,58,17,31
1991,7.014,539.2,0,11,0,79,35,65
1992,7.804,1032.8,2,10,1,84,21,81
1993,7.426,927.3,0,2,0,73,31,65
1994,7.829,1080.8,3,25,2,87,23,85
1995,7.662,1154.2,1,16,0,78,33,88
1996,5.773,799.2,0,7,0,97,62,97
1997,7.693,835.0,0,10,0,82,25,70
1998,7.884,1223.3,2,8,0,53,19,48
1999,8.118,1048.8,0,7,0,73,27,69
2000,8.25,1172.4,0,7,0,68,22,72
2001,7.754,1089.6,0,13,0,73,32,74
2002,8.131,1114.4,0,10,1,63,23,53
2003,8.227,695.0,7,30,2,87,36,72
2004,7.359,992.4,0,13,0,81,40,81
2005,7.625,886.5,0,16,0,71,44,81
2006,7.716,971.5,4,19,0,93,59,95
2007,8.591,1118.3,0,8,0,48,10,35
2008,7.991,832.7,0,12,0,66,17,49
2009,7.591,986.5,0,6,0,86,39,98
2010,6.512,954.5,3,16,1,90,54,85
2011,8.129,802.5,0,7,0,77,30,63
2012,7.547,826.0,0,12,0,76,30,61
2013,6.636,993.7,1,16,1,89,67,94
2014,8.896,913.4,0,9,0,54,15,26
2015,7.756,728.5,3,21,2,93,39,86
2016,7.998,996.3,0,14,0,85,23,72
2017,8.09,1049.0,0,7,0,75,33,64
2018,9.179,671.4,3,30,2,73,40,67
2019,8.84,993.2,4,22,1,73,23,63
2020,8.826,842.9,4,12,1,72,6,34
2021,7.281,951.4,0,5,0,94,39,65
2022,9.208,741.5,5,22,1,76,19,0
2023,9.023,1132.9,1,23,0,63,28,56
2024,9.611,1109.7,0,22,0,47,14,0
