year,month,averageTemperature,totalPrecipitation,averageSnowCover
1958,1,-2.848,88.4,1199.0
1958,2,-0.864,125.3,824.0
1958,3,-3.59,61.6,1406.0
1958,4,1.853,72.3,229.0
1958,5,10.481,152.0,0.0
1958,6,11.47,202.1,0.0
1958,7,13.848,91.8,0.0
1958,8,14.239,178.7,0.0
1958,9,12.233,99.0,0.0
1958,10,6.558,92.9,0.0
1958,11,1.44,37.8,2.0
1958,12,-0.245,137.2,264.0
1959,1,-2.597,101.3,1016.0
1959,2,-0.15,17.4,261.0
1959,3,4.41,28.1,20.0
1959,4,7.343,78.6,4.0
1959,5,9.874,39.8,0.0
1959,6,13.103,67.7,0.0
1959,7,17.032,46.7,0.0
1959,8,15.003,88.7,0.0
1959,9,12.29,3.4,0.0
1959,10,7.313,103.1,23.0
1959,11,1.503,55.7,65.0
1959,12,-0.79,75.8,15.0
1960,1,-3.274,152.1,825.0
1960,2,-2.445,31.7,858.0
1960,3,1.3,45.6,22.0
1960,4,4.56,74.8,43.0
1960,5,10.042,71.0,7.0
1960,6,13.24,38.9,0.0
1960,7,11.952,167.2,0.0
1960,8,12.765,136.5,0.0
1960,9,10.127,86.8,0.0
1960,10,6.91,276.1,12.0
1960,11,3.12,118.2,7.0
1960,12,-2.023,90.0,572.0
1961,1,-3.913,111.7,2028.0
1961,2,1.761,95.3,667.0
1961,3,3.745,93.9,49.0
1961,4,8.21,153.9,0.0
1961,5,6.823,169.6,0.0
1961,6,12.98,133.6,0.0
1961,7,11.565,132.1,0.0
1961,8,13.074,120.9,0.0
1961,9,14.727,69.9,0.0
1961,10,8.313,76.3,0.0
1961,11,1.28,82.4,10.0
1961,12,-3.135,126.1,80.0
1962,1,-1.668,116.3,153.0
1962,2,-3.561,127.8,846.0
1962,3,-3.339,91.5,1463.0
1962,4,5.277,71.3,345.0
1962,5,6.203,98.6,11.0
1962,6,10.97,57.3,0.0
1962,7,11.765,117.5,0.0
1962,8,12.894,62.5,0.0
1962,9,9.963,84.6,0.0
1962,10,7.181,13.9,1.0
1962,11,0.337,41.9,180.0
1962,12,-5.577,127.9,73.0
1963,1,-10.394,36.8,2378.0
1963,2,-7.579,19.2,2675.0
1963,3,0.487,63.5,1350.0
1963,4,5.6,38.3,137.0
1963,5,9.177,73.8,0.0
1963,6,12.417,135.6,0.0
1963,7,14.813,56.9,0.0
1963,8,13.035,139.0,0.0
1963,9,11.48,116.8,0.0
1963,10,5.755,46.8,0.0
1963,11,4.793,126.4,0.0
1963,12,-5.455,22.2,261.0
1964,1,-3.803,43.9,395.0
1964,2,-1.983,48.7,901.0
1964,3,-2.919,38.4,634.0
1964,4,5.69,83.4,18.0
1964,5,10.984,167.1,0.0
1964,6,14.337,71.0,0.0
1964,7,15.519,39.8,0.0
1964,8,13.329,81.6,0.0
1964,9,11.347,65.4,0.0
1964,10,4.597,82.0,0.0
1964,11,1.663,110.3,6.0
1964,12,-2.455,68.4,211.0
1965,1,-2.016,151.7,913.0
1965,2,-5.186,80.3,2115.0
1965,3,-0.716,80.3,2769.0
1965,4,4.02,137.5,31.0
1965,5,8.461,98.0,0.0
1965,6,12.53,115.5,0.0
1965,7,11.684,170.5,0.0
1965,8,12.206,57.5,0.0
1965,9,10.193,53.1,0.0
1965,10,6.835,28.2,0.0
1965,11,-1.173,175.3,269.0
1965,12,-0.719,227.0,664.0
1966,1,-5.284,68.4,686.0
1966,2,1.871,98.3,155.0
1966,3,0.106,126.5,228.0
1966,4,6.38,112.3,75.0
1966,5,10.419,164.7,0.0
1966,6,13.827,172.7,0.0
1966,7,12.094,148.8,0.0
1966,8,12.423,141.1,0.0
1966,9,10.68,53.5,0.0
1966,10,8.674,137.9,0.0
1966,11,-0.64,134.5,530.0
1966,12,-1.452,239.3,1280.0
1967,1,-2.094,71.5,1767.0
1967,2,-0.268,105.1,743.0
1967,3,1.868,104.0,177.0
1967,4,3.357,112.5,99.0
1967,5,9.968,116.3,0.0
1967,6,11.577,115.4,0.0
1967,7,16.481,38.7,0.0
1967,8,13.623,59.2,0.0
1967,9,10.97,107.2,0.0
1967,10,8.548,78.3,0.0
1967,11,1.553,76.4,83.0
1967,12,-2.774,197.4,1254.0
1968,1,-4.226,134.4,2231.0
1968,2,-2.597,75.8,2129.0
