endDate;heatDays;summerDays;tropicalNights;iceDays
1971-08-02;0;0;0;38
1972-08-02;0;0;0;41
1973-08-02;0;0;0;47
1974-08-02;0;0;0;27
1975-08-02;0;0;0;15
1976-08-02;0;0;0;48
1977-08-02;0;0;0;33
1978-08-02;0;0;0;51
1979-08-02;null;null;null;null
1980-08-02;0;1;0;52
1981-08-02;0;1;0;47
1982-08-02;0;0;0;41
1983-08-02;2;7;0;36
1984-08-02;0;4;0;63
1985-08-02;0;1;0;61
1986-08-02;0;0;0;65
1987-08-02;0;0;0;56
1988-08-02;0;4;0;42
1989-08-02;0;0;0;9
1990-08-02;0;3;0;15
1991-08-02;0;1;0;40
1992-08-02;0;4;0;21
1993-08-02;0;3;0;31
1994-08-02;0;6;0;32
1995-08-02;0;3;0;54
1996-08-02;0;4;0;51
1997-08-02;0;0;0;24
1998-08-02;0;9;0;22
1999-08-02;0;0;0;32
2000-08-02;0;2;0;35
2001-08-02;0;0;0;50
2002-08-02;0;7;0;18
2003-08-02;0;0;0;53
2004-08-02;0;0;0;66
2005-08-02;0;0;0;60
2006-08-02;0;7;0;56
2007-08-02;null;null;null;null
2008-08-02;0;0;0;20
2009-08-02;0;1;0;43
2010-08-02;0;9;0;58
2011-08-02;0;1;0;33
2012-08-02;0;3;0;38
2013-08-02;0;6;0;49
2014-08-02;0;0;0;22
2015-08-02;0;5;0;35
2016-08-02;0;0;0;32
2017-08-02;0;2;0;32
2018-08-02;0;3;0;49
2019-08-02;0;8;0;24
2020-08-02;0;2;0;15
2021-08-02;0;2;0;45
2022-08-02;0;3;0;27
2023-08-02;0;2;0;28
