month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1962-1;-3.36;0;0;0;15
1962-2;-1.38;0;0;0;3
1962-3;0.19;0;0;0;3
1962-4;7.77;0;0;0;0
1962-5;11.65;0;2;0;0
1962-6;14.1;1;9;0;0
1962-7;null;null;null;null;null
1962-8;null;null;null;null;null
1962-9;null;null;null;null;null
1962-10;null;null;null;null;null
1962-11;null;null;null;null;null
1962-12;null;null;null;null;null
1963-1;-8.24;0;0;0;23
1963-2;-6.29;0;0;0;15
1963-3;1.2;0;0;0;2
1963-4;9.18;0;0;0;0
1963-5;11.93;0;0;0;0
1963-6;16.73;1;9;0;0
1963-7;18.39;0;18;0;0
1963-8;17.85;2;16;0;0
1963-9;15.12;0;2;0;0
1963-10;8.46;0;0;0;0
1963-11;6.37;0;0;0;0
1963-12;-5.91;0;0;0;24
1964-1;-10.41;0;0;0;29
1964-2;-0.78;0;0;0;3
1964-3;2.11;0;0;0;4
1964-4;9.39;0;0;0;0
1964-5;13.26;0;2;0;0
1964-6;17.43;0;16;0;0
1964-7;17.86;0;17;0;0
1964-8;16.66;0;11;0;0
1964-9;14;0;4;0;0
1964-10;7.24;0;0;0;0
1964-11;4.69;0;0;0;0
1964-12;-1.82;0;0;0;15
1965-1;-4.56;0;0;0;20
1965-2;-5.35;0;0;0;11
1965-3;2.82;0;0;0;0
1965-4;7.02;0;0;0;0
1965-5;11.6;0;1;0;0
1965-6;16.14;2;11;0;0
1965-7;17.05;0;14;0;0
1965-8;15.66;2;5;0;0
1965-9;13.74;0;0;0;0
1965-10;7.98;0;0;0;0
1965-11;1.19;0;0;0;6
1965-12;-3.19;0;0;0;20
1966-1;-6.11;0;0;0;21
1966-2;2.64;0;0;0;0
1966-3;3.67;0;0;0;0
1966-4;9.91;0;0;0;0
1966-5;12.89;0;2;0;0
1966-6;17.22;0;11;0;0
1966-7;16.64;0;7;0;0
1966-8;16.17;2;8;0;0
1966-9;14.81;0;7;0;0
1966-10;12.18;0;0;0;0
1966-11;1.04;0;0;0;5
1966-12;-3.72;0;0;0;12
1967-1;-5.38;0;0;0;18
1967-2;-2.09;0;0;0;10
1967-3;5.24;0;0;0;0
1967-4;7.2;0;0;0;0
1967-5;13.2;0;1;0;0
1967-6;15.61;4;10;0;0
1967-7;19.77;4;20;0;0
1967-8;17.63;0;10;0;0
1967-9;14.6;0;2;0;0
1967-10;9.95;0;0;0;0
1967-11;3.67;0;0;0;0
1967-12;-3.71;0;0;0;17
1968-1;-8.63;0;0;0;23
1968-2;0.07;0;0;0;0
1968-3;4.68;0;0;0;0
1968-4;10.11;0;3;0;0
1968-5;13.07;0;3;0;0
1968-6;15.78;0;7;0;0
1968-7;17.05;4;12;0;0
1968-8;16.59;0;5;0;0
1968-9;13.69;0;0;0;0
1968-10;9.7;0;0;0;0
1968-11;3.41;0;0;0;3
1968-12;-5.82;0;0;0;27
1969-1;-4.18;0;0;0;21
1969-2;-4.05;0;0;0;15
1969-3;1.71;0;0;0;0
1969-4;7.44;0;2;0;0
1969-5;15.03;2;11;0;0
1969-6;15.16;0;7;0;0
1969-7;17.88;2;19;0;0
1969-8;16.46;0;9;0;0
1969-9;14.49;0;2;0;0
1969-10;8.77;0;0;0;0
1969-11;4;0;0;0;0
1969-12;-6.45;0;0;0;28
1970-1;-3.52;0;0;0;16
1970-2;-2.52;0;0;0;6
1970-3;0.61;0;0;0;1
1970-4;6.68;0;0;0;0
1970-5;10.89;0;0;0;0
1970-6;17.2;1;14;0;0
1970-7;17.36;1;16;0;0
1970-8;18.29;2;13;0;0
1970-9;14.68;0;5;0;0
1970-10;7.64;0;0;0;0
1970-11;4.39;0;0;0;1
1970-12;-3.49;0;0;0;20
1971-1;-5.04;0;0;0;18
1971-2;-0.73;0;0;0;3
1971-3;0.7;0;0;0;8
1971-4;9.66;0;0;0;0
1971-5;14.22;0;6;0;0
1971-6;15.59;0;5;0;0
1971-7;18.19;4;19;0;0
1971-8;19.05;5;18;0;0
1971-9;11.54;0;0;0;0
1971-10;7.78;0;0;0;0
1971-11;1.89;0;0;0;6
1971-12;-2.79;0;0;0;10
1972-1;-5.23;0;0;0;21
1972-2;0.58;0;0;0;5
1972-3;5.75;0;0;0;0
1972-4;8.62;0;0;0;0
1972-5;12.43;0;2;0;0
1972-6;16.47;0;12;0;0
1972-7;18.03;1;11;0;0
1972-8;17.05;2;12;0;0
1972-9;10.91;0;0;0;0
1972-10;7.2;0;0;0;0
1972-11;1.74;0;0;0;3
1972-12;-2.79;0;0;0;18
1973-1;-2.37;0;0;0;12
1973-2;-2.31;0;0;0;1
1973-3;2.17;0;0;0;0
1973-4;6.74;0;0;0;0
1973-5;14.22;0;6;0;0
1973-6;16.81;0;8;0;0
1973-7;17.61;0;12;0;0
1973-8;17.78;1;14;0;0
1973-9;14.88;0;9;0;0
1973-10;7.1;0;0;0;0
1973-11;1.01;0;0;0;3
1973-12;-3.23;0;0;0;16
1974-1;0.08;0;0;0;8
1974-2;3.32;0;0;0;0
1974-3;5.26;0;0;0;0
1974-4;7.05;0;0;0;0
1974-5;12.41;0;0;0;0
1974-6;14.84;0;4;0;0
1974-7;17.62;0;16;0;0
1974-8;18.68;6;15;0;0
1974-9;13.78;0;2;0;0
1974-10;5.19;0;0;0;0
1974-11;3.38;0;0;0;0
1974-12;-1;0;0;0;2
1975-1;1.16;0;0;0;0
1975-2;0.16;0;0;0;1
1975-3;4.41;0;0;0;0
1975-4;8.23;0;0;0;0
1975-5;13.88;0;5;0;0
1975-6;14.9;0;6;0;0
1975-7;18.27;1;20;0;0
1975-8;17.38;0;8;0;0
1975-9;16.44;0;3;0;0
1975-10;8.53;0;0;0;0
1975-11;2.18;0;0;0;2
1975-12;-1.91;0;0;0;12
1976-1;-0.82;0;0;0;6
1976-2;-0.44;0;0;0;2
1976-3;1.36;0;0;0;4
1976-4;8.01;0;0;0;0
1976-5;13.16;0;3;0;0
1976-6;16.85;0;15;0;0
1976-7;18.88;7;21;0;0
1976-8;15.25;0;1;0;0
1976-9;12.96;0;1;0;0
1976-10;9.93;0;0;0;0
1976-11;4.14;0;0;0;1
1976-12;-3.5;0;0;0;12
1977-1;-3.01;0;0;0;15
1977-2;1.48;0;0;0;0
1977-3;6.89;0;0;0;0
1977-4;7.26;0;1;0;0
1977-5;13.09;0;2;0;0
1977-6;16.67;2;11;0;0
1977-7;17.89;0;11;0;0
1977-8;16.63;0;7;0;0
1977-9;12.3;0;4;0;0
1977-10;10.18;0;0;0;0
1977-11;2.55;0;0;0;3
1977-12;-2.18;0;0;0;11
1978-1;-2.58;0;0;0;17
1978-2;-2.6;0;0;0;14
1978-3;5.24;0;0;0;0
1978-4;6.93;0;0;0;0
1978-5;11.28;0;0;0;0
1978-6;15.17;0;8;0;0
1978-7;16.29;0;8;0;0
1978-8;16.61;0;11;0;0
1978-9;13.57;0;2;0;0
1978-10;8.35;0;0;0;0
1978-11;-0.38;0;0;0;6
1978-12;-4.61;0;0;0;19
1979-1;-6.52;0;0;0;20
1979-2;-1.75;0;0;0;6
1979-3;4.31;0;0;0;0
1979-4;7.02;0;0;0;0
1979-5;12.72;0;12;0;0
1979-6;17.64;0;19;0;0
1979-7;16.93;0;10;0;0
1979-8;16.2;0;11;0;0
1979-9;14.29;0;8;0;0
1979-10;8.59;0;0;0;0
1979-11;2.42;0;0;0;0
1979-12;0.25;0;0;0;5
1980-1;-4.8;0;0;0;23
1980-2;0.57;0;0;0;0
1980-3;3.8;0;0;0;0
1980-4;6.14;0;0;0;0
1980-5;10.81;0;0;0;0
1980-6;15.28;1;4;0;0
1980-7;16.5;0;9;0;0
1980-8;18.5;2;17;0;0
1980-9;14.71;0;2;0;0
1980-10;7.88;0;0;0;0
1980-11;-0.64;0;0;0;6
1980-12;-5.29;0;0;0;24
1981-1;-8.78;0;0;0;20
1981-2;-3.23;0;0;0;3
1981-3;5.22;0;0;0;1
1981-4;9.05;0;0;0;0
1981-5;12.74;0;2;0;0
1981-6;16.6;2;13;0;0
1981-7;17.32;0;14;0;0
1981-8;17.64;4;16;0;0
1981-9;14.95;0;1;0;0
1981-10;9.75;0;0;0;0
1981-11;2.09;0;0;0;0
1981-12;-4.39;0;0;0;16
1982-1;-4.5;0;0;0;21
1982-2;-3.06;0;0;0;9
1982-3;2.96;0;0;0;0
1982-4;6.79;0;0;0;0
1982-5;13.42;0;3;0;0
1982-6;17.8;1;16;0;0
1982-7;19.21;0;19;0;0
1982-8;18.2;1;13;0;0
1982-9;16.82;0;4;0;0
1982-10;9.54;0;0;0;0
1982-11;4.04;0;0;0;0
1982-12;-0.08;0;0;0;6
1983-1;-2.55;0;0;0;15
1983-2;-4.1;0;0;0;7
1983-3;4.7;0;0;0;0
1983-4;9.87;0;0;0;0
1983-5;13.66;0;4;0;0
1983-6;16.3;0;11;0;0
1983-7;20.7;9;25;0;0
1983-8;17.95;1;14;0;0
1983-9;14.32;0;2;0;0
1983-10;8.51;0;0;0;0
1983-11;-0.32;0;0;0;7
1983-12;-1.95;0;0;0;9
1984-1;-4.25;0;0;0;17
1984-2;-1.65;0;0;0;9
1984-3;1.95;0;0;0;0
1984-4;6.99;0;0;0;0
1984-5;11.45;0;0;0;0
1984-6;15.78;0;8;0;0
1984-7;17.34;5;14;0;0
1984-8;17.17;1;7;0;0
1984-9;13.07;0;5;0;0
1984-10;9.73;0;0;0;0
1984-11;2.74;0;0;0;1
1984-12;-0.35;0;0;0;11
1985-1;-8.05;0;0;0;25
1985-2;-2.72;0;0;0;7
1985-3;3.06;0;0;0;0
1985-4;7.93;0;0;0;0
1985-5;13.49;0;4;0;0
1985-6;15.48;1;4;0;0
1985-7;19.56;3;16;0;0
1985-8;18.07;3;19;0;0
1985-9;15.39;0;9;0;0
1985-10;8.82;0;0;0;0
1985-11;0.04;0;0;0;9
1985-12;-2.2;0;0;0;15
1986-1;-5.2;0;0;0;21
