year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1948,9.948,624.4,13,35,0,54,8,3
1949,10.503,572.5,10,61,0,69,2,1
1950,9.894,769.3,10,40,0,84,16,15
1951,9.68,760.9,3,32,0,80,0,7
1952,9.624,652.4,9,42,2,86,2,6
1953,9.605,472.6,7,33,0,83,8,17
1954,9.396,645.7,3,23,0,73,19,15
1955,9.086,557.3,2,36,0,103,11,34
1956,8.211,764.1,0,14,0,89,28,34
1957,9.915,580.9,8,26,1,69,2,0
1958,9.707,684.3,4,35,0,77,1,14
1959,10.26,364.5,8,59,0,77,1,16
1960,9.898,710.2,1,23,0,48,9,13
1961,10.366,665.5,9,33,0,48,12,2
1962,8.633,590.8,2,22,0,72,12,26
1963,8.376,491.0,6,26,0,103,47,76
1964,9.765,506.1,15,52,1,69,15,20
1965,9.157,861.5,2,14,0,62,2,17
1966,10.182,861.1,5,35,0,48,12,15
1967,10.293,672.3,5,36,0,55,7,13
1968,9.595,677.9,5,27,0,78,8,26
1969,9.563,675.4,9,49,0,83,19,44
1970,9.536,678.6,2,40,0,85,17,52
1971,9.97,479.3,6,41,0,74,9,25
1972,9.255,595.3,5,22,0,71,8,7
1973,9.97,545.6,15,53,0,66,2,16
1974,10.325,632.3,5,36,0,39,0,1
1975,10.253,490.5,13,50,0,62,3,6
1976,10.327,481.4,21,65,0,68,8,29
1977,10.394,672.2,2,23,0,49,1,7
1978,9.568,564.4,3,23,0,65,7,30
1979,9.702,732.0,4,33,0,79,22,50
1980,9.574,666.7,2,27,0,62,9,14
1981,9.68,820.9,5,29,0,72,13,53
1982,9.802,733.4,13,55,0,61,9,22
1983,10.302,647.2,15,62,0,67,9,7
1984,9.768,884.3,9,27,1,42,0,6
1985,9.194,591.3,5,38,0,90,30,52
1986,9.918,768.3,8,44,0,59,18,39
1987,10.226,866.1,10,36,1,58,14,33
1988,11.863,690.5,5,40,1,13,0,10
1989,10.724,637.9,9,50,0,61,0,0
1990,10.875,698.2,14,44,1,38,0,1
1991,9.422,530.4,8,40,1,75,10,14
1992,10.473,643.7,9,53,0,54,2,3
1993,9.779,759.3,3,42,0,72,11,12
1994,11.201,649.7,19,46,0,44,2,4
1995,10.583,701.8,16,52,0,61,10,8
1996,8.673,509.5,6,31,0,94,26,23
1997,10.325,562.0,6,47,0,56,12,26
1998,10.684,720.8,12,40,0,57,4,7
1999,11.325,588.2,20,59,1,42,2,16
2000,11.336,701.0,9,41,0,32,0,5
2001,10.781,681.0,12,50,0,60,2,12
2002,11.092,818.6,7,35,0,46,10,8
2003,11.008,497.0,25,76,5,76,8,13
2004,10.221,743.9,6,40,0,69,5,9
2005,10.489,665.4,16,52,0,61,9,18
2006,10.82,503.7,21,64,0,77,5,9
2007,11.079,662.6,8,48,0,46,1,0
2008,10.3,612.5,8,42,0,73,1,5
2009,10.501,601.4,8,46,0,74,11,16
2010,9.39,641.3,16,49,1,97,28,67
2011,11.063,537.9,10,61,0,67,3,8
2012,10.419,639.5,10,50,0,61,12,4
2013,9.992,684.5,14,49,0,94,14,25
2014,11.573,719.7,10,39,0,45,1,1
2015,11.099,652.7,20,52,1,54,0,2
2016,9.864,579.1,14,50,0,82,15,0
2017,8.623,391.6,3,18,0,53,7,3
2018,11.52,475.6,23,94,1,74,6,6
2019,11.225,593.1,21,64,1,62,2,4
2020,11.193,450.7,20,59,2,55,5,0
2021,7.309,549.1,4,22,0,100,45,4
2022,11.967,627.7,26,77,0,47,5,4
2023,12.202,714.1,17,83,0,45,1,3
2024,4.445,93.7,0,0,0,17,4,7
