year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1948,11.141,574.5,13,35,0,26,7,3
1949,11.687,477.7,10,61,0,45,2,1
1950,11.377,592.0,10,40,0,52,6,2
1951,10.466,667.8,3,32,0,63,0,7
1952,11.017,503.9,9,42,2,55,1,5
1953,10.572,427.5,7,33,0,68,7,17
1954,10.16,547.6,3,23,0,55,19,15
1955,9.949,481.3,2,36,0,77,11,33
1956,8.952,694.0,0,14,0,69,23,34
1957,11.03,505.4,8,26,1,44,1,0
1958,10.674,600.6,4,35,0,65,1,14
1959,11.408,282.6,8,59,0,59,1,16
1960,10.775,602.6,1,23,0,34,8,9
1961,11.732,567.9,9,33,0,25,4,2
1962,10.068,485.8,2,22,0,44,4,19
1963,9.356,411.1,6,26,0,72,35,63
1964,10.84,387.1,15,52,1,45,10,12
1965,10.161,696.4,2,14,0,44,1,10
1966,11.464,689.5,5,35,0,28,12,13
1967,11.645,553.3,5,36,0,33,4,8
1968,11.033,629.3,5,27,0,51,3,18
1969,10.963,582.7,9,49,0,48,6,22
1970,10.495,603.7,2,40,0,66,9,42
1971,10.911,381.3,6,41,0,55,9,25
1972,10.272,518.4,5,22,0,46,5,3
1973,11.2,438.0,15,53,0,43,1,5
1974,10.951,485.3,5,36,0,32,0,0
1975,11.549,417.7,13,50,0,43,0,2
1976,11.654,390.1,21,65,0,44,5,17
1977,11.4,510.1,2,23,0,33,0,6
1978,10.679,514.7,3,23,0,37,4,20
1979,10.44,557.4,4,33,0,63,22,49
1980,10.645,552.8,2,27,0,36,6,4
1981,10.995,649.6,5,29,0,44,4,30
1982,10.625,628.6,13,55,0,51,9,22
1983,11.599,553.7,15,62,0,42,6,7
1984,10.586,809.5,9,27,1,33,0,6
1985,10.138,514.3,5,38,0,64,25,39
1986,10.408,686.0,8,44,0,52,18,34
1987,10.994,765.9,10,36,1,50,13,31
1988,12.35,600.2,5,40,1,11,0,10
1989,11.976,526.8,9,50,0,34,0,0
1990,12.169,552.4,14,44,1,21,0,0
1991,10.59,400.2,8,40,1,52,9,14
1992,11.529,552.7,9,53,0,39,2,3
1993,11.037,594.6,3,42,0,50,5,6
1994,11.87,557.7,19,46,0,33,2,4
1995,12.134,612.0,16,52,0,30,5,6
1996,9.885,416.7,6,31,0,66,16,20
1997,11.353,454.0,6,47,0,39,12,23
1998,12.132,635.7,12,40,0,32,1,1
1999,12.586,454.8,20,59,1,29,2,14
2000,12.302,627.6,9,41,0,19,0,3
2001,12.199,543.2,12,50,0,37,0,6
2002,12.11,691.9,7,35,0,37,6,8
2003,12.011,426.4,25,76,5,61,8,12
2004,11.574,658.5,6,40,0,39,1,9
2005,11.684,587.1,16,52,0,41,5,12
2006,11.571,441.2,21,64,0,62,5,9
2007,12.468,561.1,8,48,0,22,0,0
2008,11.59,547.0,8,42,0,42,0,5
2009,11.409,488.6,8,46,0,55,9,12
2010,10.762,541.2,16,49,1,63,17,37
2011,12.107,416.2,10,61,0,49,3,8
2012,11.45,529.7,10,50,0,41,12,1
2013,10.919,599.7,14,49,0,68,14,25
2014,12.697,613.0,10,39,0,34,0,0
2015,11.583,570.0,20,52,1,45,0,2
2016,11.046,505.8,14,50,0,56,14,0
2017,9.422,280.2,3,18,0,42,7,3
2018,12.703,380.6,23,94,1,49,6,5
2019,12.431,501.2,21,64,1,38,2,4
2020,12.301,363.4,20,59,2,36,5,0
2021,9.364,485.8,4,22,0,45,5,4
2022,13.135,531.0,26,77,0,32,0,2
2023,13.212,577.0,17,83,0,35,0,3
2024,13.257,761.8,13,62,0,22,4,7
