year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1946,6.592,904.4,1,20,0,139,35,70
1947,7.218,798.8,14,46,0,139,51,104
1948,7.219,806.9,0,18,0,129,23,40
1949,7.261,630.4,2,33,0,141,27,80
1950,6.867,922.7,2,31,0,146,40,90
1951,6.903,895.0,0,19,0,149,16,82
1952,6.369,961.5,8,33,0,151,48,128
1953,7.022,618.0,0,23,0,150,43,78
1954,6.305,1001.5,0,12,0,140,36,76
1955,6.282,913.6,1,7,0,147,44,59
1956,5.435,954.4,0,8,0,148,59,70
1957,6.938,744.3,5,16,0,129,22,38
1958,6.763,988.1,0,21,0,132,36,75
1959,7.412,708.4,1,21,0,137,27,42
1960,6.864,926.9,0,8,0,116,33,62
1961,7.53,825.7,0,27,0,106,28,59
1962,5.565,833.8,3,22,0,154,52,109
1963,5.52,920.6,1,14,0,139,69,99
1964,6.534,814.5,9,35,0,132,49,98
1965,5.785,1228.2,1,10,0,142,43,110
1966,6.896,1036.2,2,15,0,120,32,77
1967,6.846,903.8,2,20,0,140,33,78
1968,6.268,1135.0,0,12,0,149,47,104
1969,6.084,896.6,0,21,0,140,55,125
1970,6.195,965.0,1,22,0,141,47,124
1971,6.403,851.9,1,23,0,152,30,115
1972,5.983,786.0,1,20,0,152,30,84
1973,6.06,1059.8,0,23,0,162,47,143
1974,6.932,1013.7,2,13,0,118,12,88
1975,6.902,983.5,1,25,0,132,25,87
1976,6.673,765.4,4,33,0,139,38,90
1977,7.138,989.7,0,10,0,120,30,79
1978,5.97,1064.1,0,12,0,133,47,105
1979,6.43,1027.0,0,19,0,145,42,112
1980,5.772,962.2,1,13,0,147,42,101
1981,6.57,1119.5,0,22,0,131,48,119
1982,7.119,949.4,0,25,0,132,23,106
1983,7.422,895.0,8,36,0,116,37,89
1984,6.131,905.2,4,14,0,149,33,101
1985,6.115,862.1,3,24,0,149,55,93
1986,6.536,1195.6,0,27,0,129,47,100
1987,6.273,1114.8,0,21,0,126,55,95
1988,7.457,1157.4,1,17,0,106,19,85
1989,7.715,722.3,1,17,0,106,12,11
1990,7.584,906.0,1,23,0,104,30,68
1991,6.679,737.1,1,20,0,127,47,65
1992,7.679,941.6,5,28,0,123,19,45
1993,6.999,902.0,1,22,0,112,40,66
1994,8.378,1058.8,2,33,0,85,20,50
1995,7.203,1073.2,2,20,0,125,31,77
1996,5.756,854.7,0,11,0,142,59,104
1997,7.502,707.7,0,19,0,122,28,63
1998,7.47,941.8,5,24,0,111,40,81
1999,7.525,1116.4,0,17,0,115,35,97
2000,8.189,946.5,0,22,0,92,18,60
2001,7.496,1086.8,2,25,0,112,27,72
2002,7.915,1196.1,2,21,0,81,22,33
2003,7.982,691.0,16,58,0,136,37,78
2004,7.081,820.5,0,25,0,130,42,99
2005,7.099,886.7,2,31,0,127,49,113
2006,7.732,825.5,6,34,0,123,38,98
2007,8.057,1036.0,2,20,0,101,16,69
2008,7.63,831.4,0,22,0,126,20,58
2009,7.466,1078.2,1,22,0,128,33,107
2010,6.444,976.7,4,24,0,133,65,114
2011,8.216,810.1,3,25,0,113,24,57
2012,7.631,939.7,3,31,0,111,34,81
2013,7.036,976.0,6,30,0,131,45,88
2014,8.645,864.3,4,14,0,87,6,24
2015,8.374,708.2,17,42,0,122,22,72
2016,7.837,852.9,5,33,0,123,21,42
2017,7.843,1025.2,2,37,0,123,34,76
2018,8.899,739.7,8,48,0,101,27,54
2019,8.451,922.9,8,37,0,103,11,58
2020,8.65,759.6,3,31,0,114,12,41
2021,7.389,994.0,0,18,0,134,29,67
2022,9.099,840.5,9,49,0,105,17,59
2023,9.241,982.3,8,44,0,89,20,52
2024,3.435,165.6,0,0,0,39,7,18
