year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1946,8.149,859.3,1,20,0,87,21,48
1947,8.401,525.2,14,46,0,96,39,66
1948,8.634,737.9,0,18,0,79,13,25
1949,8.431,488.0,2,33,0,101,21,68
1950,8.473,767.3,2,31,0,100,18,51
1951,7.878,753.5,0,19,0,110,11,63
1952,7.921,720.7,8,33,0,99,28,79
1953,8.152,577.0,0,23,0,102,34,69
1954,7.158,857.9,0,12,0,105,32,65
1955,7.254,811.1,1,7,0,106,36,47
1956,6.524,865.0,0,8,0,108,39,52
1957,8.181,670.8,5,16,0,81,12,35
1958,7.835,876.4,0,21,0,100,29,72
1959,8.747,624.6,1,21,0,91,18,39
1960,7.919,822.2,0,8,0,81,16,40
1961,8.952,720.6,0,27,0,69,12,42
1962,7.18,710.3,3,22,0,102,31,66
1963,6.571,817.8,1,14,0,101,49,80
1964,7.744,665.5,9,35,0,91,31,65
1965,6.742,1006.3,1,10,0,103,34,83
1966,8.321,881.0,2,15,0,71,18,36
1967,8.359,798.3,2,20,0,87,18,55
1968,7.717,1061.4,0,12,0,100,20,82
1969,7.644,746.3,0,21,0,92,27,88
1970,7.29,865.4,1,22,0,101,32,104
1971,7.536,740.3,1,23,0,106,24,83
1972,7.316,616.2,1,20,0,105,15,42
1973,7.384,882.6,0,23,0,113,29,107
1974,7.925,763.2,2,13,0,86,9,55
1975,8.353,873.3,1,25,0,88,7,57
1976,8.152,618.0,4,33,0,96,20,55
1977,8.294,811.5,0,10,0,79,19,53
1978,7.15,970.7,0,12,0,89,30,80
1979,7.362,763.0,0,19,0,104,33,82
1980,7.201,871.3,1,13,0,97,21,60
1981,7.867,859.8,0,22,0,86,32,74
1982,8.109,789.1,0,25,0,97,17,87
1983,8.975,770.8,8,36,0,73,19,65
1984,6.991,802.5,4,14,0,105,26,89
1985,7.304,729.9,3,24,0,107,34,66
1986,7.501,1046.3,0,27,0,91,39,85
1987,7.21,974.2,0,21,0,90,44,79
1988,8.743,948.7,1,17,0,69,12,57
1989,9.083,624.5,1,17,0,65,2,10
1990,9.14,739.6,1,23,0,63,6,25
1991,8.057,542.0,1,20,0,80,32,45
1992,8.903,763.1,5,28,0,87,11,42
1993,8.404,775.4,1,22,0,68,20,33
1994,9.277,954.0,2,33,0,63,14,41
1995,8.737,925.7,2,20,0,78,13,46
1996,7.081,712.7,0,11,0,97,41,62
1997,8.725,550.3,0,19,0,82,18,39
1998,9.14,754.8,5,24,0,61,15,40
1999,9.017,911.6,0,17,0,72,17,60
2000,9.282,838.0,0,22,0,67,13,52
2001,9.136,900.1,2,25,0,67,9,42
2002,8.943,977.7,2,21,0,62,14,33
2003,9.258,601.4,16,58,0,100,29,62
2004,8.496,727.9,0,25,0,84,25,79
2005,8.544,782.8,2,31,0,80,30,71
2006,8.589,757.5,6,34,0,89,36,95
2007,9.711,857.5,2,20,0,61,5,28
2008,9.04,726.3,0,22,0,83,8,26
2009,8.657,898.8,1,22,0,91,24,82
2010,7.778,767.7,4,24,0,90,41,73
2011,9.404,638.4,3,25,0,73,21,38
2012,8.856,738.5,3,31,0,79,22,57
2013,8.165,857.3,6,30,0,88,38,68
2014,9.816,753.6,4,14,0,61,2,17
2015,9.177,612.4,17,42,0,92,20,63
2016,9.193,780.2,5,33,0,78,10,38
2017,9.248,846.6,2,37,0,78,24,44
2018,10.204,614.7,8,48,0,70,22,41
2019,9.66,827.4,8,37,0,72,11,55
2020,9.914,683.3,3,31,0,76,2,20
2021,8.577,891.2,0,18,0,91,23,53
2022,10.43,722.5,9,49,0,72,5,45
2023,10.546,693.1,8,44,0,61,16,33
2024,10.762,873.5,6,39,0,48,7,24
