endDate;heatDays;summerDays;tropicalNights;iceDays
1951-08-02;3;33;0;13
1952-08-02;15;42;0;38
1953-08-02;2;31;0;27
1954-08-02;0;20;0;43
1955-08-02;3;24;0;21
1956-08-02;0;24;0;31
1957-08-02;9;24;0;12
1958-08-02;4;39;0;24
1959-08-02;0;30;0;17
1960-08-02;1;26;0;27
1961-08-02;5;24;0;20
1962-08-02;2;20;0;21
1963-08-02;7;31;0;40
1964-08-02;4;39;0;34
1965-08-02;3;27;0;27
1966-08-02;2;24;0;20
1967-08-02;11;35;0;23
1968-08-02;6;26;0;29
1969-08-02;5;37;0;31
1970-08-02;5;34;0;26
1971-08-02;5;31;0;28
1972-08-02;1;34;0;25
1973-08-02;0;31;0;17
1974-08-02;0;26;0;7
1975-08-02;1;34;0;1
1976-08-02;8;43;0;14
1977-08-02;2;27;0;12
1978-08-02;0;21;0;20
1979-08-02;1;43;0;20
1980-08-02;2;16;0;21
1981-08-02;8;37;0;21
1982-08-02;3;44;0;24
1983-08-02;13;45;0;19
1984-08-02;6;26;0;21
1985-08-02;2;30;0;31
1986-08-02;4;42;0;37
1987-08-02;4;33;0;40
1988-08-02;9;30;0;12
1989-08-02;0;14;0;12
1990-08-02;3;28;0;10
1991-08-02;5;37;0;25
1992-08-02;9;38;1;9
1993-08-02;6;45;0;14
1994-08-02;20;53;0;11
1995-08-02;12;42;1;14
1996-08-02;6;41;0;27
1997-08-02;0;40;0;18
1998-08-02;11;45;0;2
1999-08-02;6;35;0;28
2000-08-02;6;42;0;22
2001-08-02;11;45;0;8
2002-08-02;12;46;0;18
2003-08-02;22;67;0;24
2004-08-02;7;32;0;13
2005-08-02;15;48;2;15
2006-08-02;27;52;0;32
2007-08-02;19;57;0;1
2008-08-02;11;49;0;7
2009-08-02;12;50;0;18
2010-08-02;21;51;1;31
2011-08-02;9;48;0;20
2012-08-02;20;56;1;19
2013-08-02;16;48;1;17
2014-08-02;8;40;0;5
2015-08-02;20;50;2;9
2016-08-02;9;44;0;13
2017-08-02;20;56;0;22
2018-08-02;10;54;0;8
2019-08-02;25;51;2;8
2020-08-02;9;41;0;0
2021-08-02;19;52;0;14
2022-08-02;25;68;0;15
2023-08-02;12;42;0;7
