endDate;heatDays;summerDays;tropicalNights;iceDays
1929-07-06;null;null;null;null
1930-07-06;null;null;null;null
1931-07-06;0;1;0;62
1932-07-06;0;0;0;61
1933-07-06;0;0;0;57
1934-07-06;0;0;0;48
1935-07-06;0;0;0;73
1936-07-06;0;0;0;36
1937-07-06;0;0;0;46
1938-07-06;0;0;0;65
1939-07-06;0;0;0;49
1940-07-06;0;0;0;58
1941-07-06;0;0;0;59
1942-07-06;0;0;0;61
1943-07-06;0;0;0;40
1944-07-06;0;0;0;79
1945-07-06;null;null;null;null
1946-07-06;null;null;null;null
1947-07-06;0;1;0;50
1948-07-06;0;0;0;38
1949-07-06;0;0;0;47
1950-07-06;0;2;0;51
1951-07-06;0;0;0;49
1952-07-06;0;2;0;72
1953-07-06;0;0;0;62
1954-07-06;0;0;0;62
1955-07-06;0;0;0;64
1956-07-06;0;0;0;72
1957-07-06;0;1;0;48
1958-07-06;0;0;0;67
1959-07-06;0;0;0;35
1960-07-06;0;0;0;54
1961-07-06;0;0;0;37
1962-07-06;0;0;0;72
1963-07-06;0;1;0;63
1964-07-06;0;0;0;52
1965-07-06;0;0;0;73
1966-07-06;0;0;0;51
1967-07-06;0;0;0;67
1968-07-06;0;0;0;56
1969-07-06;0;0;0;64
1970-07-06;0;0;0;80
1971-07-06;0;0;0;49
1972-07-06;0;0;0;30
1973-07-06;0;0;0;74
1974-07-06;0;0;0;36
1975-07-06;0;0;0;43
1976-07-06;0;0;0;51
1977-07-06;0;0;0;44
1978-07-06;0;0;0;56
1979-07-06;0;0;0;55
1980-07-06;0;1;0;61
1981-07-06;0;0;0;63
1982-07-06;0;0;0;61
1983-07-06;0;0;0;50
1984-07-06;0;0;0;72
1985-07-06;0;0;0;60
1986-07-06;0;0;0;60
1987-07-06;0;0;0;74
1988-07-06;0;0;0;47
1989-07-06;0;0;0;26
1990-07-06;0;0;0;23
1991-07-06;0;0;0;42
1992-07-06;0;0;0;41
1993-07-06;0;0;0;44
1994-07-06;0;0;0;40
1995-07-06;0;0;0;51
1996-07-06;0;0;0;55
1997-07-06;0;0;0;38
1998-07-06;0;0;0;42
1999-07-06;0;0;0;45
2000-07-06;0;0;0;43
2001-07-06;0;0;0;43
2002-07-06;0;0;0;34
2003-07-06;0;0;0;56
2004-07-06;0;0;0;65
2005-07-06;0;0;0;59
2006-07-06;0;0;0;61
2007-07-06;0;0;0;30
2008-07-06;0;0;0;30
2009-07-06;0;0;0;59
2010-07-06;0;0;0;63
2011-07-06;0;0;0;37
2012-07-06;0;0;0;57
2013-07-06;0;1;0;60
2014-07-06;0;0;0;26
2015-07-06;0;0;0;46
2016-07-06;0;0;0;48
2017-07-06;0;0;0;39
2018-07-06;0;0;0;42
2019-07-06;0;3;0;51
2020-07-06;0;0;0;22
2021-07-06;0;0;0;51
2022-07-06;0;1;0;43
2023-07-06;0;1;0;49
