month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1925-1;-0.29;0;0;0;4
1925-2;3.45;0;0;0;0
1925-3;1.93;0;0;0;5
1925-4;9.42;0;0;0;0
1925-5;null;null;null;null;null
1925-6;null;null;null;null;null
1925-7;null;null;null;null;null
1925-8;null;null;null;null;null
1925-9;null;null;null;null;null
1925-10;null;null;null;null;null
1925-11;null;null;null;null;null
1925-12;null;null;null;null;null
1926-1;null;null;null;null;null
1926-2;3.87;0;0;0;0
1926-3;4.68;0;0;0;0
1926-4;9.77;0;1;0;0
1926-5;12.58;0;3;0;0
1926-6;14.51;0;1;0;0
1926-7;17.6;1;8;0;0
1926-8;16.51;0;8;0;0
1926-9;15.26;0;5;0;0
1926-10;9.13;0;0;0;0
1926-11;7.02;0;0;0;0
1926-12;-0.18;0;0;0;8
1927-1;0.88;0;0;0;0
1927-2;-0.43;0;0;0;5
1927-3;5.66;0;0;0;0
1927-4;8.82;0;0;0;0
1927-5;12.91;0;1;0;0
1927-6;17.23;2;11;0;0
1927-7;18.73;1;15;0;0
1927-8;17.65;0;10;0;0
1927-9;14.36;0;1;0;0
1927-10;7.95;0;0;0;0
1927-11;3.96;0;0;0;3
1927-12;-3.76;0;0;0;17
1928-1;0.83;0;0;0;3
1928-2;1.65;0;0;0;1
1928-3;3.46;0;0;0;1
1928-4;8.9;0;1;0;0
1928-5;10.44;0;0;0;0
1928-6;15.82;1;8;0;0
1928-7;20.12;7;19;0;0
1928-8;18.37;2;12;0;0
1928-9;13.7;0;4;0;0
1928-10;9.38;0;0;0;0
1928-11;6.66;0;0;0;0
1928-12;-2.49;0;0;0;14
1929-1;-5.77;0;0;0;26
1929-2;-10.56;0;0;0;22
1929-3;1.76;0;0;0;3
1929-4;5.71;0;0;0;0
1929-5;14.06;0;6;0;0
1929-6;16.24;0;3;0;0
1929-7;18.49;4;14;0;0
1929-8;17.84;0;14;0;0
1929-9;15.18;0;8;0;0
1929-10;10.12;0;0;0;0
1929-11;4.67;0;0;0;0
1929-12;2.16;0;0;0;4
1930-1;-0.61;0;0;0;10
1930-2;-3.13;0;0;0;6
1930-3;5.61;0;0;0;0
1930-4;9.1;0;0;0;0
1930-5;12.56;0;3;0;0
1930-6;18.73;1;21;0;0
1930-7;17.9;2;13;0;0
1930-8;16.55;0;8;0;0
1930-9;14.21;0;1;0;0
1930-10;8.55;0;0;0;0
1930-11;5.51;0;0;0;0
1930-12;-0.98;0;0;0;10
1931-1;-0.81;0;0;0;8
1931-2;-0.91;0;0;0;5
1931-3;0.19;0;0;0;4
1931-4;6.32;0;0;0;0
1931-5;16.03;2;10;0;0
1931-6;18.63;4;17;0;0
1931-7;18.49;3;14;0;0
1931-8;16.75;1;9;0;0
1931-9;10.68;0;2;0;0
1931-10;7.45;0;0;0;0
1931-11;3.34;0;0;0;0
1931-12;-1.74;0;0;0;12
1932-1;-0.29;0;0;0;9
1932-2;-4.31;0;0;0;15
1932-3;0.32;0;0;0;1
1932-4;8.03;0;0;0;0
1932-5;13.33;0;3;0;0
1932-6;14.97;0;6;0;0
1932-7;null;null;null;null;null
1932-8;19.26;2;18;0;0
1932-9;17.36;0;9;0;0
1932-10;9.5;0;0;0;0
1932-11;3.66;0;0;0;1
1932-12;-0.85;0;0;0;16
1933-1;-4.78;0;0;0;23
1933-2;0.03;0;0;0;6
1933-3;4.05;0;0;0;0
1933-4;7.5;0;0;0;0
1933-5;12.29;0;2;0;0
1933-6;14.44;0;1;0;0
1933-7;18.3;2;11;0;0
1933-8;17.35;2;11;0;0
1933-9;13.65;0;0;0;0
1933-10;8.85;0;0;0;0
1933-11;3.04;0;0;0;0
1933-12;-4.98;0;0;0;19
1934-1;-1.4;0;0;0;9
1934-2;-1.35;0;0;0;6
1934-3;5.57;0;0;0;0
1934-4;10.45;0;3;0;0
1934-5;14.56;0;3;0;0
1934-6;15.97;1;6;0;0
1934-7;18.9;1;16;0;0
1934-8;17.21;1;7;0;0
1934-9;15.49;0;0;0;0
1934-10;9.12;0;0;0;0
1934-11;4.23;0;0;0;0
1934-12;4.42;0;0;0;0
1935-1;-2.9;0;0;0;15
1935-2;0.95;0;0;0;5
1935-3;1.69;0;0;0;3
1935-4;8.12;0;0;0;0
1935-5;11.24;0;0;0;0
1935-6;17.99;6;13;0;0
1935-7;18.3;0;19;0;0
1935-8;16.99;1;10;0;0
1935-9;13.96;0;3;0;0
1935-10;9.72;0;0;0;0
1935-11;3.95;0;0;0;0
1935-12;-1.58;0;0;0;8
1936-1;0.79;0;0;0;3
1936-2;-0.16;0;0;0;7
1936-3;5.78;0;0;0;0
1936-4;8.89;0;0;0;0
1936-5;13.81;0;1;0;0
1936-6;16.48;1;12;0;0
1936-7;18.63;3;15;0;0
1936-8;16.2;0;4;0;0
1936-9;13.95;0;2;0;0
1936-10;5.6;0;0;0;0
1936-11;2.32;0;0;0;5
1936-12;-0.19;0;0;0;5
1937-1;-2.86;0;0;0;20
1937-2;1.24;0;0;0;2
1937-3;4.95;0;0;0;0
1937-4;8.43;0;0;0;0
1937-5;15.37;1;7;0;0
1937-6;17.99;2;15;0;0
1937-7;18.37;0;18;0;0
1937-8;17.49;0;11;0;0
1937-9;13.98;0;1;0;0
1937-10;9.54;0;0;0;0
1937-11;3.51;0;0;0;0
1937-12;-1.41;0;0;0;9
1938-1;0.32;0;0;0;8
1938-2;0.06;0;0;0;0
1938-3;6.57;0;0;0;0
1938-4;5.37;0;0;0;0
1938-5;11.64;0;2;0;0
1938-6;17.33;0;14;0;0
1938-7;18.22;2;13;0;0
