year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1953,8.73,464.1,1,21,1,87,44,50
1954,7.257,491.2,1,16,1,86,42,31
1955,7.191,582.4,1,11,0,115,49,60
1956,6.375,461.0,0,10,0,114,60,57
1957,8.204,510.9,7,20,4,77,22,25
1958,7.612,591.7,0,16,0,99,33,59
1959,9.314,419.2,3,35,1,68,23,16
1960,8.089,624.6,0,10,0,82,30,32
1961,8.74,603.8,0,25,0,75,25,20
1962,6.875,438.6,3,21,1,124,46,60
1963,6.865,527.3,4,14,0,102,77,80
1964,8.039,428.8,12,37,4,106,50,43
1965,7.095,813.0,0,8,0,103,39,77
1966,8.218,706.0,3,16,1,91,29,30
1967,8.438,581.5,4,22,4,88,29,30
1968,7.426,760.6,0,11,0,112,44,56
1969,7.386,709.6,1,18,1,120,59,99
1970,7.349,624.1,1,16,0,120,47,80
1971,8.432,411.6,2,27,2,93,27,58
1972,7.442,604.5,0,14,1,90,33,33
1973,7.838,530.4,2,29,2,116,36,56
1974,8.221,717.6,2,13,2,59,9,18
1975,5.806,185.2,0,0,0,37,13,10
1976,10.102,385.6,15,45,8,63,20,29
1983,8.561,591.2,7,46,6,97,32,43
1984,7.373,604.4,4,14,1,97,28,70
1985,7.26,451.3,2,18,0,100,56,72
1986,7.707,614.3,1,35,1,94,48,74
1987,7.058,692.9,1,15,0,100,53,81
1988,8.606,704.4,1,18,0,79,14,48
1989,9.274,559.8,2,21,1,66,15,3
1990,9.158,592.3,7,28,4,64,21,33
1991,8.241,445.0,4,35,4,88,38,40
1992,8.958,573.6,5,33,6,71,22,29
1993,8.241,580.4,1,29,0,89,40,34
1994,9.377,642.6,10,39,8,62,17,19
1995,8.545,770.8,4,36,5,98,27,46
1996,6.854,484.1,0,18,2,120,61,75
1997,8.816,548.4,0,29,3,85,30,49
1998,8.575,712.9,8,22,3,73,32,51
1999,9.072,743.3,1,31,1,79,30,59
2000,9.479,803.3,3,27,1,53,11,30
2001,8.765,725.4,8,36,5,93,27,42
2002,9.219,800.3,2,21,2,57,22,21
2003,9.615,480.2,19,62,13,93,29,48
2004,8.468,604.4,4,31,0,97,32,49
2005,8.868,499.3,11,44,4,99,47,66
2006,9.313,699.2,14,40,6,87,33,45
2007,9.46,709.7,4,31,2,56,12,14
2008,8.949,638.8,3,29,0,76,17,0
2009,8.949,652.3,1,23,0,83,29,12
2010,7.526,853.3,10,31,2,102,68,97
2011,9.582,514.4,2,22,2,70,26,21
2012,8.881,607.0,7,33,4,66,28,33
2013,8.167,711.6,8,34,6,101,39,56
2014,10.154,603.2,5,24,2,33,7,6
2015,9.889,459.7,20,51,7,68,18,32
2016,9.102,661.9,7,39,2,82,11,11
2017,9.473,583.4,11,45,4,70,29,39
2018,10.513,523.8,16,71,8,68,19,26
2019,10.018,651.6,19,49,7,64,13,22
2020,10.511,516.5,12,55,6,60,5,14
2021,8.83,681.9,4,26,1,82,24,37
2022,10.82,600.7,18,68,6,68,14,7
2023,10.427,644.4,8,56,7,63,14,18
2024,4.243,148.9,0,0,0,18,11,5
