year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,7.744,0.0,9,43,1,110,60,0
1948,8.974,0.0,8,23,0,82,15,0
1949,9.092,0.0,1,20,0,71,10,0
1950,8.386,0.0,1,21,0,94,29,0
1951,8.576,651.4,2,21,0,79,12,22
1952,7.626,567.1,2,17,0,106,18,37
1953,9.096,466.7,5,33,0,92,16,37
1954,7.59,651.9,2,11,0,102,38,39
1955,7.553,551.6,0,22,0,120,31,58
1956,6.93,598.2,0,10,0,100,38,38
1957,8.446,560.7,4,22,0,79,9,16
1958,7.94,629.9,0,12,0,101,22,42
1959,8.956,514.7,4,32,1,77,26,33
1960,8.153,737.3,0,9,0,82,21,35
1961,8.784,641.0,1,16,0,66,21,24
1962,7.201,603.8,0,3,0,89,35,45
1963,7.138,472.0,6,24,1,109,65,84
1964,7.855,494.6,4,24,0,98,34,49
1965,7.31,599.6,0,5,0,101,26,64
1966,8.226,625.7,2,23,0,83,33,50
1967,9.081,621.7,0,14,0,73,11,23
1968,8.237,612.5,3,26,0,86,27,42
1969,7.324,494.2,5,32,2,126,56,105
1970,7.468,620.2,0,23,0,108,42,94
1971,8.585,392.8,2,32,0,84,19,41
1972,7.785,483.6,2,23,0,77,27,35
1973,8.358,531.4,4,29,0,84,9,32
1974,8.818,584.4,2,12,0,50,1,5
1975,9.072,456.3,8,42,0,63,7,14
1976,8.053,469.3,6,30,2,100,28,51
1977,8.459,614.5,0,10,0,69,11,36
1978,8.053,562.0,0,21,0,78,23,36
1979,7.505,521.5,2,18,0,92,40,77
1980,7.337,798.3,0,6,0,114,31,53
1981,8.03,736.5,1,14,0,92,37,0
1982,8.455,486.2,3,29,0,80,33,0
1983,8.859,658.2,1,38,0,78,21,0
1984,7.806,537.7,0,9,0,93,27,0
1985,7.012,566.5,0,13,0,103,54,0
1986,7.498,679.4,2,22,1,84,42,0
1987,6.878,569.6,1,7,0,95,46,0
1988,8.926,584.6,0,12,0,65,8,0
1989,9.53,410.1,6,36,0,60,6,0
1990,9.633,562.2,2,23,0,38,5,0
1991,0.309,79.0,0,0,0,325,316,0
1992,5.923,299.5,1,26,0,131,91,0
1993,7.016,458.6,0,13,0,126,76,0
1994,8.281,470.6,12,26,2,108,77,0
1995,8.162,512.1,7,34,0,109,49,0
1996,6.6,365.8,2,23,0,140,78,0
1997,7.465,425.7,6,38,1,105,39,0
1998,6.991,534.1,1,16,0,95,53,0
1999,6.443,508.4,2,33,0,122,75,0
2000,7.058,467.6,4,19,0,78,43,0
2001,8.419,609.6,4,26,0,108,34,0
2002,9.517,748.0,6,41,0,76,22,0
2003,8.954,460.1,9,50,1,109,25,0
2004,9.21,579.6,1,27,0,79,19,0
2005,9.212,630.1,4,31,0,89,15,0
2006,9.6,508.6,14,42,0,79,23,0
2007,9.933,737.7,2,27,0,38,10,0
2008,9.677,593.4,8,26,0,50,4,1
2009,9.188,560.1,3,35,0,73,19,29
2010,7.747,634.7,11,35,2,109,63,87
2011,9.583,683.5,2,28,0,73,14,14
2012,8.908,502.0,4,26,0,77,27,32
2013,8.977,645.8,6,27,0,92,25,63
2014,10.391,542.1,4,33,0,42,18,9
2015,9.907,617.4,6,35,0,48,3,4
2016,9.628,526.1,5,36,0,78,14,9
2017,9.481,707.3,1,19,0,65,11,14
2018,10.317,453.1,19,63,3,69,11,22
2019,10.496,555.4,18,51,0,54,8,0
2020,10.446,570.5,12,36,0,32,0,0
2021,9.469,610.5,5,41,0,80,16,36
2022,10.305,495.2,14,43,0,58,10,14
2023,10.392,678.1,6,48,0,60,7,17
2024,3.179,115.3,0,0,0,19,7,11
