endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-30;null;null;null;null
1952-09-30;null;null;null;null
1953-09-30;null;null;null;null
1954-09-30;null;null;null;null
1955-09-30;null;null;null;null
1956-09-30;null;null;null;null
1957-09-30;null;null;null;null
1958-09-30;null;null;null;null
1959-09-30;null;null;null;null
1960-09-30;null;null;null;null
1961-09-30;null;null;null;null
1962-09-30;null;null;null;null
1963-09-30;null;null;null;null
1964-09-30;null;null;null;null
1965-09-30;null;null;null;null
1966-09-30;null;null;null;null
1967-09-30;null;null;null;null
1968-09-30;null;null;null;null
1969-09-30;null;null;null;null
1970-09-30;null;null;null;null
1971-09-30;null;null;null;null
1972-09-30;null;null;null;null
1973-09-30;0;21;0;32
1974-09-30;5;25;0;4
1975-09-30;2;22;0;10
1976-09-30;1;26;0;16
1977-09-30;1;17;0;13
1978-09-30;0;10;0;32
1979-09-30;0;14;0;27
1980-09-30;3;23;0;17
1981-09-30;0;22;0;34
1982-09-30;0;26;0;13
1983-09-30;6;34;0;17
1984-09-30;4;16;0;24
1985-09-30;2;28;0;27
1986-09-30;1;38;0;26
1987-09-30;0;30;0;37
1988-09-30;0;21;0;14
1989-09-30;0;14;0;1
1990-09-30;0;22;0;9
1991-09-30;1;27;0;17
1992-09-30;4;34;0;15
1993-09-30;2;26;0;24
1994-09-30;4;42;0;13
1995-09-30;3;22;0;18
1996-09-30;1;16;0;22
1997-09-30;0;17;0;7
1998-09-30;6;23;0;14
1999-09-30;1;22;0;24
2000-09-30;1;30;0;15
2001-09-30;3;33;0;15
2002-09-30;5;32;0;16
2003-09-30;16;65;0;27
2004-09-30;1;34;0;29
2005-09-30;4;38;0;33
2006-09-30;6;49;0;35
2007-09-30;5;31;0;5
2008-09-30;2;38;0;6
2009-09-30;3;34;0;22
2010-09-30;9;36;0;28
2011-09-30;8;37;0;13
2012-09-30;9;43;0;23
2013-09-30;12;37;0;24
2014-09-30;4;22;0;1
2015-09-30;19;56;0;17
2016-09-30;7;43;0;9
2017-09-30;7;52;0;15
2018-09-30;7;60;0;16
2019-09-30;13;50;0;14
2020-09-30;6;41;0;3
2021-09-30;6;34;0;23
2022-09-30;11;55;0;7
2023-09-30;13;56;0;10
2024-09-30;9;57;0;9
