year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1932,9.529,500.9,0,10,0,61,11,5
1933,9.583,432.2,0,5,0,70,60,0
1934,10.648,382.6,0,13,0,22,1,3
1935,9.589,524.8,0,6,1,42,6,13
1936,9.124,475.7,0,3,0,40,9,15
1937,9.614,541.0,1,7,0,65,26,22
1938,10.221,425.9,0,20,0,42,3,0
1939,9.859,544.8,0,14,0,47,3,12
1940,6.856,460.7,0,8,0,99,51,58
1941,7.748,454.4,7,17,2,95,35,62
1942,7.188,506.9,1,14,0,98,60,65
1943,10.369,358.9,0,11,0,36,11,23
1944,9.583,318.6,4,22,0,70,6,2
1945,-1.519,37.3,0,0,0,29,15,13
1946,13.783,368.4,2,10,0,2,0,0
1947,8.647,344.2,2,34,1,84,63,1
1948,9.982,524.3,4,13,0,43,12,8
1949,10.45,343.1,1,26,0,36,2,0
1950,9.909,569.3,0,20,0,41,15,9
1951,9.366,423.6,1,16,0,51,12,16
1952,8.998,540.0,0,9,0,61,5,18
1953,10.063,394.2,2,23,1,48,7,25
1954,8.355,457.3,1,7,0,79,25,53
1955,8.581,516.4,0,21,0,79,18,54
1956,7.788,518.4,0,4,0,78,27,44
1957,9.352,512.3,0,9,0,36,4,14
1958,8.556,554.7,0,6,0,76,15,41
1959,10.47,399.7,1,8,0,35,16,8
1960,8.887,693.4,0,3,0,57,19,48
1961,10.051,448.8,1,6,0,28,9,3
1962,8.349,449.8,0,1,0,49,12,21
1963,7.976,387.0,0,9,0,84,57,10
1964,8.831,341.3,2,8,0,70,23,8
1965,8.556,483.3,0,0,0,45,12,28
1966,8.741,497.7,0,8,0,63,35,47
1967,10.119,430.4,0,3,0,30,5,8
1968,9.41,561.3,0,2,0,43,15,0
1969,8.739,376.2,0,12,3,78,40,6
1970,5.484,392.3,0,5,0,89,43,91
1971,9.183,312.5,0,13,0,40,19,17
1972,8.843,390.5,0,5,0,45,21,11
1973,9.968,320.0,1,10,2,21,4,6
1974,9.31,485.6,1,2,0,20,2,3
1975,10.249,388.2,2,15,4,23,0,3
1976,9.107,326.1,1,13,0,61,19,12
1977,9.026,465.9,0,2,0,49,16,23
1978,8.633,426.9,0,12,0,53,19,30
1979,7.797,399.6,0,11,0,73,46,11
1980,8.099,516.2,0,2,0,75,27,12
1981,9.247,601.6,0,8,0,50,15,28
1982,9.414,343.6,1,21,0,52,30,24
1983,10.238,467.0,1,8,1,25,3,16
1984,9.15,441.8,0,4,0,43,7,10
1985,7.94,341.0,0,5,0,70,42,49
1986,-1.034,91.1,0,0,0,59,43,14
1996,9.638,39.6,0,0,0,0,0,0
1997,9.73,487.8,2,21,0,48,12,16
1998,9.924,650.3,0,2,0,26,3,3
1999,10.229,571.4,0,15,0,35,7,20
2000,10.403,450.4,3,8,0,19,3,7
2001,9.969,541.2,1,14,0,45,5,25
2002,10.821,639.1,1,18,0,26,2,10
2003,9.653,398.6,0,20,0,72,24,41
2004,9.618,518.8,0,9,0,49,11,14
2005,10.134,492.4,2,17,0,47,4,38
2006,10.289,528.6,1,19,3,68,14,37
2007,11.129,656.0,0,5,0,18,3,5
2008,10.902,502.0,0,8,0,17,2,2
2009,10.283,390.9,0,18,0,49,7,11
2010,9.092,601.7,2,17,2,67,35,57
2011,9.999,647.3,0,3,0,51,18,9
2012,9.837,433.2,0,8,0,32,15,13
2013,9.817,393.9,0,11,0,71,21,25
2014,11.385,457.0,0,21,1,22,11,10
2015,10.644,463.1,1,9,0,20,0,3
2016,11.011,400.6,1,18,0,35,7,4
2017,10.677,434.8,0,6,0,33,8,10
2018,11.411,361.0,6,35,4,46,12,19
2019,11.489,453.3,5,27,0,22,3,1
2020,11.737,511.0,0,19,0,5,0,0
2021,10.809,511.2,2,19,1,37,7,12
2022,11.606,358.1,6,25,0,16,0,0
2023,11.567,469.3,1,18,0,23,0,1
2024,11.855,537.2,3,20,0,21,1,0
