year,month,averageTemperature,totalPrecipitation,averageSnowCover
1932,1,2.129,33.8,14.0
1932,2,0.597,4.9,4.0
1932,3,0.81,6.1,0.0
1932,4,6.077,68.3,0.0
1932,5,10.755,91.5,0.0
1932,6,14.08,4.2,0.0
1932,7,18.632,55.8,0.0
1932,8,18.416,63.8,0.0
1932,9,14.393,82.2,0.0
1932,10,9.213,90.3,0.0
1932,11,5.253,18.0,0.0
1932,12,0.0,0.0,0.0
1933,1,0.0,0.0,0.0
1933,2,0.0,0.0,0.0
1933,3,3.365,31.6,0.0
1933,4,5.893,20.7,0.0
1933,5,10.797,21.5,0.0
1933,6,14.77,32.0,0.0
1933,7,18.052,114.3,0.0
1933,8,17.577,73.2,0.0
1933,9,14.75,52.2,0.0
1933,10,9.997,86.5,0.0
1933,11,4.56,31.7,0.0
1933,12,0.994,14.9,8.0
1934,1,1.406,34.6,0.0
1934,2,2.479,22.6,18.0
1934,3,4.071,41.6,0.0
1934,4,7.993,18.6,0.0
1934,5,12.245,24.0,0.0
1934,6,15.013,21.1,0.0
1934,7,18.19,27.1,0.0
1934,8,17.313,62.7,0.0
1934,9,16.3,61.7,0.0
1934,10,11.055,68.6,0.0
1934,11,6.29,20.4,0.0
1934,12,4.174,20.1,2.0
1935,1,0.297,28.5,11.0
1935,2,2.293,45.4,18.0
1935,3,2.406,39.8,15.0
1935,4,6.68,37.9,0.0
1935,5,9.387,29.4,0.0
1935,6,16.11,96.3,0.0
1935,7,17.387,33.1,0.0
1935,8,16.703,38.9,0.0
1935,9,14.223,93.5,0.0
1935,10,9.968,82.0,0.0
1935,11,5.017,27.7,0.0
1935,12,1.787,57.6,20.0
1936,1,2.565,36.2,2.0
1936,2,-0.666,35.8,125.0
1936,3,2.635,25.9,2.0
1936,4,5.187,43.4,0.0
1936,5,9.387,68.7,0.0
1936,6,15.323,18.9,0.0
1936,7,17.939,93.0,0.0
1936,8,16.929,53.2,0.0
1936,9,13.59,46.6,0.0
1936,10,7.948,54.0,0.0
1936,11,5.147,43.9,2.0
1936,12,2.406,14.1,0.0
1937,1,-2.068,26.4,2.0
1937,2,0.196,61.2,63.0
1937,3,1.139,98.5,72.0
1937,4,6.397,38.5,0.0
1937,5,12.352,75.5,0.0
1937,6,15.233,51.7,0.0
1937,7,17.929,68.8,0.0
