year,month,averageTemperature,totalPrecipitation,averageSnowCover
1859,1,2.91,0.0,0.0
1859,2,4.568,0.0,0.0
1859,3,6.384,0.0,0.0
1859,4,6.733,0.0,0.0
1859,5,11.423,0.0,0.0
1859,6,16.863,0.0,0.0
1859,7,18.352,0.0,0.0
1859,8,18.068,0.0,0.0
1859,9,14.253,0.0,0.0
1859,10,10.387,0.0,0.0
1859,11,4.263,0.0,0.0
1859,12,0.116,0.0,0.0
1860,1,2.152,0.0,0.0
1860,2,0.517,0.0,0.0
1860,3,2.277,0.0,0.0
1860,4,5.857,0.0,0.0
1860,5,10.952,0.0,0.0
1860,6,14.747,0.0,0.0
1860,7,15.129,0.0,0.0
1860,8,15.026,0.0,0.0
1860,10,9.642,0.0,0.0
1860,11,2.417,0.0,0.0
1860,12,-0.181,0.0,0.0
1861,1,-2.723,0.0,0.0
1861,2,2.596,0.0,0.0
1861,3,5.223,0.0,0.0
1861,4,6.097,0.0,0.0
1861,5,8.523,0.0,0.0
1861,6,14.937,0.0,0.0
1861,7,0.0,0.0,0.0
1861,8,17.432,0.0,0.0
1861,9,13.96,0.0,0.0
1861,10,10.877,0.0,0.0
1861,11,4.89,0.0,0.0
1861,12,2.981,0.0,0.0
1862,1,-0.561,0.0,0.0
1862,2,0.782,0.0,0.0
1862,3,3.697,0.0,0.0
1862,4,7.423,0.0,0.0
1862,5,16.8,0.0,0.0
1862,6,13.68,0.0,0.0
1862,7,14.968,0.0,0.0
1862,8,16.029,0.0,0.0
1862,9,14.4,0.0,0.0
1862,11,4.937,0.0,0.0
1862,12,3.084,0.0,0.0
1863,1,4.426,0.0,0.0
1863,2,4.796,0.0,0.0
1863,3,4.823,0.0,0.0
1863,4,7.893,0.0,0.0
1863,5,10.529,0.0,0.0
1863,6,14.67,0.0,0.0
1863,7,14.894,0.0,0.0
1863,8,16.313,0.0,0.0
1863,9,13.003,0.0,0.0
1863,10,11.077,0.0,0.0
1863,11,5.63,0.0,0.0
1863,12,5.403,0.0,0.0
1864,1,-3.026,0.0,0.0
