month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1986-1;-0.49;0;0;0;11
1986-2;-5.83;0;0;0;23
1986-3;3.25;0;0;0;2
1986-4;9.72;0;0;0;0
1986-5;15.98;0;11;0;0
1986-6;16.48;0;12;0;0
1986-7;18.22;3;15;0;0
1986-8;18.95;2;17;0;0
1986-9;14.32;0;4;0;0
1986-10;10.41;0;0;0;0
1986-11;3.78;0;0;0;0
1986-12;-0.36;0;0;0;10
1987-1;-5.09;0;0;0;22
1987-2;-1.25;0;0;0;7
1987-3;-1.21;0;0;0;12
1987-4;9.53;0;0;0;0
1987-5;11.5;0;1;0;0
1987-6;15.87;1;9;0;0
1987-7;19.35;2;16;0;0
1987-8;17.35;0;10;0;0
1987-9;17.44;1;12;0;0
1987-10;10.44;0;2;0;0
1987-11;4.1;0;0;0;0
1987-12;1.49;0;0;0;9
1988-1;1.73;0;0;0;6
1988-2;1.73;0;0;0;1
1988-3;2.89;0;0;0;2
1988-4;9.34;0;0;0;0
1988-5;15.05;0;3;0;0
1988-6;16.39;1;7;0;0
1988-7;19.63;5;17;0;0
1988-8;18.82;6;16;0;0
1988-9;14.48;0;1;0;0
1988-10;10.3;0;0;0;0
1988-11;1.31;0;0;0;3
1988-12;2.2;0;0;0;3
1989-1;0.39;0;0;0;10
1989-2;3.28;0;0;0;2
1989-3;8.12;0;0;0;0
1989-4;9.74;0;1;0;0
1989-5;13.51;0;2;0;0
1989-6;15.23;0;4;0;0
1989-7;19.11;2;15;0;0
1989-8;18.64;2;19;0;0
1989-9;14.95;0;4;0;0
1989-10;10.18;0;0;0;0
1989-11;1.7;0;0;0;4
1989-12;0.5;0;0;0;13
1990-1;-1.16;0;0;0;15
1990-2;4.96;0;0;0;0
1990-3;8.35;0;0;0;0
1990-4;8.28;0;0;0;0
1990-5;15.05;0;1;0;0
1990-6;16.61;1;10;0;0
1990-7;18;2;14;0;0
1990-8;19.62;6;21;0;0
1990-9;12.73;0;0;0;0
1990-10;9.9;0;0;0;0
1990-11;4.53;0;0;0;0
1990-12;-0.99;0;0;0;12
1991-1;0.56;0;0;0;9
1991-2;-3.28;0;0;0;14
1991-3;6.97;0;0;0;0
1991-4;7.97;0;0;0;0
1991-5;10.15;0;0;0;0
1991-6;15.92;0;8;0;0
1991-7;19.64;2;17;1;0
1991-8;18.83;3;14;0;0
1991-9;16.16;0;5;0;0
1991-10;8.54;0;0;0;0
1991-11;3.07;0;0;0;0
1991-12;-2.21;0;0;0;12
1992-1;0.34;0;0;0;7
1992-2;2.4;0;0;0;4
1992-3;5.4;0;0;0;0
1992-4;8.82;0;1;0;0
1992-5;14.88;0;4;0;0
1992-6;17.43;0;8;0;0
1992-7;20.06;4;20;0;0
1992-8;22.44;16;25;1;0
1992-9;14.94;0;1;0;0
1992-10;7.95;0;0;0;0
1992-11;5.16;0;0;0;0
1992-12;-0.86;0;0;0;12
1993-1;1.74;0;0;0;8
1993-2;-2.65;0;0;0;12
1993-3;3.21;0;0;0;2
1993-4;10.64;0;3;0;0
1993-5;16.3;1;10;0;0
1993-6;17.15;2;11;0;0
1993-7;17.62;0;13;0;0
1993-8;18.58;7;16;0;0
1993-9;14.04;0;3;0;0
1993-10;9.25;0;0;0;0
1993-11;0.84;0;0;0;13
1993-12;2.21;0;0;0;5
1994-1;2.89;0;0;0;6
1994-2;0.55;0;0;0;8
1994-3;8.11;0;0;0;0
1994-4;8.64;0;0;0;0
1994-5;13.97;0;3;0;0
1994-6;17.28;4;11;0;0
1994-7;21.96;12;26;0;0
1994-8;20.37;7;18;0;0
1994-9;15.93;0;3;0;0
1994-10;8.13;0;0;0;0
1994-11;7.39;0;0;0;0
1994-12;1.68;0;0;0;9
1995-1;-1.18;0;0;0;17
1995-2;5.3;0;0;0;0
1995-3;3.91;0;0;0;0
1995-4;10.1;0;2;0;0
1995-5;13.77;0;5;0;0
1995-6;15.4;0;5;0;0
1995-7;21.68;11;25;0;0
1995-8;18.53;3;15;0;0
1995-9;13.6;0;0;0;0
