year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,9.051,823.6,3,21,0,64,3,7
1952,8.186,909.3,5,26,0,96,11,67
1953,9.34,578.2,6,27,0,70,16,39
1954,8.693,882.0,3,20,0,72,21,16
1955,8.209,727.7,1,21,0,99,22,68
1956,7.708,873.7,0,15,0,86,34,40
1957,9.363,899.5,8,26,0,60,8,14
1958,9.051,863.8,1,26,0,80,5,24
1959,9.752,451.6,7,55,0,73,7,15
1960,9.191,1007.4,1,14,0,59,11,36
1961,9.452,967.5,7,25,0,49,20,6
1962,7.487,840.4,0,14,0,85,26,28
1963,7.418,692.4,4,19,0,101,60,78
1964,8.737,575.5,10,49,0,83,22,21
1965,8.011,983.8,0,15,0,81,21,40
1966,9.085,937.2,4,27,0,69,20,34
1967,9.557,846.1,3,29,0,57,9,18
1968,8.799,782.4,2,33,0,81,20,25
1969,8.438,774.5,9,38,0,102,32,49
1970,8.398,1029.4,2,27,0,84,30,71
1971,9.053,588.9,5,35,0,66,18,24
1972,8.495,685.9,4,22,0,78,10,11
1973,8.983,765.0,5,43,0,68,7,21
1974,9.678,761.2,3,21,0,26,0,2
1975,9.795,722.8,11,47,0,51,2,1
1976,9.228,566.9,14,49,0,85,16,44
1977,9.354,724.1,1,20,0,49,3,16
1978,4.954,440.9,0,1,0,72,15,36
1979,8.426,718.5,2,22,0,91,21,67
1980,8.557,753.4,2,20,0,76,20,37
1981,8.788,1165.8,2,21,0,76,20,77
1982,9.702,696.1,6,38,0,60,14,22
1983,9.825,778.9,11,47,0,64,16,36
1984,8.887,841.8,4,18,0,69,6,14
1985,8.09,719.9,2,21,0,89,41,60
1986,8.76,882.2,5,31,1,67,35,52
1987,8.022,900.8,2,17,0,85,36,67
1988,9.773,875.0,0,20,0,56,1,24
1989,10.181,720.3,7,37,0,58,5,0
1990,10.183,763.6,7,36,0,43,0,12
1991,8.534,289.0,2,16,0,50,13,18
2006,13.723,402.7,15,49,0,7,0,0
2007,10.629,1155.3,5,39,0,41,6,2
2008,10.076,749.2,9,34,0,59,3,10
2009,9.717,713.3,6,43,0,79,15,32
2010,8.395,781.0,13,38,1,107,54,89
2011,10.172,665.6,5,47,0,76,6,11
2012,9.73,675.2,6,40,0,61,20,12
2013,9.365,658.8,10,45,0,83,21,32
2014,10.895,666.2,7,39,0,54,6,8
2015,10.404,760.2,15,43,1,58,0,12
2016,10.178,633.9,11,51,0,73,10,13
2017,10.251,935.5,4,37,0,60,9,8
2018,11.05,499.4,33,84,0,66,9,11
2019,10.764,747.7,18,54,0,58,5,2
2020,11.014,726.8,11,44,1,37,0,0
2021,9.839,719.9,4,42,0,66,12,18
2022,11.037,628.7,20,58,0,62,8,5
2023,11.873,834.3,12,58,0,44,1,7
