year,month,averageTemperature,totalPrecipitation,averageSnowCover
1950,1,-1.748,48.5,6.0
1950,2,2.914,125.0,76.0
1950,3,3.332,13.5,94.0
1950,4,6.217,107.7,0.0
1950,5,12.835,77.3,0.0
1950,6,16.593,59.4,0.0
1950,7,17.352,98.4,0.0
1950,8,16.09,58.2,0.0
1950,9,12.5,41.5,0.0
1950,10,6.855,40.2,12.0
1950,11,4.297,104.2,0.0
1950,12,-2.323,66.9,249.0
1951,1,2.413,24.5,122.0
1951,2,2.057,39.5,9.0
1951,3,1.719,39.6,19.0
1951,4,6.67,26.4,0.0
1951,5,11.119,77.7,0.0
1951,6,14.85,153.0,0.0
1951,7,16.813,57.4,0.0
1951,8,16.206,117.3,0.0
1951,9,13.31,30.3,0.0
1951,10,5.535,28.8,0.0
1951,11,6.097,53.9,0.0
1951,12,2.668,36.9,3.0
1952,1,0.377,84.3,160.0
1952,2,-0.586,37.5,221.0
1952,3,2.077,121.5,28.0
1952,4,9.243,39.8,10.0
1952,5,11.219,71.8,0.0
1952,6,14.647,36.5,0.0
1952,7,17.558,19.1,0.0
1952,8,17.135,61.6,0.0
1952,9,10.003,141.2,0.0
1952,10,7.139,61.9,0.0
1952,11,1.293,75.6,6.0
1952,12,-0.513,42.3,87.0
1953,1,-0.939,82.4,823.0
1953,2,0.343,46.9,356.0
1953,3,4.452,10.6,0.0
1953,4,8.073,31.9,0.0
1953,5,12.497,61.7,6.0
1953,6,15.39,162.4,0.0
1953,7,16.719,87.3,0.0
1953,8,15.181,53.1,0.0
1953,9,12.51,17.3,0.0
1953,10,9.41,55.2,0.0
1953,11,4.613,5.4,0.0
1953,12,2.416,21.2,2.0
1954,1,-4.342,84.5,229.0
1954,2,-4.207,25.5,55.0
1954,3,3.894,21.4,0.0
1954,4,5.197,75.2,3.0
1954,5,10.894,52.9,0.0
1954,6,15.62,51.7,0.0
1954,7,14.303,140.1,0.0
1954,8,15.452,104.4,0.0
1954,9,12.867,59.6,0.0
1954,10,9.674,46.2,0.0
1954,11,3.77,17.3,0.0
1954,12,3.352,67.4,8.0
1955,1,-2.565,67.3,187.0
1955,2,-2.818,56.4,337.0
1955,3,-0.239,22.7,231.0
