year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1950,7.929,840.8,7,36,0,108,26,31
1951,8.318,685.3,4,31,0,112,5,19
1952,7.496,793.1,12,40,0,112,23,65
1953,8.436,635.4,7,42,0,124,19,50
1954,7.276,746.2,5,17,0,119,31,38
1955,6.818,716.8,1,21,0,141,30,72
1956,6.243,788.9,0,16,0,133,44,61
1957,7.929,625.3,10,28,0,117,10,18
1958,7.789,778.8,2,25,0,111,15,41
1959,7.941,528.1,4,44,0,135,21,36
1960,7.768,743.8,2,20,0,105,21,50
1961,8.26,769.0,9,34,0,96,17,26
1962,6.381,572.9,5,26,0,124,33,63
1963,6.631,578.7,5,26,0,125,60,82
1964,7.657,465.3,18,52,0,110,29,48
1965,7.359,892.1,2,21,0,106,19,76
1966,8.369,831.9,4,36,0,84,20,40
1967,8.005,656.5,3,22,0,138,58,30
1968,7.51,725.9,3,25,0,130,68,55
1969,7.12,666.3,6,35,0,130,50,104
1970,7.499,635.0,3,34,0,107,31,82
1971,7.781,545.8,11,43,0,106,22,60
1972,7.072,628.3,6,22,0,116,19,29
1973,7.428,504.7,6,43,0,127,14,38
1974,8.363,711.6,3,19,0,69,1,5
1975,8.352,575.6,2,43,0,103,7,22
1976,8.033,434.9,9,46,0,112,23,37
1977,8.288,799.5,3,20,0,86,9,32
1978,7.229,599.1,2,18,0,113,22,47
1979,7.247,662.8,5,27,0,114,22,64
1980,7.353,680.7,3,20,0,116,30,61
1981,8.071,801.4,4,28,0,112,24,79
1982,8.664,397.4,9,52,0,102,13,27
1983,8.724,544.6,14,58,0,93,18,34
1984,7.518,718.0,4,19,0,114,10,44
1985,7.102,561.1,2,34,0,122,47,67
1986,7.768,683.5,6,41,0,86,37,58
1987,7.191,753.6,3,23,0,113,38,72
1988,9.09,569.3,3,30,0,89,7,32
1989,9.184,616.9,3,40,0,89,9,4
1990,9.196,581.1,7,39,0,69,8,17
1991,7.596,445.5,6,39,0,110,21,22
1992,9.017,556.7,10,52,0,84,12,6
1993,8.381,706.8,1,35,0,92,28,52
1994,9.253,714.7,21,38,0,73,6,23
1995,8.41,819.1,7,47,0,98,28,62
1996,6.499,561.1,4,26,0,121,44,74
1997,8.27,573.3,5,38,0,103,15,51
1998,8.801,693.5,9,31,0,84,27,43
1999,8.944,641.3,6,39,0,79,13,35
2000,9.659,557.5,8,42,0,63,8,13
2001,8.741,656.8,11,36,0,88,16,31
2002,9.829,685.3,9,35,0,49,16,24
2003,8.636,454.1,26,69,0,116,20,43
2004,8.391,593.7,3,32,0,96,11,44
2005,8.592,607.8,11,47,0,111,23,64
2006,9.053,581.2,16,59,0,88,17,49
2007,9.352,843.4,5,43,0,83,7,15
2008,9.113,607.9,11,43,0,97,6,20
2009,8.698,776.8,4,44,0,96,27,50
2010,7.419,876.8,11,38,0,125,53,97
2011,9.038,575.4,7,48,0,110,10,12
2012,8.805,553.3,11,47,0,98,20,27
2013,8.298,774.3,14,42,0,114,27,56
2014,9.934,728.6,9,35,0,77,6,8
2015,9.678,483.0,22,54,0,97,5,11
2016,9.215,607.3,11,51,0,87,8,14
2017,9.361,676.0,8,47,0,93,12,31
2018,9.822,547.5,18,82,0,87,15,18
2019,9.899,543.4,23,68,0,84,5,11
2020,9.857,528.4,11,53,0,101,0,1
2021,8.643,723.5,5,45,0,116,12,34
2022,9.936,499.4,18,72,0,89,9,21
2023,10.39,685.8,16,65,0,67,5,24
2024,3.686,108.2,0,0,0,30,6,14
