year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1949,11.596,557.5,26,74,0,59,4,4
1950,11.44,972.3,18,65,1,47,7,0
1951,11.086,863.5,5,47,0,40,0,1
1952,11.365,918.2,18,57,2,54,4,18
1953,11.157,702.0,14,51,0,60,12,44
1954,10.238,977.0,6,33,0,50,23,10
1955,10.176,935.4,2,43,0,75,12,13
1956,9.395,1016.8,4,22,0,69,25,22
1957,11.302,928.1,10,32,1,35,6,16
1958,10.819,1165.0,4,41,0,59,3,27
1959,11.755,633.0,8,67,0,47,10,13
1960,11.06,877.0,2,26,0,29,9,15
1961,11.979,900.6,9,44,0,25,4,5
1962,10.525,867.8,7,40,0,52,6,12
1963,9.659,796.3,6,39,0,67,33,55
1964,11.079,677.4,21,59,1,58,17,7
1965,10.153,1243.3,3,28,0,48,5,25
1966,11.466,1015.7,6,40,0,33,10,10
1967,11.644,948.0,12,48,0,40,7,11
1968,10.952,1243.8,2,29,2,52,8,16
1969,10.71,918.5,8,47,0,47,14,40
1970,10.46,1167.0,2,42,0,56,9,43
1971,10.986,601.1,15,52,0,54,16,40
1972,10.008,809.2,5,29,0,44,5,12
1973,10.716,771.2,10,56,0,71,8,18
1974,11.032,942.7,5,35,0,24,1,0
1975,11.346,915.3,12,44,0,37,0,5
1976,11.54,589.6,23,71,0,48,4,11
1977,10.711,909.2,1,23,0,30,0,15
1978,9.905,1145.3,1,23,0,42,13,21
1979,10.07,888.8,2,29,0,49,19,38
1980,10.186,1067.6,3,22,1,32,10,6
1981,10.589,990.2,3,29,1,58,14,19
1982,10.972,1108.8,11,62,1,46,19,29
1983,12.188,1168.0,22,71,2,37,5,7
1984,11.11,869.4,6,31,0,42,1,5
1985,9.995,924.4,4,41,0,67,23,42
1986,10.39,1194.9,7,50,0,59,19,36
1987,10.136,1207.7,4,37,0,65,23,51
1988,11.57,1329.1,3,40,0,36,0,15
1989,11.966,768.1,10,65,1,33,4,0
1990,12.011,879.5,11,42,0,29,2,0
1991,10.919,720.2,9,51,0,48,12,15
1992,11.246,966.8,15,46,0,57,5,4
1993,11.027,1039.1,4,37,0,58,8,13
1994,12.077,1229.1,17,54,0,38,0,4
1995,11.383,1408.7,9,49,0,46,5,18
1996,9.436,814.8,4,37,0,83,11,9
1997,11.014,1006.7,8,56,0,58,15,19
1998,11.596,1243.7,10,37,0,42,2,7
1999,11.588,1197.0,6,46,0,41,8,5
2000,11.762,1398.7,5,45,0,37,4,0
2001,12.493,1188.6,17,51,0,37,0,3
2002,11.922,1230.1,3,40,0,38,8,19
2003,12.044,781.7,25,94,1,79,11,13
2004,11.412,1088.7,9,46,0,55,0,15
2005,11.411,925.7,11,51,0,55,13,34
2006,11.439,1045.8,19,65,1,69,12,19
2007,12.271,1192.1,7,49,0,27,2,8
2008,11.628,1133.7,5,44,0,52,0,4
2009,11.197,984.4,9,54,0,67,10,16
2010,10.63,971.9,13,47,0,72,19,43
2011,12.146,797.5,9,61,0,57,5,9
2012,11.433,1015.9,14,49,0,53,14,13
2013,10.984,1187.0,12,52,0,66,11,29
2014,12.71,920.8,8,46,0,39,0,0
2015,11.814,754.4,24,59,0,60,1,2
2016,11.828,1119.7,13,60,0,39,1,14
2017,11.89,999.6,16,62,0,53,13,13
2018,12.96,710.7,25,96,0,47,4,5
2019,12.332,1063.0,20,68,0,41,2,7
2020,12.96,944.8,18,69,0,36,2,0
2021,11.246,1074.7,6,47,0,52,6,20
2022,13.237,819.7,35,85,1,47,2,3
2023,13.178,1006.6,26,86,0,41,0,4
2024,13.051,1471.5,16,64,0,26,4,3
