year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1949,10.45,756.6,26,74,0,79,5,5
1950,9.956,1239.2,18,65,1,77,19,19
1951,10.074,1086.6,5,47,0,59,6,1
1952,9.915,1214.4,18,57,2,83,8,20
1953,9.97,747.8,14,51,0,75,13,44
1954,9.436,1176.1,6,33,0,61,25,10
1955,9.19,1110.1,2,43,0,102,14,13
1956,8.402,1112.3,4,22,0,94,31,26
1957,9.995,1008.5,10,32,1,62,9,17
1958,9.811,1348.9,4,41,0,70,5,27
1959,10.47,733.7,8,67,0,67,11,13
1960,10.082,1079.2,2,26,0,50,12,16
1961,10.552,1101.9,9,44,0,54,14,9
1962,8.85,999.3,7,40,0,85,18,29
1963,8.56,1005.3,6,39,0,95,48,67
1964,9.952,801.2,21,59,1,79,22,15
1965,9.236,1597.0,3,28,0,68,7,31
1966,10.174,1300.5,6,40,0,57,10,17
1967,10.165,1124.4,12,48,0,67,14,14
1968,9.481,1368.7,2,29,2,85,16,27
1969,9.285,1149.0,8,47,0,79,31,74
1970,9.366,1293.3,2,42,0,83,16,52
1971,9.81,748.8,15,52,0,70,19,51
1972,8.744,997.7,5,29,0,72,18,14
1973,9.441,927.0,10,56,0,100,14,25
1974,10.228,1159.3,5,35,0,36,1,0
1975,9.963,1052.6,12,44,0,67,1,5
1976,10.029,769.5,23,71,0,74,14,26
1977,9.603,1184.4,1,23,0,48,6,20
1978,8.81,1321.3,1,23,0,70,26,42
1979,9.253,1140.3,2,29,0,64,19,42
1980,8.93,1246.6,3,22,1,70,21,22
1981,9.358,1321.4,3,29,1,83,23,39
1982,10.094,1393.3,11,62,1,57,20,33
1983,10.662,1327.9,22,71,2,70,8,11
1984,9.911,1006.0,6,31,0,59,1,5
1985,8.971,1146.0,4,41,0,96,30,56
1986,9.537,1360.2,7,50,0,75,21,43
1987,9.229,1354.0,4,37,0,85,26,51
1988,10.363,1523.4,3,40,0,56,3,24
1989,10.534,990.9,10,65,1,70,9,0
1990,10.633,1155.2,11,42,0,55,3,13
1991,9.562,953.1,9,51,0,82,17,15
1992,10.23,1194.2,15,46,0,73,8,4
1993,9.839,1333.0,4,37,0,80,16,28
1994,11.271,1371.7,17,54,0,52,1,4
1995,9.821,1580.8,9,49,0,83,11,21
1996,8.269,1111.8,4,37,0,113,19,20
1997,9.924,1220.6,8,56,0,83,16,21
1998,10.037,1505.4,10,37,0,80,13,14
1999,10.168,1596.5,6,46,0,70,11,18
2000,10.785,1588.7,5,45,0,51,4,2
2001,10.846,1546.0,17,51,0,70,1,15
2002,10.904,1489.0,3,40,0,49,10,19
2003,10.77,910.0,25,94,1,105,12,14
2004,10.006,1229.4,9,46,0,86,5,16
2005,10.014,1055.4,11,51,0,85,16,37
2006,10.576,1196.3,19,65,1,92,14,19
2007,10.693,1462.4,7,49,0,55,9,9
2008,10.299,1287.4,5,44,0,83,1,6
2009,10.243,1281.6,9,54,0,87,16,20
2010,9.271,1294.7,13,47,0,102,29,72
2011,11.048,1047.7,9,61,0,72,5,9
2012,10.376,1352.0,14,49,0,69,17,20
2013,9.938,1429.9,12,52,0,93,11,29
2014,11.573,1097.4,8,46,0,50,1,5
2015,11.169,977.1,24,59,0,74,1,3
2016,10.357,1248.2,13,60,0,74,5,14
2017,10.689,1389.1,16,62,0,72,13,23
2018,11.693,882.5,25,96,0,71,5,6
2019,11.098,1285.0,20,68,0,65,2,7
2020,11.684,1121.4,18,69,0,59,2,3
2021,10.092,1264.4,6,47,0,74,7,20
2022,11.981,1087.2,35,85,1,65,6,8
2023,12.071,1410.9,26,86,0,56,0,5
2024,13.156,1308.7,16,64,0,26,4,3
