year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1949,9.856,427.6,15,62,0,77,12,19
1950,9.354,728.5,13,49,1,89,21,36
1951,9.637,648.4,9,49,0,67,4,15
1952,8.408,741.0,16,46,3,102,18,54
1953,9.089,387.8,10,49,0,116,17,43
1954,8.006,690.9,6,22,0,103,27,15
1955,7.719,659.6,1,27,0,133,21,34
1956,6.926,807.1,0,20,0,116,42,52
1957,8.776,659.2,11,35,0,99,15,31
1958,8.527,781.2,5,37,0,94,16,43
1959,9.208,477.0,10,60,0,124,11,20
1960,8.925,631.4,3,28,0,91,18,35
1961,9.021,625.5,4,38,0,87,18,14
1962,7.317,488.1,5,36,0,113,29,49
1963,7.22,568.5,7,36,0,124,60,82
1964,8.327,415.8,19,58,0,102,30,37
1965,7.796,914.3,4,20,0,106,20,63
1966,8.944,856.5,2,35,0,84,17,18
1967,9.046,584.0,8,42,0,91,17,29
1968,8.323,714.1,4,32,0,111,28,33
1969,8.071,574.4,11,46,0,109,42,84
1970,8.035,704.9,3,38,0,105,32,62
1971,8.461,613.3,14,47,0,107,24,38
1972,7.763,636.5,10,28,1,119,24,31
1973,8.269,530.5,10,47,0,123,19,26
1974,9.153,732.7,5,30,0,65,2,5
1975,9.22,516.4,6,55,0,82,8,7
1976,9.021,447.5,18,52,0,99,19,37
1977,9.091,688.0,3,32,0,76,9,33
1978,8.137,618.7,1,22,0,89,24,51
1979,8.324,635.0,5,36,0,105,20,52
1980,7.989,652.4,3,23,0,102,29,44
1981,8.539,803.1,4,35,0,103,31,78
1982,9.048,532.2,11,57,0,89,21,34
1983,9.277,585.5,17,66,0,99,24,42
1984,8.202,676.9,4,27,0,108,9,34
1985,7.571,517.7,4,41,0,123,42,70
1986,8.498,707.0,7,48,0,95,31,58
1987,7.799,714.2,1,32,0,101,36,61
1988,9.6,725.1,7,41,0,78,5,25
1989,9.498,576.8,5,55,0,84,15,0
1990,9.54,663.3,10,40,0,74,11,17
1991,8.534,435.5,10,48,1,110,23,26
1992,9.589,667.0,11,56,0,81,13,14
1993,9.113,620.8,5,48,0,100,25,19
1994,10.517,615.1,27,58,1,62,4,4
1995,9.259,784.1,17,59,0,95,16,32
1996,7.716,671.2,6,35,0,118,34,47
1997,9.1,599.6,11,62,0,98,18,33
1998,9.39,735.7,17,44,0,97,15,40
1999,9.752,679.3,8,53,0,85,13,36
2000,10.139,598.8,10,51,0,71,9,9
2001,9.481,719.5,14,48,0,83,7,24
2002,9.995,823.7,11,53,0,69,21,21
2003,9.858,452.5,31,88,0,117,14,27
2004,9.33,617.8,11,43,0,91,14,22
2005,9.286,554.0,16,51,0,105,19,56
2006,9.941,550.8,18,65,1,95,17,24
2007,10.267,783.4,9,51,0,80,7,8
2008,9.958,599.1,17,59,0,94,2,6
2009,9.248,663.5,8,50,0,106,23,31
2010,8.155,867.6,13,44,0,121,51,75
2011,9.682,604.9,8,61,0,103,11,8
2012,9.353,631.2,16,58,0,95,23,25
2013,9.01,761.6,16,44,0,98,22,31
2014,10.41,570.6,11,48,0,78,5,6
2015,10.356,493.3,31,57,1,108,1,1
2016,9.544,632.5,14,61,0,101,11,9
2017,9.571,698.6,12,57,0,108,12,21
2018,10.819,440.7,34,96,1,107,5,5
2019,10.344,601.6,26,70,0,103,5,5
2020,10.23,563.3,13,63,0,106,3,4
2021,9.083,694.0,6,56,0,116,9,24
2022,10.624,573.3,26,80,0,93,8,12
2023,11.245,610.6,19,83,0,70,5,14
