year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1935,9.322,710.4,6,39,0,74,19,35
1936,9.393,727.3,0,24,0,76,6,8
1937,9.994,604.8,6,37,0,64,8,13
1938,9.338,753.0,3,26,0,77,9,32
1939,9.287,798.7,0,31,0,66,7,29
1940,7.715,744.2,0,24,0,84,43,63
1943,10.107,343.9,10,30,0,75,8,16
1944,9.173,530.3,7,30,0,83,18,45
1945,10.12,638.7,5,39,0,62,26,38
1946,9.541,623.2,5,25,0,72,14,14
1947,9.678,468.6,37,72,0,88,41,50
1948,10.068,682.6,3,27,0,58,11,10
1949,10.075,411.4,9,52,0,71,11,19
1950,9.906,632.6,7,37,0,82,12,8
1951,9.642,595.7,4,29,0,70,1,14
1952,9.53,678.8,17,40,0,79,15,46
1953,9.537,589.2,2,35,0,85,24,48
1954,8.446,703.8,3,18,0,81,29,15
1955,8.165,662.2,1,15,0,102,31,71
1956,7.726,763.5,0,12,0,89,31,43
1957,9.584,752.7,7,29,0,68,10,21
1958,9.065,779.9,0,34,0,85,18,49
1959,9.969,474.0,4,49,0,80,10,18
1960,9.251,635.3,0,19,0,70,13,23
1961,10.136,819.3,2,26,0,53,9,19
1962,8.588,612.9,2,26,0,72,14,22
1963,7.943,482.4,5,25,0,85,50,67
1964,9.198,475.9,16,44,0,72,26,27
1965,8.344,860.9,0,16,0,78,16,47
1966,9.867,713.8,2,25,0,44,16,12
1967,10.107,653.4,3,30,0,53,8,15
1968,9.299,897.3,0,17,0,73,14,30
1969,9.218,657.4,3,31,0,75,21,56
1970,8.815,755.4,1,33,0,80,24,70
1971,9.192,476.0,8,30,0,81,22,41
1972,8.618,564.4,2,19,0,81,12,22
1973,9.346,500.3,2,38,0,90,11,27
1974,9.553,717.2,2,17,0,52,0,3
1975,10.166,489.9,5,40,0,51,0,3
1976,5.563,214.1,0,4,0,76,14,28
1977,9.671,574.2,0,15,0,57,6,32
1978,8.791,598.7,0,16,0,65,21,43
1979,8.628,524.2,0,25,0,83,23,49
1980,8.963,682.8,1,14,0,56,17,33
1981,9.671,771.5,0,27,0,71,19,48
1982,9.751,605.0,0,40,0,79,23,31
1983,10.591,656.0,12,53,0,59,14,32
1984,8.906,810.7,5,19,0,81,7,55
1985,8.433,550.8,3,30,0,88,34,56
1986,9.12,813.7,4,38,0,72,32,51
1987,8.607,676.6,1,24,0,73,37,57
1988,10.426,767.2,4,30,0,55,0,27
1989,10.699,503.5,3,35,0,45,6,0
1990,10.806,605.6,8,36,0,49,5,3
1991,9.83,373.7,6,43,0,70,18,22
1992,10.47,591.3,11,43,0,65,12,24
1993,10.054,514.3,1,31,0,68,14,9
1994,11.014,664.0,16,49,0,51,3,8
1995,10.634,920.9,9,43,0,57,8,32
1996,8.726,613.7,1,24,0,88,33,32
1997,10.102,545.8,1,43,0,69,16,23
1998,10.824,809.3,10,31,0,48,9,11
1999,10.965,671.5,5,44,0,46,10,23
2000,11.117,653.3,5,37,0,44,3,2
2001,10.885,754.4,8,38,0,55,4,8
2002,10.883,880.3,7,42,1,49,14,22
2003,11.113,480.1,24,84,0,77,16,22
2004,10.302,680.2,10,34,0,59,5,22
2005,10.161,545.6,13,49,0,68,22,42
2006,10.144,655.9,16,57,0,76,20,31
2007,10.96,758.9,3,37,0,55,3,7
2008,10.517,729.2,6,38,0,68,4,5
2009,10.044,635.2,7,40,0,75,18,25
2010,9.256,613.8,11,38,0,90,36,54
2011,10.67,446.7,5,50,0,81,15,17
2012,10.183,522.3,12,47,0,75,15,6
2013,9.646,668.2,15,43,0,79,22,32
2014,11.327,550.9,7,38,0,60,1,3
2015,10.761,487.4,30,55,1,84,2,15
2016,10.767,699.6,13,56,0,62,5,15
2017,10.548,643.2,7,48,0,71,15,26
2018,11.865,449.0,26,85,0,63,8,17
2019,11.035,753.9,17,54,0,64,6,16
2020,11.537,562.0,16,60,0,57,1,4
2021,9.921,633.3,5,40,0,88,9,29
2022,11.839,590.8,25,84,0,66,2,4
2023,11.858,672.6,21,74,0,59,4,8
2024,12.006,815.4,17,60,0,45,9,6
