year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1955,8.113,1159.1,1,22,0,116,28,65
1956,7.308,954.4,0,25,0,110,51,57
1957,8.972,1022.1,7,26,1,80,18,25
1958,8.85,937.8,4,37,0,98,22,69
1959,9.418,695.9,4,36,0,91,20,47
1960,8.957,1004.7,0,23,0,82,20,67
1961,9.68,992.3,2,42,0,85,20,54
1962,7.918,794.6,9,45,0,108,35,86
1963,7.987,848.7,7,26,0,102,60,88
1964,8.885,1060.6,12,44,2,93,38,67
1965,8.313,1254.2,6,24,1,91,29,68
1966,9.467,1298.1,2,27,0,75,20,50
1967,9.669,933.4,11,34,2,72,20,37
1968,8.917,1055.3,1,28,0,99,37,43
1969,8.772,905.4,5,39,1,101,39,84
1970,8.758,946.1,3,43,0,100,32,80
1971,9.268,919.4,10,36,0,96,27,58
1972,8.749,794.0,5,29,0,85,24,16
1973,8.846,878.9,3,37,0,113,25,56
1974,9.696,1080.7,5,27,1,51,1,15
1975,9.518,999.8,2,40,0,80,11,37
1976,9.358,779.7,6,39,0,88,28,44
1977,9.733,989.2,2,24,0,68,16,50
1978,8.683,948.8,0,23,0,88,28,78
1979,9.308,1140.6,2,40,0,64,16,47
1980,8.632,1033.5,3,26,0,79,29,63
1981,9.419,1184.0,2,38,0,86,32,78
1982,9.954,843.4,6,48,0,69,19,38
1983,10.116,977.1,13,57,4,76,23,51
1984,8.81,728.4,4,18,0,93,16,54
1985,8.651,1018.5,7,43,1,106,43,82
1986,9.171,856.0,4,51,1,78,35,62
1987,8.73,1038.8,2,37,0,90,35,72
1988,9.948,993.5,4,35,2,68,8,45
1989,10.15,915.2,2,34,0,69,7,6
1990,10.256,1022.3,5,41,0,62,10,35
1991,9.099,907.8,3,46,1,91,23,41
1992,10.477,888.3,17,50,4,58,18,26
1993,9.709,946.3,3,41,0,77,29,49
1994,11.239,859.2,19,56,4,43,10,19
1995,9.752,1087.2,7,35,2,81,27,49
1996,8.297,896.2,5,33,0,109,46,56
1997,9.809,792.2,0,45,0,72,18,35
1998,10.081,890.6,13,48,1,73,23,53
1999,9.932,1032.5,4,50,0,79,15,65
2000,10.593,1191.1,8,49,0,54,8,18
2001,9.78,1052.0,9,47,0,77,18,52
2002,10.465,1126.4,7,48,2,53,16,22
2003,10.268,656.9,31,88,6,99,24,56
2004,9.531,814.0,3,49,0,90,21,60
2005,9.252,1017.9,10,44,1,90,32,78
2006,9.909,855.4,18,54,2,95,27,62
2007,10.589,1068.8,11,54,1,52,15,20
2008,10.19,859.5,11,55,0,73,7,20
2009,9.958,916.2,9,50,0,83,30,41
2010,8.871,1016.0,14,45,0,97,49,83
2011,10.476,972.3,9,58,1,72,17,24
2012,10.201,963.6,13,61,2,65,23,54
2013,9.57,930.0,17,51,0,87,29,51
2014,11.092,854.0,10,45,1,32,3,8
2015,11.13,848.9,33,63,6,75,5,26
2016,10.42,954.9,10,57,1,64,8,12
2017,10.442,920.7,21,65,3,71,18,32
2018,11.39,945.1,16,87,3,65,15,26
2019,11.007,965.0,18,67,1,63,11,30
2020,11.004,962.9,11,59,0,62,0,2
2021,9.732,1071.0,9,49,1,83,12,39
2022,11.368,830.3,20,78,0,61,7,21
2023,12.103,940.7,25,79,2,51,9,21
