year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1949,9.71,446.8,20,61,0,98,10,23
1951,9.464,597.0,12,52,0,93,3,23
1952,8.824,823.8,21,54,2,103,19,67
1953,9.429,428.0,16,58,0,108,18,49
1954,8.365,712.0,5,29,0,96,26,20
1955,7.864,722.8,1,31,0,124,22,42
1956,6.858,586.9,0,23,0,137,41,48
1957,8.597,570.8,10,36,0,123,14,27
1958,8.45,696.5,4,33,0,108,15,41
1959,9.101,434.4,5,48,0,125,11,20
1960,8.804,647.1,2,25,0,94,18,32
1961,9.099,605.3,3,35,0,85,19,17
1962,7.24,481.9,6,34,0,116,32,40
1963,7.245,618.6,6,26,0,124,58,80
1964,8.452,479.5,18,53,0,103,26,36
1965,7.864,918.2,2,19,0,109,15,45
1966,8.942,889.3,2,33,0,82,18,21
1967,9.12,599.8,9,39,0,93,16,16
1968,8.397,764.4,2,26,0,109,28,24
1969,8.139,541.6,7,41,0,110,40,75
1970,8.159,839.8,3,40,0,108,29,59
1971,8.565,610.6,12,41,0,103,24,40
1972,8.15,635.0,9,32,0,110,20,33
1973,8.547,608.8,12,50,0,121,16,51
1974,9.397,856.6,5,27,0,57,0,7
1975,9.326,599.5,6,48,0,82,8,5
1976,9.054,570.2,18,48,0,103,21,48
1977,9.233,805.2,3,25,0,72,6,38
1978,8.25,756.6,1,24,0,90,22,47
1979,8.625,741.9,5,37,0,107,19,50
1980,8.292,743.9,3,24,0,104,25,32
1981,8.821,882.1,2,33,0,106,23,68
1982,9.141,638.0,9,53,0,96,19,32
1983,9.381,682.4,15,61,0,91,20,41
1984,8.201,740.4,4,24,0,98,7,19
1985,7.735,693.2,4,35,0,116,39,68
1986,8.644,779.9,5,44,0,91,27,53
1987,8.039,823.0,1,28,0,95,35,54
1988,9.683,866.1,2,31,0,71,4,30
1989,9.696,606.2,4,46,0,74,14,1
1990,9.715,664.7,9,36,0,68,8,17
1991,8.762,496.2,8,41,1,97,18,20
1992,9.744,564.7,9,48,0,71,12,2
1993,9.277,655.9,4,42,0,91,22,19
1994,10.624,571.7,24,51,1,58,4,1
1995,9.319,808.6,5,45,0,90,12,24
1996,7.795,611.4,2,29,0,114,36,45
1997,9.367,559.2,2,44,1,84,17,28
1998,9.711,709.8,12,38,0,82,14,33
1999,9.944,662.7,4,45,0,67,13,34
2000,10.388,659.9,6,36,0,55,8,1
2001,9.698,775.8,11,42,0,80,8,18
2002,10.25,842.1,6,41,1,60,19,20
2003,10.204,469.5,26,76,2,103,14,26
2004,9.601,634.9,3,38,0,87,13,20
2005,9.649,641.7,9,45,1,96,19,50
2006,10.15,613.2,17,58,0,90,17,23
2007,10.231,857.7,9,48,0,66,9,12
2008,9.953,691.2,18,58,0,96,1,15
2009,9.609,694.6,9,56,0,92,23,36
2010,8.53,830.4,16,44,0,106,51,91
2011,10.087,616.2,10,67,0,87,11,15
2012,9.828,655.0,19,66,0,83,23,36
2013,9.374,783.9,21,55,0,94,21,40
2014,10.86,576.8,11,53,0,67,4,8
2015,10.825,505.1,36,62,2,89,2,12
2016,10.053,681.9,18,68,0,84,8,14
2017,10.119,737.0,23,67,0,82,13,36
2018,11.381,569.7,40,107,1,83,7,11
2019,10.809,595.8,29,76,0,78,6,12
2020,10.691,642.5,18,70,0,77,2,8
2021,9.517,677.0,9,63,0,94,9,35
2022,11.114,601.0,35,89,0,77,8,16
2023,11.317,733.8,29,88,1,68,5,10
2024,13.176,668.8,27,74,1,34,4,6
