year,month,averageTemperature,totalPrecipitation,averageSnowCover
1864,1,-6.848,13.7,0.0
1864,2,-1.183,28.3,0.0
1864,3,4.735,13.9,0.0
1864,4,5.333,37.1,0.0
1864,5,9.613,49.1,0.0
1864,6,15.697,91.7,0.0
1864,7,15.684,83.1,0.0
1864,8,14.735,49.2,0.0
1864,9,13.11,48.5,0.0
1864,10,7.284,23.5,0.0
1864,11,1.44,21.7,0.0
1864,12,-4.706,2.3,0.0
1866,1,3.8,13.5,0.0
1866,2,3.864,31.4,0.0
1866,3,2.148,46.7,0.0
1866,4,9.01,20.2,0.0
1866,5,9.794,43.2,0.0
1866,6,18.05,58.9,0.0
1866,7,16.106,86.0,0.0
1866,8,15.545,99.0,0.0
1866,9,15.983,25.8,0.0
1866,10,5.681,5.3,0.0
1866,11,3.937,75.0,0.0
1866,12,2.348,56.0,0.0
1867,1,-0.019,39.1,0.0
1867,2,4.425,50.5,0.0
1867,3,1.474,55.4,0.0
1867,4,8.23,116.3,0.0
1867,5,11.803,60.8,0.0
1867,6,15.44,43.1,0.0
1867,7,16.003,78.6,0.0
1867,8,17.152,17.9,0.0
1867,9,13.993,44.9,0.0
1867,10,7.932,51.1,0.0
1867,11,2.327,60.5,0.0
1867,12,-1.839,83.0,0.0
1868,1,-1.41,27.8,0.0
1868,2,3.569,35.5,0.0
1868,3,3.448,62.5,0.0
1868,4,6.997,87.3,0.0
1868,5,16.623,24.2,0.0
1868,6,16.83,71.3,0.0
1868,7,18.058,46.9,0.0
1868,8,19.139,34.3,0.0
1868,9,14.953,21.0,0.0
1868,10,8.184,43.4,0.0
1868,11,1.353,117.4,0.0
1868,12,5.039,39.7,0.0
1869,1,-1.245,13.5,0.0
1869,2,5.686,71.2,0.0
1869,3,1.248,23.7,0.0
1869,4,10.35,15.7,0.0
1869,5,13.381,69.4,0.0
1869,6,12.91,54.6,0.0
1869,7,18.574,24.4,0.0
1869,8,15.158,66.5,0.0
1869,9,14.653,10.9,0.0
1869,10,6.877,24.4,0.0
1869,11,2.673,87.5,0.0
1869,12,-0.803,10.5,0.0
1870,1,-0.2,10.5,0.0
1870,2,-5.007,1.1,0.0
1870,3,0.074,32.4,0.0
1870,4,6.573,37.9,0.0
1870,5,12.284,45.5,0.0
1870,6,14.5,106.0,0.0
1870,7,17.448,64.2,0.0
1870,8,15.055,225.3,0.0
1870,9,11.67,23.6,0.0
1870,10,7.913,51.1,0.0
1870,11,4.147,19.3,0.0
1870,12,-5.955,50.1,0.0
1871,1,-6.2,14.0,0.0
1871,2,-0.957,18.8,0.0
1871,3,4.865,14.3,0.0
